origin,destination,distance
SC,LS,3985.886
SC,LT,7261.354
SC,LU,7685.135
SC,LV,7392.648
SC,LY,5371.462
SC,MA,7749.353
SC,MC,7212.294
SC,MD,6371.475
SC,ME,6401.457
SC,MF,13183.025
SC,MG,1824.839
SC,MH,12902.229
SC,MK,6178.59
SC,ML,6978.103
SC,MM,5303.778
SC,MN,7432.146
SC,MO,6980.357
SC,MP,10151.038
SC,MQ,12989.399
SC,MR,7778.65
SC,MS,13102.101
SC,MT,6220.251
SC,MU,1756.487
SC,MV,2155.831
SC,MW,2512.73
SC,MX,16855.902
SC,MY,5257.242
SC,MZ,2667.493
SC,NA,4460.775
SC,NC,11890.434
SC,NE,5761.516
SC,NF,11904.229
SC,NG,5409.904
SC,NI,15607.196
SC,NL,7883.827
SC,NO,8306.28
SC,NP,4787.037
SC,NR,12377.977
SC,NU,14393.42
SC,NZ,12058.076
SC,OM,2912.814
SC,PA,15168.875
SC,PE,14317.285
SC,PF,16320.972
SC,PG,9781.104
SC,PH,7574.885
SC,PK,4167.32
SC,PL,7169.334
SC,PM,12028.407
SC,PN,16732.475
SC,PR,13553.849
SC,PS,4602.875
SC,PT,8137.989
SC,PW,8878.198
SC,PY,12207.784
SC,QA,3371.924
SC,RE,1827.558
SC,RO,6385.615
SC,RS,6417.887
SC,RU,8497.276
SC,RW,2859.762
SC,SA,3370.884
SC,SB,11519.343
SC,SC,0
SC,SD,3405.826
SC,SE,7888.639
SC,SG,5410.615
SC,SH,7314.705
SC,SI,6917.578
SC,SJ,9415.916
SC,SK,6871.25
SC,SL,7600.574
SC,SM,6905.12
SC,SN,7996.208
SC,SO,1503.383
SC,SR,12424.409
SC,SS,2975.91
SC,ST,5455.87
SC,SV,15983.323
SC,SX,13183.652
SC,SY,4717.584
SC,SZ,3523.27
SC,TC,14037.631
SC,TD,4625
SC,TF,5128.8
SC,TG,6238.691
SC,TH,5502.623
SC,TJ,5106.416
SC,TK,14551.841
SC,TL,13788.836
SC,TM,4871.54
SC,TN,6450.753
SC,TO,13788.836
SC,TR,5280.311
SC,TT,13019.915
SC,TV,13463.941
SC,TW,7755.783
SC,TZ,2287.851
SC,UA,6356.49
SC,UG,2664.04
SC,UM,12397.907
SC,US,15371.395
SC,US-AK,13031.769
SC,US-AL,15045.496
SC,US-AZ,16467.67
SC,US-AR,15244.857
SC,US-CA,16408.308
SC,US-CO,15705.078
SC,US-CT,13483.479
SC,US-DE,13796.204
SC,US-FL,14797.667
SC,US-GA,14731.743
SC,US-HI,16278.353
SC,US-ID,15532.097
SC,US-IL,14701.305
SC,US-IN,14506.75
SC,US-IA,14839.644
SC,US-KS,15384.244
SC,US-KY,14523.071
SC,US-LA,15540.632
SC,US-ME,13051.047
SC,US-MD,13876.807
SC,US-MA,13318.489
SC,US-MI,14202.884
SC,US-MN,14533.128
SC,US-MS,15243.573
SC,US-MO,15051.883
SC,US-MT,15129.914
SC,US-NE,15247.257
SC,US-NV,16133.893
SC,US-NH,13297.718
SC,US-NJ,13655.452
SC,US-NM,16182.301
SC,US-NY,13594.427
SC,US-NC,14230.697
SC,US-ND,14720.78
SC,US-OH,14270.696
SC,US-OK,15621.306
SC,US-OR,15647.378
SC,US-PA,13862.507
SC,US-RI,13361.8
SC,US-SC,14441.154
SC,US-SD,14986.083
SC,US-TN,14835.097
SC,US-TX,16043.699
SC,US-UT,15933.326
SC,US-VT,13307.689
SC,US-VA,14116.197
SC,US-WA,15212.257
SC,US-WV,14228.99
SC,US-WI,14437.429
SC,US-WY,15421.228
SC,UY,11688.707
SC,UZ,5203.962
SC,VA,6761.906
SC,VC,13023.472
SC,VE,13605.242
SC,VG,13346.804
SC,VI,13374.622
SC,VN,6182.824
SC,VU,12150.529
SC,WF,13855.272
SC,WS,14377.731
SC,XK,6307.072
SC,YE,2377.21
SC,YT,1451.276
SC,ZA,4459.466
SC,ZM,3175.311
SC,ZW,3271.236
SD,AD,4297.027
SD,AE,2753.461
SD,AF,4447.941
SD,AG,9800.081
SD,AI,9902.269
SD,AL,3293.963
SD,AM,3354.652
SD,AO,3002.747
SD,AQ,11629.204
SD,AR,11221.592
SD,AS,17723.276
SD,AT,4119.431
SD,AU,11960.155
SD,AW,10774.182
SD,AX,5340.455
SD,AZ,3475.841
SD,BA,3654.551
SD,BB,9658.405
SD,BD,6418.995
SD,BE,4791.318
SD,BF,3447.779
SD,BG,3352.6
SD,BH,2581.781
SD,BI,1805.647
SD,BJ,3068.537
SD,BL,9893.804
SD,BM,9704.293
SD,BN,9301.584
SD,BO,10803.207
SD,BQ,10621.197
SD,BR,9532.856
SD,BS,11115.885
SD,BT,6431.127
SD,BV,7900.329
SD,BW,3959.3
SD,BY,4546.366
SD,BZ,12502.549
SD,CA,11353.466
SD,CA-AB,11795.087
SD,CA-BC,12118.574
SD,CA-MB,11004.566
SD,CA-NB,9496.858
SD,CA-NL,8950.472
SD,CA-NS,9257.784
SD,CA-NT,10956.981
SD,CA-NU,10140.597
SD,CA-ON,10578.199
SD,CA-PE,9231.296
SD,CA-QC,9671.91
SD,CA-SK,11392.963
SD,CA-YT,11345.585
SD,CC,7859.781
SD,CD,2153.27
SD,CF,1231.258
SD,CG,2206.349
SD,CH,4298.079
SD,CI,3954.897
SD,CK,18603.255
SD,CL,11890.358
SD,CM,2047.543
SD,CN,7739.719
SD,CO,11458.796
SD,CR,12303.76
SD,CU,11281.109
SD,CV,5834.68
SD,CW,10678.196
SD,CX,8723.897
SD,CY,2496.582
SD,CZ,4323.922
SD,DE,4616.798
SD,DJ,1348.773
SD,DK,5142.389
SD,DM,9796.506
SD,DO,10612.716
SD,DZ,3406.189
SD,EC,12047.17
SD,EE,5103.822
SD,EG,1553.227
SD,EH,4695.52
SD,ER,1063.376
SD,ES,4511.009
SD,ET,1194.726
SD,FI,5467.126
SD,FJ,16680.014
SD,FK,11110.212
SD,FM,13048.938
SD,FO,6201.056
SD,FR,4544.306
SD,GA,2553.857
SD,GB,5547.446
SD,GD,9899.252
SD,GE,3511.775
SD,GF,9189.711
SD,GG,5050.981
SD,GH,3457.607
SD,GI,4390.816
SD,GL,8054.709
SD,GM,4922.907
SD,GN,4358.587
SD,GP,9829.798
SD,GQ,2525.796
SD,GR,3029.408
SD,GS,9713.856
SD,GT,12733.026
SD,GU,12235.34
SD,GW,4926.601
SD,GY,9795.289
SD,HK,8849.747
SD,HM,8410.325
SD,HN,12359.382
SD,HR,3856.228
SD,HT,10820.266
SD,HU,3942.702
SD,ID,9344.774
SD,IE,5634.485
SD,IL,2076.904
SD,IM,5510.346
SD,IN,5242.816
SD,IO,5073.616
SD,IQ,2643.965
SD,IR,3230.415
SD,IS,6882.478
SD,IT,3649.526
SD,JE,5008.88
SD,JM,11353.364
SD,JO,2065.33
SD,JP,10722.971
SD,KE,1664.869
SD,KG,5335.289
SD,KH,8077.383
SD,KI,17679.489
SD,KM,3136.179
SD,KN,9894.733
SD,KP,9690.257
SD,KR,9836.657
SD,KW,2553.097
SD,KY,11628.689
SD,KZ,5171.237
SD,LA,7697.232
SD,LB,2403.043
SD,LC,9792.458
SD,LI,4271.695
SD,LK,5549.154
SD,LR,4399.748
SD,LS,4727.552
SD,LT,4736.39
SD,LU,4658.649
SD,LV,4917.833
SD,LY,2020.608
SD,MA,4344.622
SD,MC,4064.798
SD,MD,3845.506
SD,ME,3478.954
SD,MF,9904.099
SD,MG,3962.42
SD,MH,15163.492
SD,MK,3300.233
SD,ML,3703.049
SD,MM,7000.001
SD,MN,7727.212
SD,MO,8796.066
SD,MP,12146.424
SD,MQ,9779.227
SD,MR,4457.957
SD,MS,9848.546
SD,MT,3016.172
SD,MU,4751.043
SD,MV,4847.01
SD,MW,2938.77
SD,MX,13471.003
SD,MY,7927.647
SD,MZ,3553.841
SD,NA,4182.732
SD,NC,15201.561
SD,NE,2430.981
SD,NF,15304.154
SD,NG,2387.924
SD,NI,12343.386
SD,NL,4900.917
SD,NO,5583.044
SD,NP,5818.998
SD,NR,15052.594
SD,NU,17762.193
SD,NZ,15380.94
SD,OM,2890.033
SD,PA,12032.053
SD,PE,11871.508
SD,PF,19477.957
SD,PG,12730.867
SD,PH,9855.838
SD,PK,4457.809
SD,PL,4454.869
SD,PM,8702.427
SD,PN,17325.849
SD,PR,10263.482
SD,PS,2183.501
SD,PT,4781.431
SD,PW,11359.905
SD,PY,10438.997
SD,QA,2598.077
SD,RE,4682.089
SD,RO,3711.443
SD,RS,3573.925
SD,RU,7964.588
SD,RW,1646.465
SD,SA,1987.553
SD,SB,14551.777
SD,SC,3405.826
SD,SD,0
SD,SE,5340.786
SD,SG,8196.858
SD,SH,6003.213
SD,SI,3968.139
SD,SJ,7247.697
SD,SK,4097.822
SD,SL,4610.383
SD,SM,3848.899
SD,SN,4822.15
SD,SO,1952.008
SD,SR,9504.306
SD,SS,676.195
SD,ST,2959.186
SD,SV,12682.114
SD,SX,9905.385
SD,SY,2594.785
SD,SZ,4381.525
SD,TC,10685.985
SD,TD,1271.165
SD,TF,7901.258
SD,TG,3243.501
SD,TH,7595.225
SD,TJ,4958.697
SD,TK,17567.455
SD,TL,17163.644
SD,TM,4091.704
SD,TN,3135.973
SD,TO,17163.644
SD,TR,2944.212
SD,TT,9897.799
SD,TV,16394.692
SD,TW,9510.748
SD,TZ,2199.881
SD,UA,3950.24
SD,UG,1297.807
SD,UM,14053.363
SD,US,12096.793
SD,US-AK,11504.463
SD,US-AL,11660.544
SD,US-AZ,13386.609
SD,US-AR,11911.408
SD,US-CA,13645.293
SD,US-CO,12622.277
SD,US-CT,10134.725
SD,US-DE,10428.502
SD,US-FL,11392.268
SD,US-GA,11337.283
SD,US-HI,16353.521
SD,US-ID,12759.794
SD,US-IL,11424.993
SD,US-IN,11201.557
SD,US-IA,11617.906
SD,US-KS,12173.89
SD,US-KY,11177.217
SD,US-LA,12163.554
SD,US-ME,9734.074
SD,US-MD,10513.62
SD,US-MA,9973.223
SD,US-MI,10955.841
SD,US-MN,11422.502
SD,US-MS,11867.781
SD,US-MO,11755.397
SD,US-MT,12301.246
SD,US-NE,12103.415
SD,US-NV,13307.02
SD,US-NH,9961.986
SD,US-NJ,10295.064
SD,US-NM,13003.588
SD,US-NY,10239.271
SD,US-NC,10846.964
SD,US-ND,11713.455
SD,US-OH,10948.572
SD,US-OK,12328.517
SD,US-OR,13052.307
SD,US-PA,10523.146
SD,US-RI,10008.047
SD,US-SC,11048.415
SD,US-SD,11912.858
SD,US-TN,11475.793
SD,US-TX,12734.468
SD,US-UT,12964.379
SD,US-VT,9992.558
SD,US-VA,10741.831
SD,US-WA,12686.947
SD,US-WV,10874.979
SD,US-WI,11207.558
SD,US-WY,12443.175
SD,UY,10403.495
SD,UZ,4594.981
SD,VA,3657.567
SD,VC,9847.803
SD,VE,10581.231
SD,VG,10058.381
SD,VI,10086.904
SD,VN,8399.444
SD,VU,15349.321
SD,WF,17052.948
SD,WS,17598.441
SD,XK,3426.483
SD,YE,1994.321
SD,YT,3297.997
SD,ZA,4890.743
SD,ZM,2902.466
SD,ZW,3546.611
SE,AD,2270.35
SE,AE,4903.519
SE,AF,4557.513
SE,AG,7841.408
SE,AI,7801.885
SE,AL,2112.505
SE,AM,2879.249
SE,AO,7931.925
SE,AQ,16969.455
SE,AR,13242.754
SE,AS,14702.365
SE,AT,1427.205
SE,AU,13805.973
SE,AW,8726.158
SE,AX,14.366
SE,AZ,2984.636
SE,BA,1803.882
SE,BB,8085.066
SE,BD,6734.377
SE,BE,1390.348
SE,BF,5577.874
SE,BG,1988.933
SE,BH,4516.542
SE,BI,7129.15
SE,BJ,5812.251
SE,BL,7821.524
SE,BM,6583.038
SE,BN,9905.963
SE,BO,11151.668
SE,BQ,8677.123
SE,BR,10342.97
SE,BS,7935.967
SE,BT,6383.642
SE,BV,12809.917
SE,BW,9185.201
SE,BY,908.536
SE,BZ,9266.587
SE,CA,6214.372
SE,CA-AB,6574.413
SE,CA-BC,6815.956
SE,CA-MB,6013.079
SE,CA-NB,5444.503
SE,CA-NL,4588.74
SE,CA-NS,5370.449
SE,CA-NT,5641.945
SE,CA-NU,4976.418
SE,CA-ON,5899.279
SE,CA-PE,5274.827
SE,CA-QC,5197.827
SE,CA-SK,6265.964
SE,CA-YT,6006.105
SE,CC,10539.387
SE,CD,6715.709
SE,CF,5953.971
SE,CG,6771.705
SE,CH,1628.163
SE,CI,6188.498
SE,CK,15688.77
SE,CL,13395.187
SE,CM,5890.225
SE,CN,6378.563
SE,CO,9729.471
SE,CR,9743.373
SE,CU,8290.43
SE,CV,5978.053
SE,CW,8702.956
SE,CX,10851.038
SE,CY,2976.926
SE,CZ,1163.873
SE,DE,1119.409
SE,DJ,5720.72
SE,DK,685.729
SE,DM,7974.301
SE,DO,8143.967
SE,DZ,3792.413
SE,EC,10561.784
SE,EE,398.975
SE,EG,3817.771
SE,EH,4672.95
SE,ER,5283.462
SE,ES,2675.561
SE,ET,5953.58
SE,FI,431.341
SE,FJ,14931.043
SE,FK,14253.905
SE,FM,11406.435
SE,FO,1381.85
SE,FR,1882.883
SE,GA,6802.602
SE,GB,1404.093
SE,GD,8288.12
SE,GE,2592.721
SE,GF,8627.397
SE,GG,1791.092
SE,GH,6031.258
SE,GI,3168.347
SE,GL,2895.081
SE,GM,5880.587
SE,GN,6053.53
SE,GP,7862.582
SE,GQ,6541.996
SE,GR,2351.634
SE,GS,13658.648
SE,GT,9492.074
SE,GU,10544.278
SE,GW,6046.842
SE,GY,8852.787
SE,HK,8156.126
SE,HM,13500.621
SE,HN,9344.491
SE,HR,1686.581
SE,HT,8237.505
SE,HU,1442.799
SE,ID,10375.704
SE,IE,1784.065
SE,IL,3449.558
SE,IM,1532.866
SE,IN,6404.501
SE,IO,8721.501
SE,IQ,3502.991
SE,IR,4001.293
SE,IS,1971.2
SE,IT,2071.954
SE,JE,1790.947
SE,JM,8590.834
SE,JO,3535.583
SE,JP,7975.113
SE,KE,6891.56
SE,KG,4306.562
SE,KH,8596.822
SE,KI,13672.61
SE,KM,8315.507
SE,KN,7867.854
SE,KP,7115.148
SE,KR,7548.901
SE,KW,4046.857
SE,KY,8630.206
SE,KZ,3332.193
SE,LA,7765.435
SE,LB,3177.898
SE,LC,8096.126
SE,LI,1560.942
SE,LK,7733.364
SE,LR,6420.242
SE,LS,10016.981
SE,LT,632.923
SE,LU,1392.466
SE,LV,499.977
SE,LY,3759.176
SE,MA,3675.144
SE,MC,1971.78
SE,MD,1548.001
SE,ME,1937.592
SE,MF,7814.052
SE,MG,9134.979
SE,MH,12156.065
SE,MK,2070.192
SE,ML,5067.386
SE,MM,7210.111
SE,MN,5404.65
SE,MO,8144.795
SE,MP,10173.866
SE,MQ,8028.791
SE,MR,4930.366
SE,MS,7893.28
SE,MT,2707.214
SE,MU,9613.241
SE,MV,7819.843
SE,MW,8279.047
SE,MX,9297.01
SE,MY,9232.572
SE,MZ,8893.352
SE,NA,9238.73
SE,NC,14943.192
SE,NE,4803.384
SE,NF,15866.729
SE,NG,5736.668
SE,NI,9517.513
SE,NL,1210.136
SE,NO,561.279
SE,NP,5953.906
SE,NR,12850.672
SE,NU,15397.855
SE,NZ,17327.218
SE,OM,5185.26
SE,PA,9701.121
SE,PE,11095.021
SE,PF,15198.76
SE,PG,12501.464
SE,PH,9478.19
SE,PK,4971.939
SE,PL,913.294
SE,PM,4867.325
SE,PN,15295.062
SE,PR,7996.445
SE,PS,3362.701
SE,PT,2963.917
SE,PW,10662.223
SE,PY,11570.438
SE,QA,4597.243
SE,RE,9630.141
SE,RO,1631.178
SE,RS,1798.508
SE,RU,4348.146
SE,RW,6970.233
SE,SA,4518.094
SE,SB,13563.671
SE,SC,7888.639
SE,SD,5340.786
SE,SE,0
SE,SG,9610.174
SE,SH,9726.655
SE,SI,1572.498
SE,SJ,1975.165
SE,SK,1275.986
SE,SL,6279.056
SE,SM,1846.9
SE,SN,5738.484
SE,SO,6541.095
SE,SR,8785.572
SE,SS,6016.373
SE,ST,6745.454
SE,SV,9618.772
SE,SX,7817.991
SE,SY,3175.234
SE,SZ,9706.016
SE,TC,7952.663
SE,TD,4967.527
SE,TF,12991.608
SE,TG,5917.552
SE,TH,8060.277
SE,TJ,4313.178
SE,TK,14259.174
SE,TL,15549.21
SE,TM,3677.41
SE,TN,2992.1
SE,TO,15549.21
SE,TR,2623.474
SE,TT,8417.513
SE,TV,13861.879
SE,TW,8389.639
SE,TZ,7530.827
SE,UA,1533.245
SE,UG,6637.476
SE,UM,10724.847
SE,US,7667.459
SE,US-AK,6246.226
SE,US-AL,7724.115
SE,US-AZ,8583.231
SE,US-AR,7678.392
SE,US-CA,8578.499
SE,US-CO,7830.885
SE,US-CT,6186.021
SE,US-DE,6549.843
SE,US-FL,7897.337
SE,US-GA,7538.064
SE,US-HI,11134.165
SE,US-ID,7679.795
SE,US-IL,7050.684
SE,US-IN,6936.821
SE,US-IA,7094.33
SE,US-KS,7597.083
SE,US-KY,7076.197
SE,US-LA,8105.298
SE,US-ME,5685.327
SE,US-MD,6593.289
SE,US-MA,6029.34
SE,US-MI,6537.798
SE,US-MN,6699.678
SE,US-MS,7839.63
SE,US-MO,7412.98
SE,US-MT,7255.402
SE,US-NE,7411.964
SE,US-NV,8274.855
SE,US-NH,5969.981
SE,US-NJ,6390.033
SE,US-NM,8337.993
SE,US-NY,6311.357
SE,US-NC,7022.436
SE,US-ND,6840.727
SE,US-OH,6772.151
SE,US-OK,7930.144
SE,US-OR,7877.541
SE,US-PA,6472.558
SE,US-RI,6106.928
SE,US-SC,7277.13
SE,US-SD,7121.753
SE,US-TN,7404.426
SE,US-TX,8350.25
SE,US-UT,8045.205
SE,US-VT,5900.964
SE,US-VA,6861.275
SE,US-WA,7471.111
SE,US-WV,6852.156
SE,US-WI,6728.191
SE,US-WY,7532.906
SE,UY,12308.342
SE,UZ,3734.276
SE,VA,2070.13
SE,VC,8201.569
SE,VE,9124.594
SE,VG,7869.833
SE,VI,7892.046
SE,VN,8635.311
SE,VU,14420.519
SE,WF,14701.137
SE,WS,14784.782
SE,XK,1954.771
SE,YE,5511.469
SE,YT,8450.286
SE,ZA,10091.676
SE,ZM,8187.891
SE,ZW,8851.589
SG,AD,10901.913
SG,AE,5912.789
SG,AF,5215.365
SG,AG,17430.696
SG,AI,17408.433
SG,AL,9377.298
SG,AM,7304.082
SG,AO,9594.752
SG,AQ,9479.065
SG,AR,15699.392
SG,AS,9526.419
SG,AT,9841.837
SG,AU,4376.56
SG,AW,18326.922
SG,AX,9596.464
SG,AZ,7105.839
SG,BA,9594.177
SG,BB,17569.088
SG,BD,2875.948
SG,BE,10550.332
SG,BF,11644.637
SG,BG,8954.768
SG,BH,6304.082
SG,BI,8230.31
SG,BJ,11244.518
SG,BL,17426.09
SG,BM,16082.629
SG,BN,1261.796
SG,BO,17856.053
SG,BQ,18287.28
SG,BR,16988.809
SG,BS,17078.134
SG,BT,3239.841
SG,BV,10807.405
SG,BW,8949.24
SG,BY,8961.156
SG,BZ,17550.531
SG,CA,13067.942
SG,CA-AB,12821.104
SG,CA-BC,12341.456
SG,CA-MB,13466.385
SG,CA-NB,14614.683
SG,CA-NL,13726.271
SG,CA-NS,14682.169
SG,CA-NT,11905.25
SG,CA-NU,12514.371
SG,CA-ON,14102.074
SG,CA-PE,14560.893
SG,CA-QC,14015.807
SG,CA-SK,13130.042
SG,CA-YT,11312.128
SG,CC,1687.522
SG,CD,9784.946
SG,CF,9203.947
SG,CG,9806.917
SG,CH,10322.793
SG,CI,12120.201
SG,CK,10725.53
SG,CL,16168.602
SG,CM,10149.777
SG,CN,3837.486
SG,CO,19324.062
SG,CR,18522.848
SG,CU,17465.688
SG,CV,13972.383
SG,CW,18311.954
SG,CX,1328.281
SG,CY,8146.362
SG,CZ,9774.084
SG,DE,10125.11
SG,DJ,6848.397
SG,DK,10148.87
SG,DM,17539.842
SG,DO,17686.588
SG,DZ,11126.874
SG,EC,19786.137
SG,EE,9233.043
SG,EG,8257.582
SG,EH,12629.811
SG,ER,7185.77
SG,ES,11383.388
SG,ET,7056.802
SG,FI,9253.573
SG,FJ,8518.231
SG,FK,14194.436
SG,FM,5221.469
SG,FO,10940.496
SG,FR,10787.384
SG,GA,10255.345
SG,GB,10960.842
SG,GD,17805.486
SG,GE,7521.93
SG,GF,17386.569
SG,GG,11067.263
SG,GH,11619.864
SG,GI,11624.878
SG,GL,11545.304
SG,GM,13109.215
SG,GN,12551.887
SG,GP,17454.375
SG,GQ,10397.888
SG,GR,9222.258
SG,GS,13037.526
SG,GT,17562.756
SG,GU,4703.839
SG,GW,13121.947
SG,GY,17978.114
SG,HK,2590.988
SG,HM,6674.186
SG,HN,17867.53
SG,HR,9792.73
SG,HT,17715.52
SG,HU,9467.795
SG,ID,1148.118
SG,IE,11322.192
SG,IL,7935.28
SG,IM,11063.402
SG,IN,3443.651
SG,IO,3647.564
SG,IQ,7180.581
SG,IR,6270.033
SG,IS,11342.862
SG,IT,10010.869
SG,JE,11041.983
SG,JM,17847.596
SG,JO,7795.803
SG,JP,5249.786
SG,KE,7330.124
SG,KG,5303.665
SG,KH,1253.555
SG,KI,9732.983
SG,KM,6780.906
SG,KN,17468.776
SG,KP,4949.844
SG,KR,4567.102
SG,KW,6710.305
SG,KY,17646.056
SG,KZ,6279.669
SG,LA,2062.608
SG,LB,7900.542
SG,LC,17630.713
SG,LI,10222.136
SG,LK,2653.975
SG,LR,12556.513
SG,LS,8694.138
SG,LT,9246.801
SG,LU,10442.994
SG,LV,9228.578
SG,LY,9601.201
SG,MA,11887.876
SG,MC,10416.465
SG,MD,8806.932
SG,ME,9451.863
SG,MF,17420.036
SG,MG,6608.017
SG,MH,7491.672
SG,MK,9249.288
SG,ML,11845.362
SG,MM,2439.682
SG,MN,5060.528
SG,MO,2545.511
SG,MP,4876.712
SG,MQ,17576.72
SG,MR,12507.625
SG,MS,17484.349
SG,MT,9869.299
SG,MU,5584.843
SG,MV,3405.791
SG,MW,7830.619
SG,MX,16034.562
SG,MY,378.101
SG,MZ,7778.365
SG,NA,9588.331
SG,NC,7154.988
SG,NE,10569.775
SG,NF,7593.939
SG,NG,10548.425
SG,NI,18146.561
SG,NL,10469.083
SG,NO,10169.489
SG,NP,3663.054
SG,NR,7020.269
SG,NU,9669.318
SG,NZ,8530.699
SG,OM,5646.945
SG,PA,18802.832
SG,PE,19134.074
SG,PF,11829.173
SG,PG,4535.985
SG,PH,2356.515
SG,PK,4859.387
SG,PL,9524.157
SG,PM,14304.851
SG,PN,13935.632
SG,PR,17598.934
SG,PS,7917.662
SG,PT,11782.223
SG,PW,3476.69
SG,PY,16902.278
SG,QA,6233.235
SG,RE,5810.931
SG,RO,9039.553
SG,RS,9328.838
SG,RU,6692.011
SG,RW,8229.271
SG,SA,6789.575
SG,SB,6355.302
SG,SC,5410.615
SG,SD,8196.858
SG,SE,9610.174
SG,SG,0
SG,SH,12480.812
SG,SI,9808.569
SG,SJ,9693.8
SG,SK,9463.142
SG,SL,12795.646
SG,SM,10012.236
SG,SN,12999.471
SG,SO,6408.534
SG,SR,17700.168
SG,SS,8059.185
SG,ST,10808.177
SG,SV,17824.115
SG,SX,17423.842
SG,SY,7642.922
SG,SZ,8327.732
SG,TC,17408.634
SG,TD,9441.049
SG,TF,6525.218
SG,TG,11412.423
SG,TH,1643.807
SG,TJ,5321.086
SG,TK,9407.886
SG,TL,9128.146
SG,TM,6132.122
SG,TN,10318.662
SG,TO,9128.146
SG,TR,8074.604
SG,TT,17886.469
SG,TV,8243.526
SG,TW,3095.776
SG,TZ,7698.444
SG,UA,8623.05
SG,UG,7951.129
SG,UM,7113.937
SG,US,15289.902
SG,US-AK,10447.145
SG,US-AL,16104.854
SG,US-AZ,14651.215
SG,US-AR,15636.819
SG,US-CA,13865.563
SG,US-CO,14559.423
SG,US-CT,15228.506
SG,US-DE,15537.558
SG,US-FL,16739.477
SG,US-GA,16199.489
SG,US-HI,11081.616
SG,US-ID,13681.713
SG,US-IL,15158.17
SG,US-IN,15278.117
SG,US-IA,14915.533
SG,US-KS,14981.837
SG,US-KY,15578.58
SG,US-LA,16060.411
SG,US-ME,14790.307
SG,US-MD,15522.805
SG,US-MA,15125.497
SG,US-MI,14851.758
SG,US-MN,14371.39
SG,US-MS,16017.458
SG,US-MO,15357.186
SG,US-MT,13703.104
SG,US-NE,14684.605
SG,US-NV,13948.972
SG,US-NH,15040.447
SG,US-NJ,15406.926
SG,US-NM,14954.339
SG,US-NY,15332.508
SG,US-NC,15887.405
SG,US-ND,14078.905
SG,US-OH,15320.648
SG,US-OK,15423.742
SG,US-OR,13338.936
SG,US-PA,15306.482
SG,US-RI,15217.745
SG,US-SC,16093.485
SG,US-SD,14368.798
SG,US-TN,15775.459
SG,US-TX,15546.606
SG,US-UT,14261.957
SG,US-VT,14897.557
SG,US-VA,15730.184
SG,US-WA,13063.349
SG,US-WV,15560.743
SG,US-WI,14841.556
SG,US-WY,14180.098
SG,UY,15943.968
SG,UZ,5934.474
SG,VA,10020.187
SG,VC,17725.828
SG,VE,18643.653
SG,VG,17479.911
SG,VI,17501.886
SG,VN,1495.458
SG,VU,7180.826
SG,WF,8859.284
SG,WS,9403.846
SG,XK,9326.39
SG,YE,6262.443
SG,YT,6658.091
SG,ZA,9212.821
SG,ZM,8524.704
SG,ZW,8448.507
SH,AD,7511.039
SH,AE,8685.316
SH,AF,10438.619
SH,AG,7246.854
SH,AI,7432.37
SH,AL,7900.899
SH,AM,9134.775
SH,AO,3278.087
SH,AQ,7979.704
SH,AR,5255.9
SH,AS,15405.399
SH,AT,8339.691
SH,AU,13279.544
SH,AW,7677.868
SH,AX,9735.863
SH,AZ,9305.313
SH,BA,8077.979
SH,BB,6792.516
SH,BD,12049
SH,BE,8422.244
SH,BF,4148.789
SH,BG,8279.005
SH,BH,8573.774
SH,BI,4864.412
SH,BJ,3953.848
SH,BL,7399.085
SH,BM,8551.065
SH,BN,13725.104
SH,BO,5624.091
SH,BQ,7511.897
SH,BR,4517.346
SH,BS,9079.77
SH,BT,12190.304
SH,BV,3543.968
SH,BW,3543.896
SH,BY,9394.903
SH,BZ,9667.095
SH,CA,12598.504
SH,CA-AB,13126.745
SH,CA-BC,13763.786
SH,CA-MB,11998.187
SH,CA-NB,9701.703
SH,CA-NL,9960.528
SH,CA-NS,9397.721
SH,CA-NT,13267.702
SH,CA-NU,12087.502
SH,CA-ON,11121.823
SH,CA-PE,9482.864
SH,CA-QC,10400.918
SH,CA-SK,12575.124
SH,CA-YT,14071.181
SH,CC,11116.301
SH,CD,3851.353
SH,CF,4792.736
SH,CG,3797.393
SH,CH,8101.298
SH,CI,3556.479
SH,CK,14000.923
SH,CL,5970.443
SH,CM,4263.426
SH,CN,13665.138
SH,CO,7645.273
SH,CR,8836.249
SH,CU,8910.284
SH,CV,4715.016
SH,CW,7565.716
SH,CX,12051.133
SH,CY,8023.662
SH,CZ,8601.417
SH,DE,8611.155
SH,DJ,6973.685
SH,DK,9128.895
SH,DM,7099.11
SH,DO,8073.153
SH,DZ,5935.533
SH,EC,7712.593
SH,EE,9751.424
SH,EG,7164.337
SH,EH,5386.077
SH,ER,6953.668
SH,ES,7213.349
SH,ET,6614.132
SH,FI,10086.993
SH,FJ,15372.447
SH,FK,5173.746
SH,FM,17234.483
SH,FO,9570.845
SH,FR,7921.788
SH,GA,3487.718
SH,GB,8864.609
SH,GD,6909.538
SH,GE,9195.781
SH,GF,5610.101
SH,GG,8217.172
SH,GH,3699.75
SH,GI,6721.016
SH,GL,10947.393
SH,GM,4218.615
SH,GN,3790.704
SH,GP,7265.24
SH,GQ,3609.988
SH,GR,7770.865
SH,GS,4018.748
SH,GT,9764.062
SH,GU,17116.975
SH,GW,4036.114
SH,GY,6197.121
