origin,destination,distance
MR,KZ,7401.30278
MR,LA,11469.43016
MR,LB,4790.459558
MR,LC,5345.470859
MR,LK,9870.752066
MR,LR,1629.351102
MR,LS,7019.087006
MR,LT,4775.536558
MR,LU,3538.240223
MR,LV,4929.636797
MR,LY,2922.986254
MR,MA,1258.566039
MR,MD,4578.158484
MR,MG,7691.709039
MR,MH,16877.53528
MR,MK,3820.507856
MR,ML,822.8164792
MR,MM,10760.64495
MR,MN,10045.83919
MR,MO,12312.36648
MR,MP,15031.64552
MR,MQ,5328.30013
MR,MR,0
MR,MS,5390.880097
MR,MT,2964.907145
MR,MU,8749.198803
MR,MV,9274.255278
MR,MW,6239.111669
MR,MX,9243.333594
MR,MY,12192.06882
MR,MZ,6712.838099
MR,NA,5837.23013
MR,NC,19657.58224
MR,NE,2030.334879
MR,NF,19114.97752
MR,NG,2484.579361
MR,NI,7887.821535
MR,NL,3732.925358
MR,NO,4644.143762
MR,NP,9382.299864
MR,NR,17725.55907
MR,NU,17804.48777
MR,NZ,17735.84277
MR,OM,6870.713413
MR,PA,7583.452106
MR,PE,7759.012698
MR,PF,15653.52966
MR,PG,16857.23445
MR,PH,13622.26903
MR,PK,7951.329143
MR,PL,4303.656257
MR,PM,4977.516452
MR,PN,13553.04412
MR,PR,5808.190445
MR,PS,4716.879919
MR,PT,2061.399397
MR,PW,15092.56434
MR,PY,7133.453261
MR,QA,6312.975637
MR,RE,8604.660534
MR,RO,4272.663278
MR,RU,9252.754924
MR,RW,5120.983838
MR,SA,5728.865706
MR,SB,18432.68799
MR,SC,7778.64973
MR,SD,4457.957091
MR,SE,4930.365601
MR,SG,12507.62498
MR,SH,5021.568325
MR,SI,3652.542717
MR,SK,4103.607073
MR,SL,1398.100576
MR,SM,3340.32185
MR,SN,813.73748
MR,SO,6398.511924
MR,SR,5225.572561
MR,ST,2999.249223
MR,SV,8234.91544
MR,SY,5085.513874
MR,SZ,6986.115523
MR,TC,6259.558738
MR,TD,3189.079645
MR,TF,11089.35572
MR,TG,1867.977562
MR,TH,11534.44256
MR,TJ,7909.622685
MR,TK,17571.04252
MR,TM,6906.33193
MR,TN,2468.556916
MR,TO,18382.4425
MR,TP,18382.4425
MR,TR,4812.835703
MR,TT,5476.907242
MR,TV,18214.59447
MR,TW,12816.86668
MR,TZ,5854.308231
MR,UA,4812.532558
MR,UG,5168.720532
MR,US,8172.584447
MR,UY,7623.405701
MR,UZ,7301.739345
MR,VC,5406.3437
MR,VE,6193.307545
MR,VG,5602.453987
MR,VN,12319.38318
MR,VU,19350.83213
MR,WF,18346.86525
MR,WS,17862.21662
MR,YE,6273.207395
MR,YU,7189.839293
MR,ZA,6780.657205
MR,ZM,5688.774565
MR,ZR,5688.774565
MR,ZW,6233.409543
MS,AD,6624.552756
MS,AE,11757.00408
MS,AF,12277.10158
MS,AG,54.61475195
MS,AI,189.0679207
MS,AL,8163.049894
MS,AM,10208.7796
MS,AN,894.0419886
MS,AO,9329.901759
MS,AR,6135.167896
MS,AT,7655.729012
MS,AU,18108.27383
MS,AW,959.5284005
MS,AZ,10401.64055
MS,BA,7924.410899
MS,BB,486.1551356
MS,BD,14620.68863
MS,BE,6936.202555
MS,BF,6522.744703
MS,BG,8567.967194
MS,BH,11343.17604
MS,BI,10339.51444
MS,BJ,7009.663582
MS,BM,1751.498078
MS,BN,17624.93652
MS,BO,3676.274759
MS,BR,3624.142222
MS,BS,1827.118155
MS,BT,14276.92129
MS,BW,10397.12158
MS,BY,8523.7304
MS,BZ,2796.540075
MS,CA,5730.302446
MS,CC,17704.89882
MS,CF,8739.614904
MS,CG,8739.614904
MS,CH,7177.651103
MS,CI,6222.017545
MS,CK,11435.39147
MS,CL,5911.350279
MS,CM,8132.52612
MS,CN,13992.60467
MS,CO,1890.890596
MS,CR,2458.064449
MS,CU,1721.083757
MS,CV,4067.210292
MS,CX,18530.47075
MS,CY,9439.208295
MS,CZ,7714.980143
MS,DE,7360.876799
MS,DJ,11160.86126
MS,DK,7339.497909
MS,DM,171.4561997
MS,DO,873.1255159
MS,DZ,6613.029452
MS,EC,2710.504248
MS,EE,8264.182344
MS,EG,9462.784084
MS,EH,5176.755778
MS,ER,10749.81597
MS,ES,6156.719795
MS,ET,11042.25795
MS,FI,8263.057311
MS,FJ,13481.81976
MS,FK,7625.541546
MS,FM,15522.52006
MS,FO,6589.816241
MS,FR,6713.944148
MS,GA,8311.045029
MS,GB,6528.784709
MS,GD,502.0608045
MS,GE,9980.957284
MS,GF,1733.9222
MS,GH,6691.930903
MS,GI,5964.34148
MS,GL,6246.064465
MS,GM,5035.083865
MS,GN,5713.869582
MS,GP,30.93049279
MS,GQ,8087.36949
MS,GR,8337.52468
MS,GT,2992.969882
MS,GW,5084.216201
MS,GY,1368.102949
MS,HK,15644.41159
MS,HN,2575.664137
MS,HR,7718.223718
MS,HT,1096.880742
MS,HU,8030.696984
MS,ID,18190.69948
MS,IE,6164.740764
MS,IL,9701.451239
MS,IN,14081.82382
MS,IQ,10397.568
MS,IR,11279.17483
MS,IS,6246.912091
MS,IT,7525.656387
MS,JM,1609.783328
MS,JO,9843.275371
MS,JP,13747.55947
MS,KE,11082.61724
MS,KG,12195.77526
MS,KH,16464.62022
MS,KI,11876.65616
MS,KM,12072.80972
MS,KN,93.22460507
MS,KP,13588.97707
MS,KR,14067.58271
MS,KW,10902.58432
MS,KY,1965.511321
MS,KZ,11224.87689
MS,LA,15615.00313
MS,LB,9694.46471
MS,LC,340.631196
MS,LK,15107.53613
MS,LR,5842.737755
MS,LS,10956.83324
MS,LT,8239.536396
MS,LU,7045.375795
MS,LV,8262.047707
MS,LY,8163.396315
MS,MA,5767.115187
MS,MD,8687.052454
MS,MG,12551.07783
MS,MH,13574.99521
MS,MK,8285.796296
MS,ML,6157.770292
MS,MM,15101.50492
MS,MN,12805.58914
MS,MO,15660.1462
MS,MP,15170.04318
MS,MQ,264.7265574
MS,MR,5390.880097
MS,MS,9.49353E-05
MS,MT,7734.61398
MS,MU,13683.94144
MS,MV,14640.50773
MS,MW,11104.8495
MS,MX,4267.581638
MS,MY,17107.05937
MS,MZ,11381.6897
MS,NA,9813.381679
MS,NC,14980.05972
MS,NE,7418.490461
MS,NF,14740.30301
MS,NG,7692.197942
MS,NI,2510.34368
MS,NL,7015.488071
MS,NO,7337.148725
MS,NP,13824.72602
MS,NR,14344.38532
MS,NU,12414.9089
MS,NZ,13965.50795
MS,OM,12043.35098
MS,PA,2212.005197
MS,PE,3210.207342
MS,PF,10283.02373
MS,PG,16944.86991
MS,PH,16692.61174
MS,PK,12644.01999
MS,PL,7960.809352
MS,PM,3401.872179
MS,PN,8438.460249
MS,PR,495.0191845
MS,PS,9704.727462
MS,PT,5761.728409
MS,PW,16747.49464
MS,PY,4486.845563
MS,QA,11420.20796
MS,RE,13486.70747
MS,RO,8462.882446
MS,RU,11241.9727
MS,RW,10289.08597
MS,SA,10923.31444
MS,SB,15372.61719
MS,SC,13102.10131
MS,SD,9848.545504
MS,SE,7893.27972
MS,SG,17484.34937
MS,SH,7258.147178
MS,SI,7695.99443
MS,SK,8029.105977
MS,SL,5532.578335
MS,SM,7507.036576
MS,SN,5106.112495
MS,SO,11782.25626
MS,SR,1576.399941
MS,ST,7748.333297
MS,SV,2881.579492
MS,SY,9931.745092
MS,SZ,11181.55432
MS,TC,1149.036445
MS,TD,8578.502956
MS,TF,14370.80445
MS,TG,6869.826421
MS,TH,15946.53073
MS,TJ,12164.91378
MS,TK,12376.14177
MS,TM,11358.98199
MS,TN,7316.814807
MS,TO,13003.62685
MS,TP,13003.62685
MS,TR,9466.29616
MS,TT,680.8231958
MS,TV,13440.34189
MS,TW,15505.35021
MS,TZ,10961.62729
MS,UA,8866.455644
MS,UG,10440.05204
MS,US,3986.679394
MS,UY,5520.520691
MS,UZ,11549.95538
MS,VC,428.9389336
MS,VE,1243.291439
MS,VG,320.0052067
MS,VN,16433.71004
MS,VU,14774.67577
MS,WF,13061.28814
MS,WS,12528.00302
MS,YE,11610.22522
MS,YU,12234.37263
MS,ZA,10494.67683
MS,ZM,10428.68599
MS,ZR,10428.68599
MS,ZW,10742.26365
MT,AD,1320.652131
MT,AE,4026.926587
MT,AF,4805.330656
MT,AG,7680.485366
MT,AI,7724.704426
MT,AL,767.8442937
MT,AM,2711.819968
MT,AN,8628.629673
MT,AO,5254.60198
MT,AR,11503.79921
MT,AT,1287.57723
MT,AU,14187.25107
MT,AW,8691.239967
MT,AZ,2927.586316
MT,BA,930.590717
MT,BB,7713.70092
MT,BD,7278.472518
MT,BE,1803.946529
MT,BF,3081.987882
MT,BG,1216.460531
MT,BH,3609.500453
MT,BI,4660.478843
MT,BJ,3202.66098
MT,BM,7085.08283
MT,BN,10636.94739
MT,BO,10023.92522
MT,BR,8911.94726
MT,BS,8557.286391
MT,BT,7075.502631
MT,BW,6569.064013
MT,BY,2238.920855
MT,BZ,10000.37456
MT,CA,8353.006046
MT,CC,10136.87317
MT,CF,4024.22883
MT,CG,4024.22883
MT,CH,1313.082835
MT,CI,3750.945718
MT,CK,18284.61385
MT,CL,11918.44544
MT,CM,3183.237588
MT,CN,7757.410004
MT,CO,9590.162301
MT,CR,10093.24454
MT,CU,8809.343769
MT,CV,4390.186605
MT,CX,10804.07546
MT,CY,1723.849049
MT,CZ,1545.928543
MT,DE,1721.929568
MT,DJ,3898.117368
MT,DK,2289.82661
MT,DM,7741.82111
MT,DO,8321.944281
MT,DZ,1484.583686
MT,EC,10357.38265
MT,EE,2636.772874
MT,EG,1855.846855
MT,EH,2915.19984
MT,ER,3417.954819
MT,ES,1658.276332
MT,ET,3980.994193
MT,FI,2996.533908
MT,FJ,17403.49556
MT,FK,12098.41803
MT,FM,13368.35272
MT,FO,3244.417307
MT,FR,1528.848693
MT,GA,4095.467905
MT,GB,2550.408454
MT,GD,7956.958646
MT,GE,2584.506332
MT,GF,7733.799029
MT,GH,3483.139473
MT,GI,1770.29386
MT,GL,5105.479944
MT,GM,3876.082488
MT,GN,3775.347279
MT,GP,7708.645785
MT,GQ,3835.953759
MT,GR,743.5486861
MT,GT,10242.28672
MT,GW,3998.158411
MT,GY,8189.673991
MT,HK,9388.26474
MT,HN,9944.342074
MT,HR,1021.189245
MT,HT,8493.61233
MT,HU,1318.327801
MT,ID,10917.50618
MT,IE,2618.42483
MT,IL,1970.906012
MT,IN,6436.038647
MT,IQ,2689.574423
MT,IR,3612.899349
MT,IS,3906.522089
MT,IT,678.1247313
MT,JM,8984.016595
MT,JO,2112.89888
MT,JP,10119.081
MT,KE,4680.222793
MT,KG,5177.23385
MT,KH,9246.337403
MT,KI,16379.73297
MT,KM,6152.332383
MT,KN,7750.855093
MT,KP,9129.101578
MT,KR,9472.704427
MT,KW,3170.511858
MT,KY,9175.076274
MT,KZ,4452.130376
MT,LA,8566.070194
MT,LB,1969.232604
MT,LC,7798.717202
MT,LK,7375.131343
MT,LR,4080.317015
MT,LS,7431.238571
MT,LT,2258.099889
MT,LU,1680.609667
MT,LV,2450.907438
MT,LY,1101.556159
MT,MA,2030.542188
MT,MD,1720.623052
MT,MG,6978.142866
MT,MH,14647.66386
MT,MK,897.0252387
MT,ML,2728.014798
MT,MM,7871.564808
MT,MN,7151.804797
MT,MO,9354.666978
MT,MP,12165.871
MT,MQ,7757.866869
MT,MR,2964.907145
MT,MS,7734.61398
MT,MT,0
MT,MU,7732.778836
MT,MV,7026.550736
MT,MW,5857.090211
MT,MX,10649.72524
MT,MY,9517.133914
MT,MZ,6467.12647
MT,NA,6563.131482
MT,NC,16762.54957
MT,NE,2130.386681
MT,NF,17430.41176
MT,NG,3041.4762
MT,NI,10012.12712
MT,NL,1938.123967
MT,NO,2760.438123
MT,NP,6481.429653
MT,NR,15164.16142
MT,NU,18092.30571
MT,NZ,18234.22358
MT,OM,4318.227601
MT,PA,9910.973075
MT,PE,10551.2154
MT,PF,17432.52943
MT,PG,13928.40866
MT,PH,10678.93209
MT,PK,5087.706329
MT,PL,1816.697439
MT,PM,5811.543669
MT,PN,16171.17325
MT,PR,8037.762922
MT,PS,1970.237571
MT,PT,2020.490186
MT,PW,12130.59552
MT,PY,10097.15189
MT,QA,3687.4369
MT,RE,7680.37007
MT,RO,1421.878263
MT,RU,6601.27609
MT,RW,4508.37452
MT,SA,3230.397629
MT,SB,15491.78687
MT,SC,6220.251184
MT,SD,3016.171532
MT,SE,2707.214249
MT,SG,9869.298977
MT,SH,7156.236577
MT,SI,1136.896069
MT,SK,1480.881755
MT,SL,4044.293623
MT,SM,904.9148525
MT,SN,3727.674129
MT,SO,4720.223169
MT,SR,7992.48556
MT,ST,4055.544597
MT,SV,10266.12909
MT,SY,2230.134297
MT,SZ,7173.015215
MT,TC,8284.565636
MT,TD,2318.350582
MT,TF,10913.114
MT,TG,3333.752604
MT,TH,8682.740639
MT,TJ,4954.724789
MT,TK,16950.43235
MT,TM,3961.623372
MT,TN,496.4905545
MT,TO,18128.88679
MT,TP,18128.88679
MT,TR,1868.285276
MT,TT,8021.069811
MT,TV,16385.72503
MT,TW,9852.948295
MT,TZ,5169.013389
MT,UA,1948.615752
MT,UG,4264.213366
MT,US,9163.373833
MT,UY,10540.96831
MT,UZ,4340.439294
MT,VC,7883.58857
MT,VE,8776.605484
MT,VG,7852.611573
MT,VN,9439.0054
MT,VU,16463.71208
MT,WF,17294.52991
MT,WS,17465.49662
MT,YE,4068.351785
MT,YU,6313.539903
MT,ZA,7448.01048
MT,ZM,5637.292635
MT,ZR,5637.292635
MT,ZW,6305.510304
MU,AD,9037.75948
MU,AE,4883.808693
MU,AF,6131.655734
MU,AG,13651.88744
MU,AI,13812.45014
MU,AL,7850.657284
MU,AM,6842.317371
MU,AN,14269.19425
MU,AO,4354.047254
MU,AR,11058.07207
MU,AT,8681.327866
MU,AU,7726.925705
MU,AW,14373.08242
MU,AZ,6805.392399
MU,BA,8218.289048
MU,BB,13307.72687
MU,BD,6049.903553
MU,BE,9434.213065
MU,BF,7409.023061
MU,BG,7745.488519
MU,BH,5199.813219
MU,BI,3538.709714
MU,BJ,6880.657559
MU,BM,14182.5775
MU,BN,6824.024123
MU,BO,12407.58787
MU,BR,11404.54664
MU,BS,15384.60121
MU,BT,6390.733934
MU,BW,3404.6573
MU,BY,8710.096746
MU,BZ,16429.70461
MU,CA,15818.1204
MU,CC,4283.754906
MU,CF,5057.162852
MU,CG,5057.162852
MU,CH,8953.913475
MU,CI,7559.130081
MU,CK,13863.48253
MU,CL,11799.06732
MU,CM,5822.712884
MU,CN,7946.011298
MU,CO,14526.15934
MU,CR,15708.46403
MU,CU,15390.34742
MU,CV,9775.971462
MU,CX,5257.676126
MU,CY,6673.138457
MU,CZ,8832.768238
MU,DE,9181.137753
MU,DJ,3934.106736
MU,DK,9632.003279
MU,DM,13563.16551
MU,DO,14556.38118
MU,DZ,8062.090702
MU,EC,14599.72496
MU,EE,9272.71408
MU,EG,5984.755295
MU,EH,9088.969926
MU,ER,4401.83148
MU,ES,9261.170608
MU,ET,3773.427476
MU,FI,9572.656451
MU,FJ,12457.55323
MU,FK,9948.202773
MU,FM,10604.59173
MU,FO,10750.1763
MU,FR,9255.302245
MU,GA,5442.328088
MU,GB,10184.65146
MU,GD,13493.20612
MU,GE,7118.814579
MU,GF,12313.90834
MU,GH,7132.751461
MU,GI,9113.279185
MU,GL,12505.0553
MU,GM,8803.464092
MU,GN,8085.76851
MU,GP,13678.22055
MU,GQ,5700.177643
MU,GR,7581.119357
MU,GT,16577.27844
MU,GW,8716.288887
MU,GY,12953.18051
MU,HK,7761.75681
MU,HN,16146.61533
MU,HR,8445.12028
MU,HT,14780.68879
MU,HU,8417.241675
MU,ID,6493.542253
MU,IE,10326.79257
MU,IL,6207.413236
MU,IN,5113.700679
MU,IQ,6136.212153
MU,IR,5882.840183
MU,IS,11439.77261
MU,IT,8320.513877
MU,JM,15282.62751
MU,JO,6104.524083
MU,JP,10537.84963
MU,KE,3110.585527
MU,KG,7071.174227
MU,KH,6348.073004
MU,KI,14319.97599
MU,KM,1737.166319
MU,KN,13761.48154
MU,KP,9881.21609
MU,KR,9668.937499
MU,KW,5626.502896
MU,KY,15648.01956
MU,KZ,7659.438177
MU,LA,6626.943807
MU,LB,6450.31496
MU,LC,13478.75579
MU,LK,4036.709917
MU,LR,7896.045649
MU,LS,3118.82917
MU,LT,8982.23819
MU,LU,9295.055674
MU,LV,9121.218971
MU,LY,6771.481224
MU,MA,8996.218522
MU,MD,8080.020488
MU,MG,1132.864656
MU,MH,12741.75411
MU,MK,7813.365725
MU,ML,7926.443129
MU,MM,6282.945994
MU,MN,8794.744196
MU,MO,7701.137657
MU,MP,10452.17867
MU,MQ,13505.04551
MU,MR,8749.198803
MU,MS,13683.94144
MU,MT,7732.778836
MU,MU,0
MU,MV,3127.413553
MU,MW,2594.357422
MU,MX,17933.37958
MU,MY,5563.981127
MU,MZ,2314.097265
MU,NA,4035.814968
MU,NC,10951.01429
MU,NE,6850.116737
MU,NF,10754.44128
MU,NG,6266.59641
MU,NI,15969.89356
MU,NL,9511.668693
MU,NO,10006.97061
MU,NP,6125.530097
MU,NR,12001.7611
MU,NU,13241.75388
MU,NZ,10631.19401
MU,OM,4658.093568
MU,PA,15355.72595
MU,PE,13875.98131
MU,PF,14864.56503
MU,PG,9390.453274
MU,PH,7932.459696
MU,PK,5779.506604
MU,PL,8858.118272
MU,PM,13436.71848
MU,PN,14976.51861
MU,PR,14175.79619
MU,PS,6282.640216
MU,PT,9519.356698
MU,PW,8963.488105
MU,PY,11543.12125
MU,QA,5128.340671
MU,RE,226.300226
MU,RO,8069.98835
MU,RU,10040.55839
MU,RW,3634.979279
MU,SA,5100.778014
MU,SB,10924.55378
MU,SC,1756.486656
MU,SD,4751.042921
MU,SE,9613.241329
MU,SG,5584.843418
MU,SH,6901.086005
MU,SI,8544.191825
MU,SK,8543.395999
MU,SL,8224.934607
MU,SM,8494.363599
MU,SN,8767.638956
MU,SO,3094.907704
MU,SR,12615.10925
MU,ST,5989.526335
MU,SV,16381.92852
MU,SY,6438.161405
MU,SZ,2742.9615
MU,TC,14779.53415
MU,TD,5816.283409
MU,TF,3383.305255
MU,TG,6987.594282
MU,TH,6222.693027
MU,TJ,6737.286678
MU,TK,13705.63052
MU,TM,6599.177041
MU,TN,7886.656685
MU,TO,12654.05499
MU,TP,12654.05499
MU,TR,6992.37665
MU,TT,13402.43099
MU,TV,12793.77208
MU,TW,8433.560463
MU,TZ,2896.310455
MU,UA,8080.244394
MU,UG,3661.446289
MU,US,16830.6018
MU,UY,10812.29795
MU,UZ,6901.840535
MU,VC,13482.73476
MU,VE,13808.38338
MU,VG,13979.21962
MU,VN,6735.55579
MU,VU,11343.65504
MU,WF,12934.02407
MU,WS,13393.87068
MU,YE,4112.248178
MU,YU,1561.367763
MU,ZA,3639.141229
MU,ZM,3257.453791
MU,ZR,3257.453791
MU,ZW,2973.232139
MV,AD,8267.53719
MV,AE,3065.013761
MV,AF,3465.150547
MV,AG,14589.23547
MV,AI,14668.50077
MV,AL,6754.900231
MV,AM,4982.58009
MV,AN,15508.08916
MV,AO,6327.401594
MV,AR,14149.86949
MV,AT,7442.499029
MV,AU,7246.13987
MV,AW,15589.11046
MV,AZ,4848.908342
MV,BA,7064.42563
MV,BB,14492.72074
MV,BD,2928.638928
MV,BE,8244.140849
MV,BF,8279.217001
MV,BG,6440.073785
MV,BH,3492.098041
MV,BI,4867.498821
MV,BJ,7855.753147
MV,BM,14082.91199
MV,BN,4606.641245
MV,BO,15077.26705
MV,BR,13878.2063
MV,BS,15553.22914
MV,BT,3263.323744
MV,BW,5984.528376
MV,BY,6955.45958
MV,BZ,16987.32688
MV,CA,13417.42475
MV,CC,3122.593384
MV,CF,6389.88905
MV,CG,6389.88905
MV,CH,7867.882412
MV,CI,8723.836272
MV,CK,13952.0402
MV,CL,14903.55272
MV,CM,6750.5366
MV,CN,4826.492343
MV,CO,16304.22982
MV,CR,17085.98031
MV,CU,15829.95802
MV,CV,10680.61533
MV,CX,3901.711168
MV,CY,5418.462365
MV,CZ,7479.528284
MV,DE,7864.918315
MV,DJ,3506.247797
MV,DK,8119.832137
MV,DM,14607.3965
MV,DO,15324.31844
MV,DZ,8032.88854
MV,EC,16834.91681
MV,EE,7424.563551
MV,EG,5217.398846
MV,EH,9466.974703
MV,ER,3896.44043
MV,ES,8675.717055
MV,ET,3676.006012
MV,FI,7613.949983
MV,FJ,11834.29613
MV,FK,13074.4929
MV,FM,8565.778794
MV,FO,9177.657551
MV,FR,8297.89821
MV,GA,6862.24282
MV,GB,8874.585287
MV,GD,14736.13765
MV,GE,5262.027518
MV,GF,14000.55237
MV,GH,8224.431676
MV,GI,8771.504334
MV,GL,10539.96591
MV,GM,9766.110801
MV,GN,9171.126478
MV,GP,14618.78037
MV,GQ,6994.944598
MV,GR,6532.24356
MV,GT,17227.5587
MV,GW,9760.932803
MV,GY,14624.46027
MV,HK,4894.291232
MV,HN,16965.6869
MV,HR,7296.308112
MV,HT,15508.06665
MV,HU,7085.780233
MV,ID,4545.459527
MV,IE,9156.473123
MV,IL,5072.092972
MV,IN,2031.365453
MV,IQ,4534.10739
MV,IR,3835.294913
MV,IS,9790.290193
MV,IT,7374.201102
MV,JM,16008.97493
MV,JO,4931.902742
MV,JP,7571.793329
MV,KE,3941.070135
MV,KG,4228.411961
MV,KH,3646.083698
MV,KI,13138.59108
MV,KM,3651.837357
MV,KN,14675.6094
MV,KP,6815.177956
MV,KR,6658.092171
MV,KW,3975.156745
MV,KY,16196.03263
MV,KZ,5019.716041
MV,LA,3675.863808
MV,LB,5154.481944
MV,LC,14618.81059
MV,LK,983.7256437
MV,LR,9156.530325
MV,LS,6015.91448
MV,LT,7264.105073
MV,LU,8109.933556
MV,LV,7333.933461
MV,LY,6484.261851
MV,MA,8904.787101
MV,MD,6522.463928
MV,MG,3779.379294
MV,MH,10840.21105
MV,MK,6656.409031
MV,ML,8545.497981
MV,MM,3217.373491
MV,MN,5679.908318
MV,MO,4832.091641
MV,MP,8009.001272
MV,MQ,14598.96068
MV,MR,9274.255278
MV,MS,14640.50773
MV,MT,7026.550736
MV,MU,3127.413553
MV,MV,0
MV,MW,4668.560993
MV,MX,16996.00208
MV,MY,3192.51278
MV,MZ,4788.001402
MV,NA,6604.782777
MV,NC,10383.33258
MV,NE,7267.135648
MV,NF,10640.3485
MV,NG,7157.576978
MV,NI,17037.43593
MV,NL,8236.668911
MV,NO,8341.689657
MV,NP,3029.878867
MV,NR,10422.76006
MV,NU,12948.49143
MV,NZ,11220.05059
MV,OM,2763.935385
MV,PA,16850.76611
MV,PE,16443.3188
MV,PF,15100.11086
MV,PG,7923.709152
MV,PH,5443.016081
MV,PK,3048.815307
MV,PL,7349.006854
MV,PM,12578.65844
MV,PN,16757.2098
MV,PR,15010.45364
MV,PS,5091.923342
MV,PT,9046.777999
MV,PW,6805.340513
MV,PY,14359.3372
MV,QA,3408.467528
MV,RE,3320.070532
MV,RO,6653.823111
MV,RU,7016.734488
MV,RW,4851.822775
MV,SA,3796.671852
MV,SB,9731.844891
MV,SC,2155.831126
MV,SD,4847.009887
MV,SE,7819.842864
MV,SG,3405.791326
MV,SH,9470.37742
MV,SI,7354.348973
MV,SK,7147.672534
MV,SL,9405.973561
MV,SM,7455.775083
MV,SN,9668.229408
MV,SO,3004.154699
MV,SR,14320.24225
MV,ST,7409.484569
MV,SV,17283.32933
MV,SY,4979.694038
MV,SZ,5570.445271
MV,TC,15309.96031
MV,TD,6113.37598
MV,TF,5847.793512
MV,TG,8020.020267
MV,TH,3348.464429
MV,TJ,3969.907701
MV,TK,12799.34556
MV,TM,4210.70002
MV,TN,7395.462525
MV,TO,12371.69909
MV,TP,12371.69909
MV,TR,5523.984385
MV,TT,14742.10812
MV,TV,11642.30018
MV,TW,5605.37589
MV,TZ,4386.686452
MV,UA,6417.389775
MV,UG,4551.814536
MV,US,15390.71638
MV,UY,13791.94385
MV,UZ,4331.63225
MV,VC,14680.58967
MV,VE,15426.75874
MV,VG,14813.09601
MV,VN,4031.303219
MV,VU,10502.33422
MV,WF,12210.77934
MV,WS,12755.97966
MV,YE,3032.73027
MV,YU,3574.071952
MV,ZA,6516.295181
MV,ZM,5326.73313
MV,ZR,5326.73313
MV,ZW,5414.644814
MW,AD,7045.034817
MW,AE,4599.428448
MW,AF,6327.047222
MW,AG,11070.78718
MW,AI,11227.31533
MW,AL,6222.015852
MW,AM,6032.263592
MW,AN,11738.69064
MW,AO,1799.358668
MW,AR,9769.202277
MW,AT,7036.403097
MW,AU,10306.98495
MW,AW,11841.64858
MW,AZ,6093.908164
MW,BA,6576.796521
MW,BB,10747.4436
MW,BD,7346.499229
MW,BE,7660.444907
MW,BF,4865.338253
MW,BG,6290.297807
MW,BH,4702.209758
MW,BI,1199.644693
MW,BJ,4331.648025
MW,BM,11631.16239
MW,BN,9091.73296
MW,BO,10415.19653
MW,BR,9251.022208
MW,BS,12790.62705
MW,BT,7557.40208
MW,BW,1432.380264
MW,BY,7470.505375
MW,BZ,13883.02156
MW,CA,14185.9749
MW,CC,6769.510092
MW,CF,2498.077181
MW,CG,2498.077181
MW,CH,7167.815176
MW,CI,4970.925496
MW,CK,15883.17929
MW,CL,10531.654
MW,CM,3336.728408
MW,CN,9132.87435
MW,CO,12134.80886
MW,CR,13270.08283
MW,CU,12800.83918
MW,CV,7188.04848
MW,CX,7749.397404
MW,CY,5380.4758
MW,CZ,7251.212517
MW,DE,7526.56158
MW,DJ,2934.7248
MW,DK,8065.963987
MW,DM,10990.60529
MW,DO,11974.68068
MW,DZ,5781.798385
MW,EC,12386.15343
MW,EE,8033.840423
MW,EG,4472.122242
MW,EH,6603.414784
MW,ER,3218.677575
MW,ES,7144.824514
MW,ET,2582.698335
MW,FI,8393.013886
MW,FJ,14946.02226
MW,FK,9112.61543
MW,FM,13027.88252
MW,FO,9095.067332
MW,FR,7351.367556
MW,GA,2856.739805
MW,GB,8406.460813
MW,GD,10944.66704
MW,GE,6248.104799
MW,GF,9830.031779
MW,GH,4557.80361
MW,GI,6889.750191
MW,GL,10956.9652
MW,GM,6219.773797
MW,GN,5498.863119
MW,GP,11097.71461
MW,GQ,3126.237972
MW,GR,5961.098017
MW,GT,14054.33187
MW,GW,6127.128429
MW,GY,10480.07401
MW,HK,9549.159462
MW,HN,13622.60872
MW,HR,6768.126707
MW,HT,12199.50011
MW,HU,6877.738534
MW,ID,8864.055285
MW,IE,8441.519706
MW,IL,4926.325754
MW,IN,6163.310522
MW,IQ,5263.008171
MW,IR,5482.280522
MW,IS,9763.343433
MW,IT,6521.72585
MW,JM,12711.72053
MW,JO,4879.128877
MW,JP,12114.99571
MW,KE,1523.870671
MW,KG,7343.140299
MW,KH,8303.512401
MW,KI,16871.528
MW,KM,1049.902662
MW,KN,11179.92842
MW,KP,11225.04121
MW,KR,11174.33782
MW,KW,4940.073394
MW,KY,13070.13709
MW,KZ,7538.506783
MW,LA,8317.317298
MW,LB,5240.892305
MW,LC,10915.72275
MW,LK,5643.517057
MW,LR,5301.914855
MW,LS,1923.029446
MW,LT,7671.067994
MW,LU,7534.450742
MW,LV,7849.953953
MW,LY,4773.588649
MW,MA,6672.764909
MW,MD,6771.489107
MW,MG,1475.722817
MW,MH,15253.61303
MW,MK,6235.096064
MW,ML,5423.319942
MW,MM,7775.797812
MW,MN,9591.343408
MW,MO,9487.140313
MW,MP,12646.99973
MW,MQ,10936.95387
MW,MR,6239.111669
MW,MS,11104.8495
MW,MT,5857.090211
MW,MU,2594.357422
MW,MV,4668.560993
MW,MW,0
MW,MX,15339.03569
MW,MY,7716.383136
MW,MZ,615.8620033
MW,NA,1986.463584
MW,NC,13480.53606
MW,NE,4478.450424
