country,period,Bioenergy,Hydro,Solar,Wind
RS,2023-07,0.0243,0.9268,0,0.0489
RS,2023-08,0.025,0.925,0,0.05
RS,2023-09,0.0316,0.8722,0.0013,0.0948
RS,2023-10,0.0377,0.7926,0,0.1697
RS,2023-11,0.0165,0.8851,0,0.0983
RS,2023-12,0.013,0.9416,0,0.0454
RS,2024-01,0.0226,0.9172,0,0.0602
RS,2024-02,0.0161,0.8871,0,0.0968
RS,2024-03,0.0165,0.8677,0,0.1158
RS,2024-04,0.0192,0.8847,0,0.0961
RS,2024-05,0.0257,0.8217,0.0251,0.1275
RS,2024-06,0.0237,0.8845,0.0257,0.066
RS,2024-07,0.0307,0.8167,0.054,0.0986
RS,2024-08,0.0432,0.7701,0.0718,0.115
RS,2024-09,0.0333,0.765,0.0271,0.1747
RS,2024-10,0.0207,0.8658,0,0.1135
RS,2024-11,0.0306,0.8151,0.0034,0.1509
RS,2024-12,0.0288,0.8235,0.0077,0.14
RS,2025-01,0.0213,0.8605,0.0021,0.1161
RS,2025-02,0.0235,0.8022,0.0028,0.1715
RS,2025-03,0.0288,0.8363,0.0008,0.1341
RS,2025-04,0.0186,0.8592,0.0061,0.1161
RS,2025-05,0.0283,0.8184,0.039,0.1144
RS,2025-06,0.0479,0.7817,0.0422,0.1282
RS,2025-07,0.058,0.8007,0.0053,0.1359
RS,2025-08,0.0498,0.7696,0.0133,0.1672
RS,2025-09,0.0525,0.6968,0.0194,0.2313
RS,2025-10,0.0526,0.6753,0.0389,0.2332
RS,2025-11,0.0396,0.7965,0.0105,0.1534
RS,2025-12,0.037,0.7956,0.0091,0.1583
RS,2026-01,0.0284,0.8073,0.0051,0.1592
RS,2026-02,0.0219,0.8175,0,0.1607
RS,2026-03,0.0271,0.798,0.0056,0.1693
RS,2026-04,0.0328,0.7837,0.0421,0.1414
RS,2026-05,0.0462,0.6781,0.0908,0.1848
RS,2026-06,0.0482,0.7431,0.0934,0.1153
RS,2026-07,0.0482,0.7431,0.0934,0.1153
RS,2026-08,0.0482,0.7431,0.0934,0.1153
RU,2019-01,0.0038,0.9924,0.0015,0.0023
RU,2019-02,0.0036,0.9905,0.0036,0.0022
RU,2019-03,0.0034,0.9865,0.0074,0.0027
RU,2019-04,0.003,0.9854,0.0097,0.0018
RU,2019-05,0.0025,0.9868,0.0096,0.001
RU,2019-06,0.0026,0.9856,0.0103,0.0015
RU,2019-07,0.0019,0.9878,0.0094,0.0009
RU,2019-08,0.0022,0.9881,0.0079,0.0018
RU,2019-09,0.0023,0.9902,0.0066,0.0009
RU,2019-10,0.0021,0.9904,0.0059,0.0016
RU,2019-11,0.0027,0.9926,0.0032,0.0016
RU,2019-12,0.0031,0.9926,0.0025,0.0019
RU,2020-01,0.005,0.99,0.0025,0.0025
RU,2020-02,0.0046,0.9855,0.0058,0.0041
RU,2020-03,0.0037,0.98,0.01,0.0063
RU,2020-04,0.0033,0.9776,0.0124,0.0067
RU,2020-05,0.0024,0.9799,0.0114,0.0063
RU,2020-06,0.0027,0.9809,0.0121,0.0043
RU,2020-07,0.0036,0.9782,0.0138,0.0045
RU,2020-08,0.0037,0.9789,0.0133,0.0041
RU,2020-09,0.0027,0.9775,0.0117,0.0081
RU,2020-10,0.0034,0.979,0.0088,0.0088
RU,2020-11,0.0038,0.9826,0.0049,0.0087
RU,2020-12,0.0048,0.9796,0.0036,0.012
RU,2021-01,0.0051,0.9743,0.0039,0.0167
RU,2021-02,0.0044,0.9714,0.0063,0.0178
RU,2021-03,0.0041,0.9627,0.0124,0.0207
RU,2021-04,0.0036,0.9695,0.0135,0.0135
RU,2021-05,0.0023,0.9726,0.0135,0.0116
RU,2021-06,0.0024,0.9742,0.0137,0.0097
RU,2021-07,0.0026,0.9746,0.0151,0.0078
RU,2021-08,0.0031,0.9717,0.0142,0.0111
RU,2021-09,0.0033,0.9723,0.011,0.0134
RU,2021-10,0.0037,0.9588,0.0102,0.0273
RU,2021-11,0.0041,0.9629,0.0052,0.0278
RU,2021-12,0.0045,0.9644,0.0032,0.028
RU,2022-01,0.0045,0.9573,0.0032,0.0351
RU,2022-02,0.0046,0.9574,0.0079,0.0302
RU,2022-03,0.005,0.9497,0.0137,0.0317
RU,2022-04,0.0037,0.9516,0.0152,0.0294
RU,2022-05,0.0026,0.96,0.0153,0.0221
RU,2022-06,0.0024,0.9685,0.017,0.0121
RU,2022-07,0.0028,0.9639,0.0183,0.015
RU,2022-08,0.0036,0.9475,0.0199,0.029
RU,2022-09,0.0039,0.9581,0.0151,0.0229
RU,2022-10,0.0042,0.9593,0.0102,0.0263
RU,2022-11,0.0048,0.9598,0.0068,0.0286
RU,2022-12,0.0058,0.9573,0.0029,0.034
RU,2023-01,0.0057,0.9652,0.0028,0.0263
RU,2023-02,0.0055,0.9654,0.0055,0.0235
RU,2023-03,0.0055,0.9624,0.0089,0.0233
RU,2023-04,0.0037,0.9618,0.0133,0.0212
RU,2023-05,0.0034,0.9685,0.0145,0.0136
RU,2023-06,0.0029,0.968,0.0165,0.0126
RU,2023-07,0.0033,0.9638,0.0155,0.0174
RU,2023-08,0.0034,0.9624,0.0151,0.019
RU,2023-09,0.0035,0.9636,0.0133,0.0196
RU,2023-10,0.0039,0.9597,0.0105,0.0259
RU,2023-11,0.0042,0.9617,0.006,0.0281
RU,2023-12,0.0053,0.9599,0.002,0.0328
RU,2024-01,0.0054,0.9591,0.0013,0.0342
RU,2024-02,0.0053,0.957,0.0046,0.033
RU,2024-03,0.0048,0.9604,0.009,0.0258
RU,2024-04,0.0034,0.9587,0.0123,0.0255
RU,2024-05,0.0029,0.9662,0.0122,0.0187
RU,2024-06,0.0029,0.9653,0.0153,0.0165
RU,2024-07,0.0034,0.9632,0.0169,0.0164
RU,2024-08,0.0034,0.9604,0.0171,0.0191
RU,2024-09,0.0035,0.9508,0.0162,0.0294
RU,2024-10,0.0041,0.9593,0.0128,0.0239
RU,2024-11,0.0052,0.9624,0.0065,0.0259
RU,2024-12,0.005,0.9648,0.0029,0.0273
RU,2025-01,0.0057,0.9629,0.0014,0.03
RU,2025-02,0.0058,0.9674,0.0051,0.0217
RU,2025-03,0.0055,0.957,0.0102,0.0273
RU,2025-04,0.0047,0.9618,0.0147,0.0188
RU,2025-05,0.0027,0.9647,0.014,0.0185
RU,2025-06,0.0027,0.9621,0.0154,0.0199
RU,2025-07,0.0029,0.9637,0.0169,0.0165
RU,2025-08,0.0031,0.9614,0.017,0.0185
RU,2025-09,0.003,0.9615,0.0145,0.021
RU,2025-10,0.0033,0.9654,0.0099,0.0214
RU,2025-11,0.0043,0.9707,0.0073,0.0177
RU,2025-12,0.0047,0.9676,0.0027,0.025
RU,2026-01,0.0049,0.9679,0.0021,0.0251
RU,2026-02,0.0057,0.96,0.0057,0.0286
RU,2026-03,0.0044,0.9575,0.0114,0.0266
RU,2026-04,0.0037,0.9574,0.0142,0.0247
RU,2026-05,0.0027,0.9678,0.0152,0.0143
RU,2026-06,0.0027,0.9678,0.0152,0.0143
RU,2026-07,0.0027,0.9678,0.0152,0.0143
RU,2026-08,0.0027,0.9678,0.0152,0.0143
RW,2019-01,0.0002,0.9285,0.0697,0.0015
RW,2019-02,0.0002,0.9285,0.0697,0.0015
RW,2019-03,0.0002,0.9285,0.0697,0.0015
RW,2019-04,0.0002,0.9285,0.0697,0.0015
RW,2019-05,0.0002,0.9285,0.0697,0.0015
RW,2019-06,0.0002,0.9285,0.0697,0.0015
RW,2019-07,0.0002,0.9285,0.0697,0.0015
RW,2019-08,0.0002,0.9285,0.0697,0.0015
RW,2019-09,0.0002,0.9285,0.0697,0.0015
RW,2019-10,0.0002,0.9285,0.0697,0.0015
RW,2019-11,0.0002,0.9285,0.0697,0.0015
RW,2019-12,0.0002,0.9285,0.0697,0.0015
RW,2020-01,0.0002,0.9285,0.0697,0.0015
RW,2020-02,0.0002,0.9285,0.0697,0.0015
RW,2020-03,0.0002,0.9285,0.0697,0.0015
RW,2020-04,0.0002,0.9285,0.0697,0.0015
RW,2020-05,0.0002,0.9285,0.0697,0.0015
RW,2020-06,0.0002,0.9285,0.0697,0.0015
RW,2020-07,0.0002,0.9285,0.0697,0.0015
RW,2020-08,0.0002,0.9285,0.0697,0.0015
RW,2020-09,0.0002,0.9285,0.0697,0.0015
RW,2020-10,0.0002,0.9285,0.0697,0.0015
RW,2020-11,0.0002,0.9285,0.0697,0.0015
RW,2020-12,0.0002,0.9285,0.0697,0.0015
RW,2021-01,0.0002,0.9285,0.0697,0.0015
RW,2021-02,0.0002,0.9285,0.0697,0.0015
RW,2021-03,0.0002,0.9285,0.0697,0.0015
RW,2021-04,0.0002,0.9285,0.0697,0.0015
RW,2021-05,0.0002,0.9285,0.0697,0.0015
RW,2021-06,0.0002,0.9285,0.0697,0.0015
RW,2021-07,0.0002,0.9285,0.0697,0.0015
RW,2021-08,0.0002,0.9285,0.0697,0.0015
RW,2021-09,0.0002,0.9285,0.0697,0.0015
RW,2021-10,0.0002,0.9285,0.0697,0.0015
RW,2021-11,0.0002,0.9285,0.0697,0.0015
RW,2021-12,0.0002,0.9285,0.0697,0.0015
RW,2022-01,0.0002,0.9285,0.0697,0.0015
RW,2022-02,0.0002,0.9285,0.0697,0.0015
RW,2022-03,0.0002,0.9285,0.0697,0.0015
RW,2022-04,0.0002,0.9285,0.0697,0.0015
RW,2022-05,0.0002,0.9285,0.0697,0.0015
RW,2022-06,0.0002,0.9285,0.0697,0.0015
RW,2022-07,0.0002,0.9285,0.0697,0.0015
RW,2022-08,0.0002,0.9285,0.0697,0.0015
RW,2022-09,0.0002,0.9285,0.0697,0.0015
RW,2022-10,0.0002,0.9285,0.0697,0.0015
RW,2022-11,0.0002,0.9285,0.0697,0.0015
RW,2022-12,0.0002,0.9285,0.0697,0.0015
RW,2023-01,0.0002,0.9285,0.0697,0.0015
RW,2023-02,0.0002,0.9285,0.0697,0.0015
RW,2023-03,0.0002,0.9285,0.0697,0.0015
RW,2023-04,0.0002,0.9285,0.0697,0.0015
RW,2023-05,0.0002,0.9285,0.0697,0.0015
RW,2023-06,0.0002,0.9285,0.0697,0.0015
RW,2023-07,0.0002,0.9285,0.0697,0.0015
RW,2023-08,0.0002,0.9285,0.0697,0.0015
RW,2023-09,0.0002,0.9285,0.0697,0.0015
RW,2023-10,0.0002,0.9285,0.0697,0.0015
RW,2023-11,0.0002,0.9285,0.0697,0.0015
RW,2023-12,0.0002,0.9285,0.0697,0.0015
RW,2024-01,0.0002,0.9285,0.0697,0.0015
RW,2024-02,0.0002,0.9285,0.0697,0.0015
RW,2024-03,0.0002,0.9285,0.0697,0.0015
RW,2024-04,0.0002,0.9285,0.0697,0.0015
RW,2024-05,0.0002,0.9285,0.0697,0.0015
RW,2024-06,0.0002,0.9285,0.0697,0.0015
RW,2024-07,0.0002,0.9285,0.0697,0.0015
RW,2024-08,0.0002,0.9285,0.0697,0.0015
RW,2024-09,0.0002,0.9285,0.0697,0.0015
RW,2024-10,0.0002,0.9285,0.0697,0.0015
RW,2024-11,0.0002,0.9285,0.0697,0.0015
RW,2024-12,0.0002,0.9285,0.0697,0.0015
RW,2025-01,0.0002,0.9285,0.0697,0.0015
RW,2025-02,0.0002,0.9285,0.0697,0.0015
RW,2025-03,0.0002,0.9285,0.0697,0.0015
RW,2025-04,0.0002,0.9285,0.0697,0.0015
RW,2025-05,0.0002,0.9285,0.0697,0.0015
RW,2025-06,0.0002,0.9285,0.0697,0.0015
RW,2025-07,0.0002,0.9285,0.0697,0.0015
RW,2025-08,0.0002,0.9285,0.0697,0.0015
RW,2025-09,0.0002,0.9285,0.0697,0.0015
RW,2025-10,0.0002,0.9285,0.0697,0.0015
RW,2025-11,0.0002,0.9285,0.0697,0.0015
RW,2025-12,0.0002,0.9285,0.0697,0.0015
RW,2026-01,0.0002,0.9285,0.0697,0.0015
RW,2026-02,0.0002,0.9285,0.0697,0.0015
RW,2026-03,0.0002,0.9285,0.0697,0.0015
RW,2026-04,0.0002,0.9285,0.0697,0.0015
RW,2026-05,0.0002,0.9285,0.0697,0.0015
RW,2026-06,0.0002,0.9285,0.0697,0.0015
RW,2026-07,0.0002,0.9285,0.0697,0.0015
RW,2026-08,0.0002,0.9285,0.0697,0.0015
SA,2019-01,0.0003,0.0395,0.9585,0.0018
SA,2019-02,0.0003,0.0395,0.9585,0.0018
SA,2019-03,0.0003,0.0395,0.9585,0.0018
SA,2019-04,0.0003,0.0395,0.9585,0.0018
SA,2019-05,0.0003,0.0395,0.9585,0.0018
SA,2019-06,0.0003,0.0395,0.9585,0.0018
SA,2019-07,0.0003,0.0395,0.9585,0.0018
SA,2019-08,0.0003,0.0395,0.9585,0.0018
SA,2019-09,0.0003,0.0395,0.9585,0.0018
SA,2019-10,0.0003,0.0395,0.9585,0.0018
SA,2019-11,0.0003,0.0395,0.9585,0.0018
SA,2019-12,0.0003,0.0395,0.9585,0.0018
SA,2020-01,0.0003,0.0395,0.9585,0.0018
SA,2020-02,0.0003,0.0395,0.9585,0.0018
SA,2020-03,0.0003,0.0395,0.9585,0.0018
SA,2020-04,0.0003,0.0395,0.9585,0.0018
SA,2020-05,0.0003,0.0395,0.9585,0.0018
SA,2020-06,0.0003,0.0395,0.9585,0.0018
SA,2020-07,0.0003,0.0395,0.9585,0.0018
SA,2020-08,0.0003,0.0395,0.9585,0.0018
SA,2020-09,0.0003,0.0395,0.9585,0.0018
SA,2020-10,0.0003,0.0395,0.9585,0.0018
SA,2020-11,0.0003,0.0395,0.9585,0.0018
SA,2020-12,0.0003,0.0395,0.9585,0.0018
SA,2021-01,0.0003,0.0395,0.9585,0.0018
SA,2021-02,0.0003,0.0395,0.9585,0.0018
SA,2021-03,0.0003,0.0395,0.9585,0.0018
SA,2021-04,0.0003,0.0395,0.9585,0.0018
SA,2021-05,0.0003,0.0395,0.9585,0.0018
SA,2021-06,0.0003,0.0395,0.9585,0.0018
SA,2021-07,0.0003,0.0395,0.9585,0.0018
SA,2021-08,0.0003,0.0395,0.9585,0.0018
SA,2021-09,0.0003,0.0395,0.9585,0.0018
SA,2021-10,0.0003,0.0395,0.9585,0.0018
SA,2021-11,0.0003,0.0395,0.9585,0.0018
SA,2021-12,0.0003,0.0395,0.9585,0.0018
SA,2022-01,0.0003,0.0395,0.9585,0.0018
SA,2022-02,0.0003,0.0395,0.9585,0.0018
SA,2022-03,0.0003,0.0395,0.9585,0.0018
SA,2022-04,0.0003,0.0395,0.9585,0.0018
SA,2022-05,0.0003,0.0395,0.9585,0.0018
SA,2022-06,0.0003,0.0395,0.9585,0.0018
SA,2022-07,0.0003,0.0395,0.9585,0.0018
SA,2022-08,0.0003,0.0395,0.9585,0.0018
SA,2022-09,0.0003,0.0395,0.9585,0.0018
SA,2022-10,0.0003,0.0395,0.9585,0.0018
SA,2022-11,0.0003,0.0395,0.9585,0.0018
SA,2022-12,0.0003,0.0395,0.9585,0.0018
SA,2023-01,0.0003,0.0395,0.9585,0.0018
SA,2023-02,0.0003,0.0395,0.9585,0.0018
SA,2023-03,0.0003,0.0395,0.9585,0.0018
SA,2023-04,0.0003,0.0395,0.9585,0.0018
SA,2023-05,0.0003,0.0395,0.9585,0.0018
SA,2023-06,0.0003,0.0395,0.9585,0.0018
SA,2023-07,0.0003,0.0395,0.9585,0.0018
SA,2023-08,0.0003,0.0395,0.9585,0.0018
SA,2023-09,0.0003,0.0395,0.9585,0.0018
SA,2023-10,0.0003,0.0395,0.9585,0.0018
SA,2023-11,0.0003,0.0395,0.9585,0.0018
SA,2023-12,0.0003,0.0395,0.9585,0.0018
SA,2024-01,0.0003,0.0395,0.9585,0.0018
SA,2024-02,0.0003,0.0395,0.9585,0.0018
SA,2024-03,0.0003,0.0395,0.9585,0.0018
SA,2024-04,0.0003,0.0395,0.9585,0.0018
SA,2024-05,0.0003,0.0395,0.9585,0.0018
SA,2024-06,0.0003,0.0395,0.9585,0.0018
SA,2024-07,0.0003,0.0395,0.9585,0.0018
SA,2024-08,0.0003,0.0395,0.9585,0.0018
SA,2024-09,0.0003,0.0395,0.9585,0.0018
SA,2024-10,0.0003,0.0395,0.9585,0.0018
SA,2024-11,0.0003,0.0395,0.9585,0.0018
SA,2024-12,0.0003,0.0395,0.9585,0.0018
SA,2025-01,0.0003,0.0395,0.9585,0.0018
SA,2025-02,0.0003,0.0395,0.9585,0.0018
SA,2025-03,0.0003,0.0395,0.9585,0.0018
SA,2025-04,0.0003,0.0395,0.9585,0.0018
SA,2025-05,0.0003,0.0395,0.9585,0.0018
SA,2025-06,0.0003,0.0395,0.9585,0.0018
SA,2025-07,0.0003,0.0395,0.9585,0.0018
SA,2025-08,0.0003,0.0395,0.9585,0.0018
SA,2025-09,0.0003,0.0395,0.9585,0.0018
SA,2025-10,0.0003,0.0395,0.9585,0.0018
SA,2025-11,0.0003,0.0395,0.9585,0.0018
SA,2025-12,0.0003,0.0395,0.9585,0.0018
SA,2026-01,0.0003,0.0395,0.9585,0.0018
SA,2026-02,0.0003,0.0395,0.9585,0.0018
SA,2026-03,0.0003,0.0395,0.9585,0.0018
SA,2026-04,0.0003,0.0395,0.9585,0.0018
SA,2026-05,0.0003,0.0395,0.9585,0.0018
SA,2026-06,0.0003,0.0395,0.9585,0.0018
SA,2026-07,0.0003,0.0395,0.9585,0.0018
SA,2026-08,0.0003,0.0395,0.9585,0.0018
SB,2019-01,,,,
SB,2019-02,,,,
SB,2019-03,,,,
SB,2019-04,,,,
SB,2019-05,,,,
SB,2019-06,,,,
SB,2019-07,,,,
SB,2019-08,,,,
SB,2019-09,,,,
SB,2019-10,,,,
SB,2019-11,,,,
SB,2019-12,,,,
SB,2020-01,,,,
SB,2020-02,,,,
SB,2020-03,,,,
SB,2020-04,,,,
SB,2020-05,,,,
SB,2020-06,,,,
SB,2020-07,,,,
SB,2020-08,,,,
SB,2020-09,,,,
SB,2020-10,,,,
SB,2020-11,,,,
SB,2020-12,,,,
SB,2021-01,,,,
SB,2021-02,,,,
SB,2021-03,,,,
SB,2021-04,,,,
SB,2021-05,,,,
SB,2021-06,,,,
SB,2021-07,,,,
SB,2021-08,,,,
SB,2021-09,,,,
SB,2021-10,,,,
SB,2021-11,,,,
SB,2021-12,,,,
SB,2022-01,,,,
SB,2022-02,,,,
SB,2022-03,,,,
SB,2022-04,,,,
SB,2022-05,,,,
SB,2022-06,,,,
SB,2022-07,,,,
SB,2022-08,,,,
SB,2022-09,,,,
SB,2022-10,,,,
SB,2022-11,,,,
SB,2022-12,,,,
SB,2023-01,,,,
SB,2023-02,,,,
SB,2023-03,,,,
SB,2023-04,,,,
SB,2023-05,,,,
SB,2023-06,,,,
SB,2023-07,,,,
SB,2023-08,,,,
SB,2023-09,,,,
SB,2023-10,,,,
SB,2023-11,,,,
SB,2023-12,,,,
SB,2024-01,,,,
SB,2024-02,,,,
SB,2024-03,,,,
SB,2024-04,,,,
SB,2024-05,,,,
SB,2024-06,,,,
SB,2024-07,,,,
SB,2024-08,,,,
SB,2024-09,,,,
SB,2024-10,,,,
SB,2024-11,,,,
SB,2024-12,,,,
SB,2025-01,,,,
SB,2025-02,,,,
SB,2025-03,,,,
SB,2025-04,,,,
SB,2025-05,,,,
SB,2025-06,,,,
SB,2025-07,,,,
SB,2025-08,,,,
SB,2025-09,,,,
SB,2025-10,,,,
SB,2025-11,,,,
SB,2025-12,,,,
SB,2026-01,,,,
SB,2026-02,,,,
SB,2026-03,,,,
SB,2026-04,,,,
SB,2026-05,,,,
SB,2026-06,,,,
SB,2026-07,,,,
SB,2026-08,,,,
SC,2019-01,0,0,1,0
SC,2019-02,0,0,1,0
SC,2019-03,0,0,1,0
SC,2019-04,0,0,1,0
SC,2019-05,0,0,1,0
SC,2019-06,0,0,1,0
SC,2019-07,0,0,1,0
SC,2019-08,0,0,1,0
SC,2019-09,0,0,1,0
SC,2019-10,0,0,1,0
SC,2019-11,0,0,1,0
SC,2019-12,0,0,1,0
SC,2020-01,0,0,1,0
SC,2020-02,0,0,1,0
SC,2020-03,0,0,1,0
SC,2020-04,0,0,1,0
SC,2020-05,0,0,1,0
SC,2020-06,0,0,1,0
SC,2020-07,0,0,1,0
SC,2020-08,0,0,1,0
SC,2020-09,0,0,1,0
SC,2020-10,0,0,1,0
SC,2020-11,0,0,1,0
SC,2020-12,0,0,1,0
SC,2021-01,0,0,1,0
SC,2021-02,0,0,1,0
SC,2021-03,0,0,1,0
SC,2021-04,0,0,1,0
SC,2021-05,0,0,1,0
SC,2021-06,0,0,1,0
SC,2021-07,0,0,1,0
SC,2021-08,0,0,1,0
SC,2021-09,0,0,1,0
SC,2021-10,0,0,1,0
SC,2021-11,0,0,1,0
SC,2021-12,0,0,1,0
SC,2022-01,0,0,1,0
SC,2022-02,0,0,1,0
SC,2022-03,0,0,1,0
SC,2022-04,0,0,1,0
SC,2022-05,0,0,1,0
SC,2022-06,0,0,1,0
SC,2022-07,0,0,1,0
SC,2022-08,0,0,1,0
SC,2022-09,0,0,1,0
SC,2022-10,0,0,1,0
SC,2022-11,0,0,1,0
SC,2022-12,0,0,1,0
SC,2023-01,0,0,1,0
SC,2023-02,0,0,1,0
SC,2023-03,0,0,1,0
SC,2023-04,0,0,1,0
SC,2023-05,0,0,1,0
SC,2023-06,0,0,1,0
SC,2023-07,0,0,1,0
SC,2023-08,0,0,1,0
SC,2023-09,0,0,1,0
SC,2023-10,0,0,1,0
SC,2023-11,0,0,1,0
SC,2023-12,0,0,1,0
SC,2024-01,0,0,1,0
SC,2024-02,0,0,1,0
SC,2024-03,0,0,1,0
SC,2024-04,0,0,1,0
SC,2024-05,0,0,1,0
SC,2024-06,0,0,1,0
SC,2024-07,0,0,1,0
SC,2024-08,0,0,1,0
SC,2024-09,0,0,1,0
SC,2024-10,0,0,1,0
SC,2024-11,0,0,1,0
SC,2024-12,0,0,1,0
SC,2025-01,0,0,1,0
SC,2025-02,0,0,1,0
SC,2025-03,0,0,1,0
SC,2025-04,0,0,1,0
SC,2025-05,0,0,1,0
SC,2025-06,0,0,1,0
SC,2025-07,0,0,1,0
SC,2025-08,0,0,1,0
SC,2025-09,0,0,1,0
SC,2025-10,0,0,1,0
SC,2025-11,0,0,1,0
SC,2025-12,0,0,1,0
SC,2026-01,0,0,1,0
SC,2026-02,0,0,1,0
SC,2026-03,0,0,1,0
SC,2026-04,0,0,1,0
SC,2026-05,0,0,1,0
SC,2026-06,0,0,1,0
SC,2026-07,0,0,1,0
SC,2026-08,0,0,1,0
SD,2019-01,0.0107,0.9867,0.0021,0.0005
SD,2019-02,0.0107,0.9867,0.0021,0.0005
SD,2019-03,0.0107,0.9867,0.0021,0.0005
SD,2019-04,0.0107,0.9867,0.0021,0.0005
SD,2019-05,0.0107,0.9867,0.0021,0.0005
SD,2019-06,0.0107,0.9867,0.0021,0.0005
SD,2019-07,0.0107,0.9867,0.0021,0.0005
SD,2019-08,0.0107,0.9867,0.0021,0.0005
SD,2019-09,0.0107,0.9867,0.0021,0.0005
SD,2019-10,0.0107,0.9867,0.0021,0.0005
SD,2019-11,0.0107,0.9867,0.0021,0.0005
SD,2019-12,0.0107,0.9867,0.0021,0.0005
SD,2020-01,0.0107,0.9867,0.0021,0.0005
SD,2020-02,0.0107,0.9867,0.0021,0.0005
SD,2020-03,0.0107,0.9867,0.0021,0.0005
SD,2020-04,0.0107,0.9867,0.0021,0.0005
SD,2020-05,0.0107,0.9867,0.0021,0.0005
SD,2020-06,0.0107,0.9867,0.0021,0.0005
SD,2020-07,0.0107,0.9867,0.0021,0.0005
SD,2020-08,0.0107,0.9867,0.0021,0.0005
SD,2020-09,0.0107,0.9867,0.0021,0.0005
SD,2020-10,0.0107,0.9867,0.0021,0.0005
SD,2020-11,0.0107,0.9867,0.0021,0.0005
SD,2020-12,0.0107,0.9867,0.0021,0.0005
SD,2021-01,0.0107,0.9867,0.0021,0.0005
SD,2021-02,0.0107,0.9867,0.0021,0.0005
SD,2021-03,0.0107,0.9867,0.0021,0.0005
SD,2021-04,0.0107,0.9867,0.0021,0.0005
SD,2021-05,0.0107,0.9867,0.0021,0.0005
SD,2021-06,0.0107,0.9867,0.0021,0.0005
SD,2021-07,0.0107,0.9867,0.0021,0.0005
SD,2021-08,0.0107,0.9867,0.0021,0.0005
SD,2021-09,0.0107,0.9867,0.0021,0.0005
SD,2021-10,0.0107,0.9867,0.0021,0.0005
SD,2021-11,0.0107,0.9867,0.0021,0.0005
SD,2021-12,0.0107,0.9867,0.0021,0.0005
SD,2022-01,0.0107,0.9867,0.0021,0.0005
SD,2022-02,0.0107,0.9867,0.0021,0.0005
SD,2022-03,0.0107,0.9867,0.0021,0.0005
SD,2022-04,0.0107,0.9867,0.0021,0.0005
SD,2022-05,0.0107,0.9867,0.0021,0.0005
SD,2022-06,0.0107,0.9867,0.0021,0.0005
SD,2022-07,0.0107,0.9867,0.0021,0.0005
SD,2022-08,0.0107,0.9867,0.0021,0.0005
SD,2022-09,0.0107,0.9867,0.0021,0.0005
SD,2022-10,0.0107,0.9867,0.0021,0.0005
SD,2022-11,0.0107,0.9867,0.0021,0.0005
SD,2022-12,0.0107,0.9867,0.0021,0.0005
SD,2023-01,0.0107,0.9867,0.0021,0.0005
SD,2023-02,0.0107,0.9867,0.0021,0.0005
SD,2023-03,0.0107,0.9867,0.0021,0.0005
SD,2023-04,0.0107,0.9867,0.0021,0.0005
SD,2023-05,0.0107,0.9867,0.0021,0.0005
SD,2023-06,0.0107,0.9867,0.0021,0.0005
SD,2023-07,0.0107,0.9867,0.0021,0.0005
SD,2023-08,0.0107,0.9867,0.0021,0.0005
SD,2023-09,0.0107,0.9867,0.0021,0.0005
SD,2023-10,0.0107,0.9867,0.0021,0.0005
SD,2023-11,0.0107,0.9867,0.0021,0.0005
SD,2023-12,0.0107,0.9867,0.0021,0.0005
SD,2024-01,0.0107,0.9867,0.0021,0.0005
SD,2024-02,0.0107,0.9867,0.0021,0.0005
SD,2024-03,0.0107,0.9867,0.0021,0.0005
SD,2024-04,0.0107,0.9867,0.0021,0.0005
SD,2024-05,0.0107,0.9867,0.0021,0.0005
SD,2024-06,0.0107,0.9867,0.0021,0.0005
SD,2024-07,0.0107,0.9867,0.0021,0.0005
SD,2024-08,0.0107,0.9867,0.0021,0.0005
SD,2024-09,0.0107,0.9867,0.0021,0.0005
SD,2024-10,0.0107,0.9867,0.0021,0.0005
SD,2024-11,0.0107,0.9867,0.0021,0.0005
SD,2024-12,0.0107,0.9867,0.0021,0.0005
SD,2025-01,0.0107,0.9867,0.0021,0.0005
SD,2025-02,0.0107,0.9867,0.0021,0.0005
SD,2025-03,0.0107,0.9867,0.0021,0.0005
SD,2025-04,0.0107,0.9867,0.0021,0.0005
SD,2025-05,0.0107,0.9867,0.0021,0.0005
SD,2025-06,0.0107,0.9867,0.0021,0.0005
SD,2025-07,0.0107,0.9867,0.0021,0.0005
SD,2025-08,0.0107,0.9867,0.0021,0.0005
SD,2025-09,0.0107,0.9867,0.0021,0.0005
SD,2025-10,0.0107,0.9867,0.0021,0.0005
SD,2025-11,0.0107,0.9867,0.0021,0.0005
SD,2025-12,0.0107,0.9867,0.0021,0.0005
SD,2026-01,0.0107,0.9867,0.0021,0.0005
SD,2026-02,0.0107,0.9867,0.0021,0.0005
SD,2026-03,0.0107,0.9867,0.0021,0.0005
SD,2026-04,0.0107,0.9867,0.0021,0.0005
SD,2026-05,0.0107,0.9867,0.0021,0.0005
SD,2026-06,0.0107,0.9867,0.0021,0.0005
SD,2026-07,0.0107,0.9867,0.0021,0.0005
SD,2026-08,0.0107,0.9867,0.0021,0.0005
SE,2019-01,0.144,0.6705,0,0.1855
SE,2019-02,0.1259,0.6369,0,0.2372
SE,2019-03,0.1232,0.6259,0,0.2509
SE,2019-04,0.1106,0.7224,0,0.167
