country,period,Bioenergy,Coal,Gas,Hydro,Nuclear,Other Fossil,Other Renewables,Solar,Wind
JO,2019-11,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2019-12,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-01,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-02,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-03,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-04,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-05,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-06,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-07,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-08,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-09,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-10,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-11,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2020-12,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-01,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-02,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-03,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-04,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-05,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-06,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-07,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-08,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-09,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-10,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-11,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2021-12,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-01,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-02,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-03,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-04,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-05,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-06,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-07,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-08,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-09,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-10,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-11,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2022-12,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-01,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-02,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-03,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-04,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-05,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-06,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-07,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-08,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-09,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-10,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-11,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2023-12,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2024-01,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2024-02,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2024-03,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2024-04,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JO,2024-05,0,0.0001,0.8108,0.0012,0,0.0455,0,0.0997,0.0426
JP,2019-01,0.0195,0.3053,0.428,0.0457,0.0758,0.0563,0.0084,0.0448,0.0164
JP,2019-02,0.0203,0.3119,0.4083,0.0521,0.0761,0.0557,0.0079,0.0532,0.0145
JP,2019-03,0.0232,0.3033,0.3816,0.0656,0.0847,0.0493,0.0098,0.0674,0.0151
JP,2019-04,0.0226,0.2704,0.3765,0.0759,0.0828,0.0492,0.0101,0.0994,0.0132
JP,2019-05,0.0252,0.2689,0.3439,0.1015,0.076,0.0426,0.011,0.1192,0.0117
JP,2019-06,0.024,0.2837,0.3593,0.0994,0.0669,0.0443,0.0099,0.1034,0.0092
JP,2019-07,0.0245,0.3158,0.3507,0.1058,0.063,0.0498,0.0086,0.0737,0.008
JP,2019-08,0.0231,0.3023,0.3851,0.0866,0.0531,0.0537,0.0079,0.0801,0.0081
JP,2019-09,0.0253,0.2955,0.3945,0.0812,0.0539,0.0511,0.0092,0.0803,0.009
JP,2019-10,0.0278,0.3037,0.3759,0.0826,0.0671,0.0395,0.0097,0.0796,0.014
JP,2019-11,0.027,0.3215,0.3741,0.0632,0.072,0.0404,0.0103,0.0733,0.0182
JP,2019-12,0.0254,0.3223,0.4095,0.0569,0.0643,0.0451,0.0098,0.0495,0.0171
JP,2020-01,0.0275,0.3223,0.4053,0.0623,0.0576,0.0499,0.0092,0.0485,0.0173
JP,2020-02,0.028,0.3246,0.3873,0.0681,0.0632,0.0406,0.0083,0.0629,0.017
JP,2020-03,0.031,0.305,0.3674,0.0799,0.0657,0.0398,0.0105,0.0823,0.0184
JP,2020-04,0.0298,0.2935,0.3193,0.1057,0.0666,0.0348,0.0108,0.1186,0.0209
JP,2020-05,0.0329,0.2652,0.3061,0.1184,0.0702,0.0374,0.0118,0.1412,0.0168
JP,2020-06,0.0274,0.2807,0.3505,0.1076,0.0556,0.0398,0.0093,0.1176,0.0114
JP,2020-07,0.031,0.2946,0.3558,0.1251,0.0482,0.0429,0.0089,0.0835,0.01
JP,2020-08,0.0282,0.2972,0.4008,0.0851,0.0358,0.0422,0.0085,0.0941,0.008
JP,2020-09,0.0317,0.2951,0.4,0.0762,0.0351,0.042,0.0092,0.0979,0.0128
JP,2020-10,0.0345,0.3096,0.4024,0.0694,0.0258,0.0403,0.0099,0.0911,0.0169
JP,2020-11,0.0312,0.3194,0.4179,0.0549,0.0169,0.0415,0.0101,0.0869,0.0211
JP,2020-12,0.0317,0.3101,0.4395,0.0453,0.0245,0.0581,0.0094,0.0592,0.0222
JP,2021-01,0.0297,0.3296,0.4161,0.0433,0.028,0.0692,0.0087,0.0546,0.0208
JP,2021-02,0.0318,0.3153,0.4026,0.054,0.0355,0.0495,0.0089,0.078,0.0244
JP,2021-03,0.036,0.2933,0.3612,0.0867,0.0484,0.0434,0.0109,0.1,0.0201
JP,2021-04,0.0416,0.2652,0.3151,0.1041,0.0667,0.0402,0.0121,0.1351,0.0199
JP,2021-05,0.0413,0.2429,0.3038,0.1305,0.0749,0.043,0.0108,0.1343,0.0185
JP,2021-06,0.0405,0.2689,0.3336,0.1037,0.0692,0.0427,0.0092,0.1224,0.0098
JP,2021-07,0.0407,0.2939,0.3359,0.0924,0.0755,0.0436,0.0082,0.1007,0.0089
JP,2021-08,0.0409,0.3052,0.3148,0.0953,0.0756,0.0438,0.0086,0.1037,0.0121
JP,2021-09,0.0462,0.3249,0.2786,0.0963,0.0855,0.048,0.0094,0.0995,0.0116
JP,2021-10,0.0458,0.3178,0.3213,0.0564,0.0827,0.049,0.0098,0.1031,0.014
JP,2021-11,0.0361,0.3165,0.3498,0.0487,0.0704,0.056,0.01,0.0924,0.0201
JP,2021-12,0.0405,0.3141,0.3489,0.0608,0.0699,0.0684,0.0099,0.0656,0.0219
JP,2022-01,0.0377,0.3104,0.3776,0.0452,0.069,0.0687,0.0087,0.062,0.0208
JP,2022-02,0.0379,0.3191,0.3686,0.0391,0.0605,0.0696,0.0078,0.0752,0.0222
JP,2022-03,0.0444,0.3095,0.3348,0.0655,0.0498,0.0597,0.0103,0.1061,0.02
JP,2022-04,0.05,0.2635,0.3051,0.1064,0.0505,0.0515,0.0116,0.1447,0.0166
JP,2022-05,0.0487,0.2421,0.3196,0.12,0.0415,0.0437,0.0115,0.1574,0.0154
JP,2022-06,0.0451,0.2659,0.3523,0.0936,0.0346,0.0461,0.0093,0.138,0.0152
JP,2022-07,0.0432,0.3077,0.3339,0.0842,0.043,0.0557,0.0084,0.1146,0.0092
JP,2022-08,0.0467,0.3186,0.3076,0.0838,0.0556,0.0565,0.009,0.1119,0.0104
JP,2022-09,0.0496,0.3258,0.2886,0.0946,0.0535,0.0537,0.0096,0.1129,0.0117
JP,2022-10,0.0548,0.3227,0.3088,0.0698,0.0577,0.0459,0.0098,0.1148,0.0157
JP,2022-11,0.0511,0.3278,0.3245,0.0467,0.0637,0.0497,0.0102,0.1068,0.0195
JP,2022-12,0.0476,0.3269,0.3493,0.0497,0.0658,0.058,0.0098,0.0673,0.0256
JP,2023-01,0.046,0.3307,0.3342,0.05,0.0738,0.0607,0.0097,0.0702,0.0245
JP,2023-02,0.0473,0.3243,0.337,0.0538,0.0678,0.0551,0.0083,0.0853,0.0211
JP,2023-03,0.058,0.2776,0.3074,0.0833,0.0742,0.0447,0.0114,0.1256,0.0177
JP,2023-04,0.0585,0.2328,0.2789,0.1121,0.0891,0.0414,0.0116,0.1502,0.0254
JP,2023-05,0.0588,0.2195,0.2729,0.1227,0.0945,0.04,0.0115,0.1631,0.0171
JP,2023-06,0.0558,0.2449,0.3023,0.1095,0.0885,0.0389,0.0097,0.137,0.0134
JP,2023-07,0.0548,0.2892,0.2999,0.0903,0.0789,0.0438,0.009,0.1227,0.0114
JP,2023-08,0.053,0.2923,0.3113,0.0684,0.0859,0.0407,0.009,0.1275,0.0119
JP,2023-09,0.0566,0.3033,0.3256,0.0529,0.0812,0.0426,0.0089,0.1199,0.009
JP,2023-10,0.0643,0.2948,0.2882,0.0534,0.1001,0.0395,0.0109,0.1298,0.019
JP,2023-11,0.0561,0.2972,0.322,0.0493,0.0903,0.0378,0.0094,0.1109,0.027
JP,2023-12,0.0581,0.3285,0.3233,0.057,0.0756,0.0436,0.01,0.0795,0.0245
JP,2024-01,0.0597,0.3191,0.3384,0.0566,0.0773,0.0465,0.0098,0.0801,0.0127
JP,2024-02,0.0551,0.2968,0.3202,0.0648,0.0829,0.0389,0.0086,0.1104,0.0223
JP,2024-03,0.0568,0.2803,0.3024,0.0733,0.0842,0.0367,0.0086,0.1346,0.023
JP,2024-04,0.0568,0.2803,0.3024,0.0733,0.0842,0.0367,0.0086,0.1346,0.023
JP,2024-05,0.0568,0.2803,0.3024,0.0733,0.0842,0.0367,0.0086,0.1346,0.023
KE,2019-01,0.0102,0.0031,0.0042,0.2874,0.0002,0.1027,0.4286,0.0103,0.1532
KE,2019-02,0.0113,0.0034,0.0046,0.2827,0.0002,0.1018,0.4158,0.0114,0.1688
KE,2019-03,0.0101,0.0061,0.0083,0.2832,0.0003,0.0912,0.4501,0.0103,0.1405
KE,2019-04,0.0211,0.0096,0.013,0.2051,0.0005,0.1704,0.4213,0.011,0.1481
KE,2019-05,0.0104,0.0063,0.0085,0.2507,0.0003,0.1044,0.4434,0.0106,0.1654
KE,2019-06,0.0211,0.0064,0.0087,0.2876,0.0003,0.1382,0.4317,0.0108,0.0952
KE,2019-07,0.0102,0.0061,0.0083,0.276,0.0003,0.1225,0.4446,0.0104,0.1216
KE,2019-08,0.0102,0.0061,0.0083,0.2558,0.0003,0.1225,0.4345,0.0104,0.1519
KE,2019-09,0.0105,0.0032,0.0043,0.2438,0.0002,0.0953,0.4737,0.0106,0.1582
KE,2019-10,0.0101,0.0031,0.0042,0.2743,0.0002,0.0612,0.495,0.0102,0.1417
KE,2019-11,0.0102,0.0061,0.0083,0.3063,0.0003,0.0619,0.4849,0.0104,0.1116
KE,2019-12,0.0104,0.0032,0.0043,0.3766,0.0002,0.0632,0.4792,0.0105,0.0523
KE,2020-01,0.0099,0.003,0.0041,0.358,0.0002,0.0501,0.4753,0.01,0.0893
KE,2020-02,0.0105,0.0032,0.0043,0.3596,0.0002,0.0533,0.4526,0.0106,0.1055
KE,2020-03,0.0101,0.0031,0.0042,0.3652,0.0002,0.0511,0.4647,0.0102,0.0911
KE,2020-04,0,0.0036,0.0049,0.3548,0.0002,0.036,0.4824,0.0119,0.1061
KE,2020-05,0.0111,0.0034,0.0046,0.3574,0.0002,0.0563,0.4334,0.0112,0.1225
KE,2020-06,0.0109,0.0033,0.0045,0.3604,0.0002,0.055,0.4565,0.011,0.0981
KE,2020-07,0.0102,0.0031,0.0042,0.369,0.0002,0.0516,0.4388,0.0103,0.1125
KE,2020-08,0.0101,0.0031,0.0042,0.3652,0.0002,0.0612,0.4243,0.0102,0.1214
KE,2020-09,0.0101,0.0031,0.0042,0.3652,0.0002,0.0814,0.3839,0.0102,0.1417
KE,2020-10,0.0097,0.0029,0.004,0.3607,0.0001,0.0685,0.4273,0.0098,0.1167
KE,2020-11,0.0098,0.003,0.004,0.3839,0.0002,0.0496,0.3922,0.0099,0.1473
KE,2020-12,0.0098,0.003,0.004,0.3937,0.0002,0.0692,0.3824,0.0099,0.1277
KE,2021-01,0.0098,0.0059,0.008,0.3235,0.0003,0.0594,0.4467,0.01,0.1363
KE,2021-02,0.0108,0.0065,0.0088,0.3013,0.0003,0.097,0.4469,0.0109,0.1175
KE,2021-03,0.0095,0.0057,0.0078,0.2955,0.0003,0.0484,0.4341,0.0097,0.1891
KE,2021-04,0.0103,0.0031,0.0043,0.3212,0.0002,0.0522,0.4331,0.0104,0.1652
KE,2021-05,0.0193,0.0058,0.0079,0.3588,0.0003,0.0973,0.3752,0.0099,0.1255
KE,2021-06,0.0099,0.006,0.0081,0.3169,0.0003,0.0698,0.4021,0.0101,0.1769
KE,2021-07,0.0188,0.0085,0.0116,0.2755,0.0004,0.1046,0.4301,0.0097,0.1408
KE,2021-08,0.0095,0.0086,0.0117,0.2593,0.0004,0.0867,0.4247,0.0192,0.1799
KE,2021-09,0.0097,0.0088,0.0119,0.2546,0.0004,0.0883,0.4232,0.0196,0.1833
KE,2021-10,0.0188,0.0085,0.0116,0.2943,0.0004,0.0952,0.3647,0.019,0.1875
KE,2021-11,0.019,0.0086,0.0117,0.2782,0.0004,0.115,0.3586,0.0192,0.1893
KE,2021-12,0.0193,0.0088,0.0119,0.3315,0.0004,0.1364,0.3367,0.0292,0.1256
KE,2022-01,0.0284,0.0086,0.0117,0.3065,0.0004,0.1716,0.2927,0.0286,0.1515
KE,2022-02,0.0321,0.0097,0.0132,0.2604,0.0005,0.2041,0.3194,0.0324,0.1284
KE,2022-03,0.0185,0.0084,0.0114,0.2246,0.0004,0.1393,0.3763,0.037,0.1841
KE,2022-04,0.0193,0.0088,0.0119,0.2258,0.0004,0.1075,0.4232,0.0292,0.1737
KE,2022-05,0.0093,0.0056,0.0076,0.2623,0.0003,0.0659,0.4816,0.028,0.1393
KE,2022-06,0.0095,0.0057,0.0078,0.2483,0.0003,0.0672,0.4624,0.0285,0.1703
KE,2022-07,0.009,0.0054,0.0074,0.2261,0.0003,0.0814,0.4644,0.0181,0.1879
KE,2022-08,0.0181,0.0027,0.0037,0.2357,0.0001,0.0906,0.4595,0.0182,0.1713
KE,2022-09,0.0182,0.0055,0.0075,0.2211,0.0003,0.092,0.4456,0.0275,0.1822
KE,2022-10,0.009,0.0054,0.0074,0.2261,0.0003,0.0725,0.4287,0.036,0.2147
KE,2022-11,0.0183,0.0083,0.0113,0.2135,0.0004,0.1017,0.4456,0.0367,0.1642
KE,2022-12,0.0181,0.0082,0.0112,0.2026,0.0004,0.1098,0.4866,0.0364,0.1267
KE,2023-01,0.0091,0.0188,0.0256,0.1781,0.0009,0.0835,0.4606,0.0451,0.1784
KE,2023-02,0.0198,0.0236,0.032,0.1193,0.0012,0.1213,0.4567,0.0398,0.1862
KE,2023-03,0.0183,0.0353,0.0479,0.1348,0.0018,0.1322,0.4561,0.0372,0.1365
KE,2023-04,0.0188,0.0253,0.0344,0.1894,0.0013,0.0977,0.4449,0.0381,0.15
KE,2023-05,0.0091,0.0163,0.0221,0.2229,0.0008,0.0748,0.4556,0.0364,0.1619
KE,2023-06,0.0093,0.0139,0.0189,0.2459,0.0007,0.0579,0.459,0.0373,0.157
KE,2023-07,0.0088,0.0106,0.0144,0.2491,0.0005,0.0804,0.4263,0.0352,0.1747
KE,2023-08,0.0089,0.0132,0.0179,0.2331,0.0007,0.0722,0.4524,0.0354,0.1662
KE,2023-09,0.018,0.0136,0.0184,0.2304,0.0007,0.101,0.4556,0.0363,0.126
KE,2023-10,0.0177,0.016,0.0217,0.1927,0.0008,0.1085,0.4477,0.0357,0.1591
KE,2023-11,0.0091,0.0188,0.0256,0.2666,0.0009,0.0569,0.4429,0.0362,0.1429
KE,2023-12,0.0096,0.0359,0.0488,0.2646,0.0018,0.0619,0.4553,0.0379,0.0845
KE,2024-01,0.009,0.0363,0.0494,0.233,0.0018,0.0758,0.4366,0.0357,0.1223
KE,2024-02,0.009,0.0363,0.0494,0.233,0.0018,0.0758,0.4366,0.0357,0.1223
KE,2024-03,0.009,0.0363,0.0494,0.233,0.0018,0.0758,0.4366,0.0357,0.1223
KE,2024-04,0.009,0.0363,0.0494,0.233,0.0018,0.0758,0.4366,0.0357,0.1223
KE,2024-05,0.009,0.0363,0.0494,0.233,0.0018,0.0758,0.4366,0.0357,0.1223
KG,2019-01,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-02,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-03,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-04,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-05,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-06,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-07,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-08,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-09,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-10,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-11,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2019-12,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-01,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-02,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-03,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-04,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-05,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-06,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-07,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-08,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-09,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-10,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-11,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2020-12,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-01,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-02,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-03,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-04,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-05,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-06,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-07,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-08,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-09,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-10,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-11,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2021-12,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-01,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-02,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-03,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-04,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-05,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-06,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-07,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-08,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-09,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-10,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-11,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2022-12,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-01,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-02,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-03,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-04,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-05,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-06,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-07,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-08,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-09,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-10,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-11,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2023-12,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2024-01,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2024-02,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2024-03,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2024-04,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KG,2024-05,0,0.0755,0.006,0.9158,0,0.0027,0,0,0
KH,2019-01,0.0133,0.4878,0.0351,0.3645,0.0133,0.058,0.0016,0.0162,0.0102
KH,2019-02,0.0127,0.4898,0.0325,0.3662,0.0132,0.0572,0.0016,0.0165,0.0103
KH,2019-03,0.0125,0.4829,0.0318,0.3688,0.0148,0.0572,0.0016,0.0185,0.0118
KH,2019-04,0.0122,0.4787,0.0321,0.372,0.0147,0.0573,0.0017,0.0193,0.012
KH,2019-05,0.0119,0.4743,0.0302,0.3782,0.0141,0.0571,0.0016,0.0197,0.0129
KH,2019-06,0.0118,0.4763,0.0293,0.3807,0.0137,0.0574,0.0015,0.0189,0.0104
KH,2019-07,0.0119,0.4763,0.0291,0.3842,0.0131,0.0574,0.0014,0.0178,0.0089
KH,2019-08,0.0119,0.4768,0.0297,0.383,0.0132,0.0573,0.0014,0.0181,0.0086
KH,2019-09,0.0119,0.476,0.0304,0.3827,0.0133,0.0573,0.0015,0.0184,0.0085
KH,2019-10,0.012,0.4774,0.0307,0.3798,0.0138,0.0571,0.0012,0.0183,0.0099
KH,2019-11,0.0123,0.4847,0.0312,0.3705,0.0143,0.0568,0.0011,0.0173,0.0117
KH,2019-12,0.0128,0.4918,0.0318,0.3636,0.0136,0.0572,0.001,0.0165,0.0116
KH,2020-01,0.0132,0.4871,0.0355,0.3634,0.0133,0.0576,0.0013,0.0177,0.0109
KH,2020-02,0.0132,0.4873,0.0335,0.3646,0.0136,0.057,0.0013,0.0184,0.0111
KH,2020-03,0.0129,0.4772,0.0324,0.3683,0.0155,0.0569,0.0013,0.0207,0.0148
KH,2020-04,0.0129,0.4782,0.0295,0.3701,0.0158,0.0565,0.0014,0.0221,0.0134
KH,2020-05,0.0127,0.4777,0.0277,0.3733,0.0151,0.0566,0.0013,0.0216,0.0141
KH,2020-06,0.0123,0.4733,0.0282,0.3823,0.0142,0.057,0.0012,0.0201,0.0116
KH,2020-07,0.0123,0.4723,0.0279,0.3875,0.0133,0.0571,0.0012,0.0189,0.0095
KH,2020-08,0.0125,0.475,0.0292,0.3843,0.0122,0.0572,0.0011,0.0189,0.0096
KH,2020-09,0.0124,0.471,0.0292,0.3879,0.0124,0.0573,0.0012,0.0195,0.0091
KH,2020-10,0.0123,0.4698,0.0294,0.3861,0.013,0.0568,0.0013,0.0195,0.0118
KH,2020-11,0.013,0.4835,0.0302,0.3711,0.0136,0.0567,0.0012,0.0183,0.0124
KH,2020-12,0.0134,0.4907,0.031,0.3639,0.0131,0.0572,0.0012,0.0173,0.0121
KH,2021-01,0.0136,0.4846,0.0331,0.3615,0.0127,0.0578,0.0013,0.0192,0.0161
KH,2021-02,0.0137,0.486,0.0304,0.363,0.0127,0.0568,0.001,0.0199,0.0165
KH,2021-03,0.0135,0.4855,0.0303,0.3626,0.0137,0.0567,0.0013,0.0213,0.0149
KH,2021-04,0.0133,0.4808,0.0289,0.3672,0.0138,0.0567,0.0014,0.0218,0.016
KH,2021-05,0.0131,0.4726,0.0277,0.3731,0.0142,0.0568,0.0013,0.0231,0.0181
KH,2021-06,0.013,0.4745,0.0279,0.3777,0.0138,0.057,0.0012,0.0217,0.0133
KH,2021-07,0.0131,0.4735,0.0271,0.3818,0.0133,0.057,0.0011,0.0206,0.0125
KH,2021-08,0.013,0.4752,0.0267,0.3822,0.0132,0.0572,0.0012,0.0209,0.0105
KH,2021-09,0.0129,0.4701,0.026,0.3862,0.0137,0.0572,0.0012,0.0209,0.0118
KH,2021-10,0.0129,0.4698,0.0281,0.3806,0.0146,0.0573,0.0013,0.0207,0.0147
KH,2021-11,0.0133,0.4778,0.0286,0.3709,0.0143,0.0569,0.0013,0.0204,0.0165
KH,2021-12,0.0139,0.4861,0.0285,0.3629,0.015,0.0573,0.0013,0.0194,0.0157
KH,2022-01,0.014,0.4844,0.031,0.3623,0.0144,0.0581,0.0013,0.0204,0.0142
KH,2022-02,0.014,0.4856,0.0292,0.3632,0.0137,0.0575,0.0012,0.0211,0.0145
KH,2022-03,0.0136,0.4762,0.0292,0.3659,0.0136,0.0575,0.0013,0.0234,0.0194
KH,2022-04,0.0133,0.469,0.027,0.3719,0.0138,0.0575,0.0014,0.026,0.02
KH,2022-05,0.0129,0.4637,0.0263,0.3801,0.0139,0.0569,0.0014,0.0259,0.0188
KH,2022-06,0.0128,0.4654,0.0265,0.3842,0.0124,0.0571,0.0012,0.0243,0.016
KH,2022-07,0.0131,0.4727,0.026,0.3814,0.0127,0.0572,0.0011,0.0232,0.0127
KH,2022-08,0.0134,0.4785,0.0251,0.3767,0.0127,0.0572,0.0011,0.0226,0.0127
