id,family,name,category,vcpus,memory,ssd,hdd,cpu,accelerators,accelerator,embodied
g6-24xlarge,g6,g6.24xlarge,accelerated,96,384,3760,0,amd-epyc-7r13,4,nvidia-tesla-l4,1.7879024
g6-2xlarge,g6,g6.2xlarge,accelerated,8,32,450,0,amd-epyc-7r13,1,nvidia-tesla-l4,1.332856
g6-48xlarge,g6,g6.48xlarge,accelerated,192,768,7520,0,amd-epyc-7r13,8,nvidia-tesla-l4,1.7879024
g6-4xlarge,g6,g6.4xlarge,accelerated,16,64,600,0,amd-epyc-7r13,1,nvidia-tesla-l4,1.332856
g6-8xlarge,g6,g6.8xlarge,accelerated,32,128,900,0,amd-epyc-7r13,1,nvidia-tesla-l4,1.332856
g6-xlarge,g6,g6.xlarge,accelerated,4,16,250,0,amd-epyc-7r13,1,nvidia-tesla-l4,1.332856
g6e-12xlarge,g6e,g6e.12xlarge,accelerated,48,384,3800,0,amd-epyc-7r13,4,nvidia-tesla-l40s,1.6879024
g6e-16xlarge,g6e,g6e.16xlarge,accelerated,64,512,1900,0,amd-epyc-7r13,1,nvidia-tesla-l40s,1.6879024
g6e-24xlarge,g6e,g6e.24xlarge,accelerated,96,768,3800,0,amd-epyc-7r13,4,nvidia-tesla-l40s,2.9429488
g6e-2xlarge,g6e,g6e.2xlarge,accelerated,8,64,450,0,amd-epyc-7r13,1,nvidia-tesla-l40s,1.6879024
g6e-48xlarge,g6e,g6e.48xlarge,accelerated,192,1536,7600,0,amd-epyc-7r13,8,nvidia-tesla-l40s,4.1850384
g6e-4xlarge,g6e,g6e.4xlarge,accelerated,16,128,600,0,amd-epyc-7r13,1,nvidia-tesla-l40s,1.6879024
g6e-8xlarge,g6e,g6e.8xlarge,accelerated,32,256,900,0,amd-epyc-7r13,1,nvidia-tesla-l40s,1.6879024
g6e-xlarge,g6e,g6e.xlarge,accelerated,4,32,250,0,amd-epyc-7r13,1,nvidia-tesla-l40s,1.6879024
g6f-large,g6f,g6f.large,accelerated,2,8,100,0,amd-epyc-7r13,0.125,nvidia-tesla-l4,1.6879024
g6f-xlarge,g6f,g6f.xlarge,accelerated,4,16,100,0,amd-epyc-7r13,0.125,nvidia-tesla-l4,1.6879024
g6f-2xlarge,g6f,g6f.2xlarge,accelerated,8,32,100,0,amd-epyc-7r13,0.25,nvidia-tesla-l4,1.6879024
g6f-4xlarge,g6f,g6f.4xlarge,accelerated,16,64,100,0,amd-epyc-7r13,0.5,nvidia-tesla-l4,1.6879024
gr6-4xlarge,gr6,gr6.4xlarge,accelerated,16,128,600,0,amd-epyc-7r32,1,nvidia-tesla-l4,2.1429488
gr6-8xlarge,gr6,gr6.8xlarge,accelerated,32,256,900,0,amd-epyc-7r32,1,nvidia-tesla-l4,2.1429488
h1-16xlarge,h1,h1.16xlarge,storage,64,256,16000,0,intel-xeon-e52686v4,0,,2.632856
h1-2xlarge,h1,h1.2xlarge,storage,8,32,2000,0,intel-xeon-e52686v4,0,,2.632856
h1-4xlarge,h1,h1.4xlarge,storage,16,64,4000,0,intel-xeon-e52686v4,0,,2.632856
h1-8xlarge,h1,h1.8xlarge,storage,32,128,8000,0,intel-xeon-e52686v4,0,,2.632856
hpc6a-48xlarge,hpc,hpc6a.48xlarge,performance,96,384,0,0,amd-epyc-7r13,0,,1.6103792
hpc6id-32xlarge,hpc,hpc6id.32xlarge,performance,64,1024,0,0,intel-xeon-8375c,0,,2.5979952
hpc7a-12xlarge,hpc,hpc7a.12xlarge,performance,24,768,0,0,amd-epyc-9r14,0,,6.8922672
hpc7a-24xlarge,hpc,hpc7a.24xlarge,performance,48,768,0,0,amd-epyc-9r14,0,,2.5979952
hpc7a-48xlarge,hpc,hpc7a.48xlarge,performance,96,768,0,0,amd-epyc-9r14,0,,3.5429488
hpc7a-96xlarge,hpc,hpc7a.96xlarge,performance,192,768,0,0,amd-epyc-9r14,0,,1.7879024
hpc7g-16xlarge,hpc,hpc7g.16xlarge,performance,64,128,0,0,aws-graviton-3,0,,1.1553328
hpc7g-4xlarge,hpc,hpc7g.4xlarge,performance,16,128,0,0,aws-graviton-3,0,,1.6879024
hpc7g-8xlarge,hpc,hpc7g.8xlarge,performance,32,128,0,0,aws-graviton-3,0,,2.632856
i2-2xlarge,i2,i2.2xlarge,storage,8,61,1600,0,intel-xeon-e52670v2,0,,2.2162132
i2-4xlarge,i2,i2.4xlarge,storage,16,122,3200,0,intel-xeon-e52670v2,0,,2.2162132
i2-8xlarge,i2,i2.8xlarge,storage,32,244,6400,0,intel-xeon-e52670v2,0,,2.2162132
i2-large,i2,i2.large,storage,2,15,0,0,intel-xeon-e52670v2,0,,1.8162132
i2-xlarge,i2,i2.xlarge,storage,4,30.5,800,0,intel-xeon-e52670v2,0,,2.2162132
i3-16xlarge,i3,i3.16xlarge,storage,64,488,15200,0,intel-xeon-e52686v4,0,,2.5879024
i3-2xlarge,i3,i3.2xlarge,storage,8,61,1900,0,intel-xeon-e52686v4,0,,2.5879024
i3-4xlarge,i3,i3.4xlarge,storage,16,122,3800,0,intel-xeon-e52686v4,0,,2.5879024
i3-8xlarge,i3,i3.8xlarge,storage,32,244,7600,0,intel-xeon-e52686v4,0,,2.5879024
i3-large,i3,i3.large,storage,2,15.25,475,0,intel-xeon-e52686v4,0,,2.5879024
i3-metal,i3,i3.metal,storage,72,512,15200,0,intel-xeon-e52686v4,0,,2.5879024
i3-xlarge,i3,i3.xlarge,storage,4,30.5,950,0,intel-xeon-e52686v4,0,,2.5879024
i3en-12xlarge,i3en,i3en.12xlarge,storage,48,384,30000,0,intel-xeon-8175,0,,2.9429488
i3en-24xlarge,i3en,i3en.24xlarge,storage,96,768,60000,0,intel-xeon-8175,0,,2.9429488
i3en-2xlarge,i3en,i3en.2xlarge,storage,8,64,5000,0,intel-xeon-8175,0,,2.9429488
i3en-3xlarge,i3en,i3en.3xlarge,storage,12,96,7500,0,intel-xeon-8175,0,,2.9429488
i3en-6xlarge,i3en,i3en.6xlarge,storage,24,192,15000,0,intel-xeon-8175,0,,2.9429488
i3en-large,i3en,i3en.large,storage,2,16,1250,0,intel-xeon-8175,0,,2.9429488
i3en-metal,i3en,i3en.metal,storage,96,768,60000,0,intel-xeon-8175,0,,2.9429488
i3en-xlarge,i3en,i3en.xlarge,storage,4,32,2500,0,intel-xeon-8175,0,,2.9429488
i4g-16xlarge,i4g,i4g.16xlarge,storage,64,512,15000,0,aws-graviton-2,0,,1.6879024
i4g-2xlarge,i4g,i4g.2xlarge,storage,8,64,1875,0,aws-graviton-2,0,,1.6879024
i4g-4xlarge,i4g,i4g.4xlarge,storage,16,128,3750,0,aws-graviton-2,0,,1.6879024
i4g-8xlarge,i4g,i4g.8xlarge,storage,32,256,7500,0,aws-graviton-2,0,,1.6879024
i4g-large,i4g,i4g.large,storage,2,16,468,0,aws-graviton-2,0,,1.6879024
i4g-xlarge,i4g,i4g.xlarge,storage,4,32,937,0,aws-graviton-2,0,,1.6879024
i4i-12xlarge,i4i,i4i.12xlarge,storage,48,384,11250,0,intel-xeon-8375c,0,,2.9429488
i4i-16xlarge,i4i,i4i.16xlarge,storage,64,512,15000,0,intel-xeon-8375c,0,,2.1429488
i4i-24xlarge,i4i,i4i.24xlarge,storage,96,768,22500,0,intel-xeon-8375c,0,,2.9429488
i4i-2xlarge,i4i,i4i.2xlarge,storage,8,64,1875,0,intel-xeon-8375c,0,,2.9429488
i4i-32xlarge,i4i,i4i.32xlarge,storage,128,1024,30000,0,intel-xeon-8375c,0,,1.7879024
i4i-4xlarge,i4i,i4i.4xlarge,storage,16,128,3750,0,intel-xeon-8375c,0,,2.632856
i4i-8xlarge,i4i,i4i.8xlarge,storage,32,256,7500,0,intel-xeon-8375c,0,,2.632856
i4i-large,i4i,i4i.large,storage,2,16,468,0,intel-xeon-8375c,0,,2.9429488
i4i-metal,i4i,i4i.metal,storage,128,1024,30000,0,intel-xeon-8375c,0,,1.7879024
i4i-xlarge,i4i,i4i.xlarge,storage,4,32,937,0,intel-xeon-8375c,0,,2.9429488
i7ie-12xlarge,i7ie,i7ie.12xlarge,storage,48,384,30000,0,intel-xeon-8559c,0,,2.9429488
i7ie-18xlarge,i7ie,i7ie.18xlarge,storage,72,576,45000,0,intel-xeon-8559c,0,,2.5879024
i7ie-24xlarge,i7ie,i7ie.24xlarge,storage,96,768,60000,0,intel-xeon-8559c,0,,2.9429488
i7ie-2xlarge,i7ie,i7ie.2xlarge,storage,8,64,5000,0,intel-xeon-8559c,0,,2.9429488
i7ie-3xlarge,i7ie,i7ie.3xlarge,storage,12,96,7500,0,intel-xeon-8559c,0,,2.9429488
i7ie-48xlarge,i7ie,i7ie.48xlarge,storage,192,1536,120000,0,intel-xeon-8559c,0,,4.1850384
i7ie-6xlarge,i7ie,i7ie.6xlarge,storage,24,192,15000,0,intel-xeon-8559c,0,,2.9429488
i7ie-large,i7ie,i7ie.large,storage,2,16,1250,0,intel-xeon-8559c,0,,2.9429488
i7ie-xlarge,i7ie,i7ie.xlarge,storage,4,32,2500,0,intel-xeon-8559c,0,,2.9429488
i8g-12xlarge,i8g,i8g.12xlarge,storage,48,384,11250,0,aws-graviton-4,0,,1.6879024
i8g-16xlarge,i8g,i8g.16xlarge,storage,64,512,15000,0,aws-graviton-4,0,,1.6879024
i8g-24xlarge,i8g,i8g.24xlarge,storage,96,768,22500,0,aws-graviton-4,0,,2.9429488
i8g-2xlarge,i8g,i8g.2xlarge,storage,8,64,1875,0,aws-graviton-4,0,,1.6879024
i8g-4xlarge,i8g,i8g.4xlarge,storage,16,128,3750,0,aws-graviton-4,0,,1.6879024
i8g-8xlarge,i8g,i8g.8xlarge,storage,32,256,7500,0,aws-graviton-4,0,,1.6879024
i8g-large,i8g,i8g.large,storage,2,16,468,0,aws-graviton-4,0,,1.6879024
i8g-metal-24xl,i8g,i8g.metal-24xl,storage,96,768,22500,0,aws-graviton-4,0,,2.9429488
i8g-xlarge,i8g,i8g.xlarge,storage,4,32,937,0,aws-graviton-4,0,,1.6879024
im4gn-16xlarge,im4gn,im4gn.16xlarge,storage,64,256,30000,0,aws-graviton-2,0,,3.0103792
im4gn-2xlarge,im4gn,im4gn.2xlarge,storage,8,32,3750,0,aws-graviton-2,0,,3.0103792
im4gn-4xlarge,im4gn,im4gn.4xlarge,storage,16,64,7500,0,aws-graviton-2,0,,3.0103792
im4gn-8xlarge,im4gn,im4gn.8xlarge,storage,32,128,15000,0,aws-graviton-2,0,,3.0103792
im4gn-large,im4gn,im4gn.large,storage,2,8,937,0,aws-graviton-2,0,,1.432856
im4gn-xlarge,im4gn,im4gn.xlarge,storage,4,16,1875,0,aws-graviton-2,0,,3.0103792
inf1-24xlarge,inf1,inf1.24xlarge,accelerated,96,192,0,0,intel-xeon-8275cl,16,aws-inferencia-1,1.3440944
inf1-2xlarge,inf1,inf1.2xlarge,accelerated,8,16,0,0,intel-xeon-8275cl,1,aws-inferencia-1,1.3440944
inf1-6xlarge,inf1,inf1.6xlarge,accelerated,24,48,0,0,intel-xeon-8275cl,4,aws-inferencia-1,1.3440944
inf1-xlarge,inf1,inf1.xlarge,accelerated,4,8,0,0,intel-xeon-8275cl,1,aws-inferencia-1,1.3440944
inf2-24xlarge,inf1,inf2.24xlarge,accelerated,96,384,0,0,amd-epyc-7r13,6,aws-inferencia-2,1.6103792
inf2-48xlarge,inf1,inf2.48xlarge,accelerated,192,768,0,0,amd-epyc-7r13,12,aws-inferencia-2,1.7879024
inf2-8xlarge,inf1,inf2.8xlarge,accelerated,32,128,0,0,amd-epyc-7r13,1,aws-inferencia-2,2.5440944
inf2-xlarge,inf1,inf2.xlarge,accelerated,4,16,0,0,amd-epyc-7r13,1,aws-inferencia-2,1.4772368
is4gen-2xlarge,is4gen,is4gen.2xlarge,storage,8,48,7500,0,aws-graviton-2,0,,1.7546168
is4gen-4xlarge,is4gen,is4gen.4xlarge,storage,16,96,15000,0,aws-graviton-2,0,,1.7546168
is4gen-8xlarge,is4gen,is4gen.8xlarge,storage,32,192,30000,0,aws-graviton-2,0,,1.7546168
is4gen-large,is4gen,is4gen.large,storage,2,12,1875,0,aws-graviton-2,0,,1.7546168
is4gen-medium,is4gen,is4gen.medium,storage,1,6,937,0,aws-graviton-2,0,,1.332856
is4gen-xlarge,is4gen,is4gen.xlarge,storage,4,24,3750,0,aws-graviton-2,0,,1.7546168
m1-large,m1,m1.large,general,2,7.5,0,840,intel-xeon-e52651v2,0,,1.6442376
m1-medium,m1,m1.medium,general,1,3.75,0,410,intel-xeon-e52651v2,0,,1.6442376
m1-small,m1,m1.small,general,1,1.7,0,160,intel-xeon-e52651v2,0,,1.6442376
m1-xlarge,m1,m1.xlarge,general,4,15,0,1680,intel-xeon-e52651v2,0,,1.6442376
m2-2xlarge,m2,m2.2xlarge,general,4,34.2,0,850,intel-xeon-e52665,0,,1.6661416
m2-4xlarge,m2,m2.4xlarge,general,8,68.4,0,1680,intel-xeon-e52665,0,,1.6661416
m2-xlarge,m2,m2.xlarge,general,2,17.1,0,420,intel-xeon-e52665,0,,1.6661416
m3-2xlarge,m3,m3.2xlarge,general,8,30,160,0,intel-xeon-e52670v2,0,,1.6106656
m3-large,m3,m3.large,general,2,7.5,32,0,intel-xeon-e52670v2,0,,1.6106656
m3-medium,m3,m3.medium,general,1,3.75,4,0,intel-xeon-e52670v2,0,,1.6106656
m3-xlarge,m3,m3.xlarge,general,4,15,80,0,intel-xeon-e52670v2,0,,1.6106656
m4-10xlarge,m4,m4.10xlarge,general,40,160,0,0,intel-xeon-e52676v3,0,,1.432856
m4-16xlarge,m4,m4.16xlarge,general,64,256,0,0,intel-xeon-e52686v4,0,,1.432856
m4-2xlarge,m4,m4.2xlarge,general,8,32,0,0,intel-xeon-e52676v3,0,,1.432856
m4-4xlarge,m4,m4.4xlarge,general,16,64,0,0,intel-xeon-e52676v3,0,,1.432856
m4-large,m4,m4.large,general,2,8,0,0,intel-xeon-e52676v3,0,,1.432856
m4-xlarge,m4,m4.xlarge,general,4,16,0,0,intel-xeon-e52676v3,0,,1.432856
m5-12xlarge,m5,m5.12xlarge,general,48,192,0,0,intel-xeon-8175,0,,1.6103792
m5-16xlarge,m5,m5.16xlarge,general,64,256,0,0,intel-xeon-8175,0,,1.6103792
m5-24xlarge,m5,m5.24xlarge,general,96,384,0,0,intel-xeon-8175,0,,1.6103792
m5-2xlarge,m5,m5.2xlarge,general,8,32,0,0,intel-xeon-8175,0,,1.6103792
m5-4xlarge,m5,m5.4xlarge,general,16,64,0,0,intel-xeon-8175,0,,1.6103792
m5-8xlarge,m5,m5.8xlarge,general,32,128,0,0,intel-xeon-8175,0,,1.6103792
m5-large,m5,m5.large,general,2,8,0,0,intel-xeon-8175,0,,1.6103792
m5-metal,m5,m5.metal,general,96,384,0,0,intel-xeon-8175,0,,1.6103792
m5-xlarge,m5,m5.xlarge,general,4,16,0,0,intel-xeon-8175,0,,1.6103792
m5a-12xlarge,m5a,m5a.12xlarge,general,48,192,0,0,amd-epyc-7571,0,,1.6103792
m5a-16xlarge,m5a,m5a.16xlarge,general,64,256,0,0,amd-epyc-7571,0,,1.6103792
m5a-24xlarge,m5a,m5a.24xlarge,general,96,384,0,0,amd-epyc-7571,0,,1.6103792
m5a-2xlarge,m5a,m5a.2xlarge,general,8,32,0,0,amd-epyc-7571,0,,1.6103792
m5a-4xlarge,m5a,m5a.4xlarge,general,16,64,0,0,amd-epyc-7571,0,,1.6103792
m5a-8xlarge,m5a,m5a.8xlarge,general,32,128,0,0,amd-epyc-7571,0,,1.6103792
m5a-large,m5a,m5a.large,general,2,8,0,0,amd-epyc-7571,0,,1.6103792
m5a-xlarge,m5a,m5a.xlarge,general,4,16,0,0,amd-epyc-7571,0,,1.6103792
m5ad-12xlarge,m5ad,m5ad.12xlarge,general,48,192,1800,0,amd-epyc-7571,0,,2.0103792
m5ad-16xlarge,m5ad,m5ad.16xlarge,general,64,256,2400,0,amd-epyc-7571,0,,2.0103792
m5ad-24xlarge,m5ad,m5ad.24xlarge,general,96,384,3600,0,amd-epyc-7571,0,,2.0103792
m5ad-2xlarge,m5ad,m5ad.2xlarge,general,8,32,300,0,amd-epyc-7571,0,,2.0103792
m5ad-4xlarge,m5ad,m5ad.4xlarge,general,16,64,600,0,amd-epyc-7571,0,,2.0103792
m5ad-8xlarge,m5ad,m5ad.8xlarge,general,32,128,1200,0,amd-epyc-7571,0,,2.0103792
m5ad-large,m5ad,m5ad.large,general,2,8,75,0,amd-epyc-7571,0,,2.0103792
m5ad-xlarge,m5ad,m5ad.xlarge,general,4,16,150,0,amd-epyc-7571,0,,2.0103792
m5d-12xlarge,m5d,m5d.12xlarge,general,48,192,1800,0,intel-xeon-8175,0,,2.0103792
m5d-16xlarge,m5d,m5d.16xlarge,general,64,256,2400,0,intel-xeon-8175,0,,2.0103792
m5d-24xlarge,m5d,m5d.24xlarge,general,96,384,3600,0,intel-xeon-8175,0,,2.0103792
m5d-2xlarge,m5d,m5d.2xlarge,general,8,32,300,0,intel-xeon-8175,0,,2.0103792
m5d-4xlarge,m5d,m5d.4xlarge,general,16,64,600,0,intel-xeon-8175,0,,2.0103792
m5d-8xlarge,m5d,m5d.8xlarge,general,32,128,1200,0,intel-xeon-8175,0,,2.0103792
m5d-large,m5d,m5d.large,general,2,8,75,0,intel-xeon-8175,0,,2.0103792
m5d-metal,m5d,m5d.metal,general,96,384,3600,0,intel-xeon-8175,0,,2.0103792
m5d-xlarge,m5d,m5d.xlarge,general,4,16,150,0,intel-xeon-8175,0,,2.0103792
m5dn-12xlarge,m5dn,m5dn.12xlarge,general,48,192,1800,0,intel-xeon-8259cl,0,,2.0103792
m5dn-16xlarge,m5dn,m5dn.16xlarge,general,64,256,2400,0,intel-xeon-8259cl,0,,2.0103792
m5dn-24xlarge,m5dn,m5dn.24xlarge,general,96,384,3600,0,intel-xeon-8259cl,0,,2.0103792
m5dn-2xlarge,m5dn,m5dn.2xlarge,general,8,32,300,0,intel-xeon-8259cl,0,,2.0103792
m5dn-4xlarge,m5dn,m5dn.4xlarge,general,16,64,600,0,intel-xeon-8259cl,0,,2.0103792
m5dn-8xlarge,m5dn,m5dn.8xlarge,general,32,128,1200,0,intel-xeon-8259cl,0,,2.0103792
m5dn-large,m5dn,m5dn.large,general,2,8,75,0,intel-xeon-8259cl,0,,2.0103792
m5dn-metal,m5dn,m5dn.metal,general,96,384,3600,0,intel-xeon-8259cl,0,,2.0103792
m5dn-xlarge,m5dn,m5dn.xlarge,general,4,16,150,0,intel-xeon-8259cl,0,,2.0103792
m5n-12xlarge,m5n,m5n.12xlarge,general,48,192,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-16xlarge,m5n,m5n.16xlarge,general,64,256,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-24xlarge,m5n,m5n.24xlarge,general,96,384,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-2xlarge,m5n,m5n.2xlarge,general,8,32,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-4xlarge,m5n,m5n.4xlarge,general,16,64,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-8xlarge,m5n,m5n.8xlarge,general,32,128,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-large,m5n,m5n.large,general,2,8,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-metal,m5n,m5n.metal,general,96,384,0,0,intel-xeon-8259cl,0,,1.6103792
m5n-xlarge,m5n,m5n.xlarge,general,4,16,0,0,intel-xeon-8259cl,0,,1.6103792
m5zn-12xlarge,m5zn,m5zn.12xlarge,general,48,192,0,0,intel-xeon-8252c,0,,1.3440944
m5zn-2xlarge,m5zn,m5zn.2xlarge,general,8,32,0,0,intel-xeon-8252c,0,,1.3440944
m5zn-3xlarge,m5zn,m5zn.3xlarge,general,12,48,0,0,intel-xeon-8252c,0,,1.3440944
m5zn-6xlarge,m5zn,m5zn.6xlarge,general,24,96,0,0,intel-xeon-8252c,0,,1.3440944
m5zn-large,m5zn,m5zn.large,general,2,8,0,0,intel-xeon-8252c,0,,1.3440944
m5zn-metal,m5zn,m5zn.metal,general,48,192,0,0,intel-xeon-8252c,0,,1.3440944
m5zn-xlarge,m5zn,m5zn.xlarge,general,4,16,0,0,intel-xeon-8252c,0,,1.3440944
m6a-12xlarge,m6a,m6a.12xlarge,general,48,192,0,0,amd-epyc-7r13,0,,1.6103792
m6a-16xlarge,m6a,m6a.16xlarge,general,64,256,0,0,amd-epyc-7r13,0,,1.6103792
m6a-24xlarge,m6a,m6a.24xlarge,general,96,384,0,0,amd-epyc-7r13,0,,1.6103792
m6a-2xlarge,m6a,m6a.2xlarge,general,8,32,0,0,amd-epyc-7r13,0,,1.6103792
m6a-32xlarge,m6a,m6a.32xlarge,general,128,512,0,0,amd-epyc-7r13,0,,1.7879024
m6a-48xlarge,m6a,m6a.48xlarge,general,192,768,0,0,amd-epyc-7r13,0,,1.7879024
m6a-4xlarge,m6a,m6a.4xlarge,general,16,64,0,0,amd-epyc-7r13,0,,1.6103792
m6a-8xlarge,m6a,m6a.8xlarge,general,32,128,0,0,amd-epyc-7r13,0,,1.6103792
m6a-large,m6a,m6a.large,general,2,8,0,0,amd-epyc-7r13,0,,1.6103792
m6a-metal,m6a,m6a.metal,general,192,768,0,0,amd-epyc-7r13,0,,1.7879024
m6a-xlarge,m6a,m6a.xlarge,general,4,16,0,0,amd-epyc-7r13,0,,1.6103792
m6g-12xlarge,m6g,m6g.12xlarge,general,48,192,0,0,aws-graviton-2,0,,1.332856
m6g-16xlarge,m6g,m6g.16xlarge,general,64,256,0,0,aws-graviton-2,0,,1.332856
m6g-2xlarge,m6g,m6g.2xlarge,general,8,32,0,0,aws-graviton-2,0,,1.332856
m6g-4xlarge,m6g,m6g.4xlarge,general,16,64,0,0,aws-graviton-2,0,,1.332856
m6g-8xlarge,m6g,m6g.8xlarge,general,32,128,0,0,aws-graviton-2,0,,1.332856
m6g-large,m6g,m6g.large,general,2,8,0,0,aws-graviton-2,0,,1.332856
m6g-medium,m6g,m6g.medium,general,1,4,0,0,aws-graviton-2,0,,1.332856
m6g-metal,m6g,m6g.metal,general,64,256,0,0,aws-graviton-2,0,,1.332856
m6g-xlarge,m6g,m6g.xlarge,general,4,16,0,0,aws-graviton-2,0,,1.332856
m6gd-12xlarge,m6gd,m6gd.12xlarge,general,48,192,2850,0,aws-graviton-2,0,,1.532856
m6gd-16xlarge,m6gd,m6gd.16xlarge,general,64,256,3800,0,aws-graviton-2,0,,1.532856
m6gd-2xlarge,m6gd,m6gd.2xlarge,general,8,32,474,0,aws-graviton-2,0,,1.532856
m6gd-4xlarge,m6gd,m6gd.4xlarge,general,16,64,950,0,aws-graviton-2,0,,1.532856
m6gd-8xlarge,m6gd,m6gd.8xlarge,general,32,128,1900,0,aws-graviton-2,0,,1.532856
m6gd-large,m6gd,m6gd.large,general,2,8,118,0,aws-graviton-2,0,,1.532856
m6gd-medium,m6gd,m6gd.medium,general,1,4,59,0,aws-graviton-2,0,,1.532856
m6gd-metal,m6gd,m6gd.metal,general,64,256,3800,0,aws-graviton-2,0,,1.532856
m6gd-xlarge,m6gd,m6gd.xlarge,general,4,16,237,0,aws-graviton-2,0,,1.532856
m6i-12xlarge,m6i,m6i.12xlarge,general,48,192,0,0,intel-xeon-8375c,0,,1.7879024
m6i-16xlarge,m6i,m6i.16xlarge,general,64,256,0,0,intel-xeon-8375c,0,,1.7879024
m6i-24xlarge,m6i,m6i.24xlarge,general,96,384,0,0,intel-xeon-8375c,0,,1.7879024
m6i-2xlarge,m6i,m6i.2xlarge,general,8,32,0,0,intel-xeon-8375c,0,,1.7879024
m6i-32xlarge,m6i,m6i.32xlarge,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6i-4xlarge,m6i,m6i.4xlarge,general,16,64,0,0,intel-xeon-8375c,0,,1.7879024
m6i-8xlarge,m6i,m6i.8xlarge,general,32,128,0,0,intel-xeon-8375c,0,,1.7879024
m6i-large,m6i,m6i.large,general,2,8,0,0,intel-xeon-8375c,0,,1.7879024
m6i-metal,m6i,m6i.metal,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6i-xlarge,m6i,m6i.xlarge,general,4,16,0,0,intel-xeon-8375c,0,,1.7879024
m6id-12xlarge,m6id,m6id.12xlarge,general,48,192,2850,0,intel-xeon-8375c,0,,1.532856
m6id-16xlarge,m6id,m6id.16xlarge,general,64,256,3800,0,intel-xeon-8375c,0,,1.532856
m6id-24xlarge,m6id,m6id.24xlarge,general,96,384,5700,0,intel-xeon-8375c,0,,1.7879024
m6id-2xlarge,m6id,m6id.2xlarge,general,8,32,474,0,intel-xeon-8375c,0,,1.532856
m6id-32xlarge,m6id,m6id.32xlarge,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6id-4xlarge,m6id,m6id.4xlarge,general,16,64,950,0,intel-xeon-8375c,0,,1.532856
m6id-8xlarge,m6id,m6id.8xlarge,general,32,128,1900,0,intel-xeon-8375c,0,,1.532856
m6id-large,m6id,m6id.large,general,2,8,118,0,intel-xeon-8375c,0,,1.532856
m6id-metal,m6id,m6id.metal,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6id-xlarge,m6id,m6id.xlarge,general,4,16,237,0,intel-xeon-8375c,0,,1.532856
m6idn-12xlarge,m6idn,m6idn.12xlarge,general,48,192,2850,0,intel-xeon-8375c,0,,2.0103792
m6idn-16xlarge,m6idn,m6idn.16xlarge,general,64,256,3800,0,intel-xeon-8375c,0,,2.0103792
m6idn-24xlarge,m6idn,m6idn.24xlarge,general,96,384,5700,0,intel-xeon-8375c,0,,2.0103792
m6idn-2xlarge,m6idn,m6idn.2xlarge,general,8,32,474,0,intel-xeon-8375c,0,,2.0103792
m6idn-32xlarge,m6idn,m6idn.32xlarge,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6idn-4xlarge,m6idn,m6idn.4xlarge,general,16,64,950,0,intel-xeon-8375c,0,,2.0103792
m6idn-8xlarge,m6idn,m6idn.8xlarge,general,32,128,1900,0,intel-xeon-8375c,0,,2.0103792
m6idn-large,m6idn,m6idn.large,general,2,8,118,0,intel-xeon-8375c,0,,2.0103792
m6idn-metal,m6idn,m6idn.metal,general,128,512,7600,0,intel-xeon-8375c,0,,1.7879024
m6idn-xlarge,m6idn,m6idn.xlarge,general,4,16,237,0,intel-xeon-8375c,0,,2.0103792
m6in-12xlarge,m6in,m6in.12xlarge,general,48,192,0,0,intel-xeon-8375c,0,,1.7879024
m6in-16xlarge,m6in,m6in.16xlarge,general,64,256,0,0,intel-xeon-8375c,0,,1.7879024
m6in-24xlarge,m6in,m6in.24xlarge,general,96,384,0,0,intel-xeon-8375c,0,,1.7879024
m6in-2xlarge,m6in,m6in.2xlarge,general,8,32,0,0,intel-xeon-8375c,0,,1.7879024
m6in-32xlarge,m6in,m6in.32xlarge,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6in-4xlarge,m6in,m6in.4xlarge,general,16,64,0,0,intel-xeon-8375c,0,,1.7879024
m6in-8xlarge,m6in,m6in.8xlarge,general,32,128,0,0,intel-xeon-8375c,0,,1.7879024
m6in-large,m6in,m6in.large,general,2,8,0,0,intel-xeon-8375c,0,,1.7879024
m6in-metal,m6in,m6in.metal,general,128,512,0,0,intel-xeon-8375c,0,,1.7879024
m6in-xlarge,m6in,m6in.xlarge,general,4,16,0,0,intel-xeon-8375c,0,,1.7879024
m7a-12xlarge,m7a,m7a.12xlarge,general,48,192,0,0,amd-epyc-9r14,0,,1.6103792
m7a-16xlarge,m7a,m7a.16xlarge,general,64,256,0,0,amd-epyc-9r14,0,,1.6103792
m7a-24xlarge,m7a,m7a.24xlarge,general,96,384,0,0,amd-epyc-9r14,0,,1.6103792
