subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
US-IL,2025-06,2.81305e-7,0.0000197824,0.0097225,7.13118e-10,7.05558e-10,0.00262832,0.000445938,1.1375e-7,0.00175959
US-IN,2025-06,5.09141e-7,0.0000326032,0.0112996,6.8912e-10,1.10573e-9,0.00395025,0.000812919,1.43313e-7,0.00269265
US-KS,2025-06,3.5618e-7,0.0000281659,0.0328303,2.83491e-9,1.41259e-9,0.00579284,0.000549793,7.03395e-8,0.00357406
US-KY,2025-06,1.4629e-7,0.0000226179,0.00346512,9.67468e-11,4.23868e-10,0.00192746,0.000284512,4.4375e-7,0.00112945
US-LA,2025-06,1.61661e-7,0.0000511336,0.00240088,9.5077e-11,5.68675e-10,0.00249231,0.000293682,0.00000150765,0.00209661
US-MA,2025-06,7.26681e-7,0.000129272,0.0106958,4.47511e-10,1.94592e-9,0.00780266,0.00123506,0.00000319808,0.00617852
US-MD,2025-06,2.39974e-7,0.0000360277,0.00585685,2.17216e-10,6.85655e-10,0.00303142,0.000451472,7.11957e-7,0.00185858
US-ME,2025-06,9.51092e-7,0.000334432,0.0275775,1.50289e-9,3.93199e-9,0.0181957,0.00185096,0.00000976628,0.0140096
US-MI,2025-06,2.33527e-7,0.0000543538,0.00736526,5.14392e-10,7.97813e-10,0.00337925,0.000402946,0.00000145079,0.00263975
US-MN,2025-06,5.28626e-7,0.00007994,0.0213107,1.59542e-9,1.6618e-9,0.00678056,0.000877921,0.00000169792,0.00485551
US-MO,2025-06,2.2425e-7,0.0000183924,0.00863305,5.92954e-10,6.10004e-10,0.00244251,0.000376543,1.43162e-7,0.00149937
US-MS,2025-06,2.5054e-7,0.0000510504,0.00358274,1.60206e-10,7.04411e-10,0.00284842,0.000425412,0.00000134427,0.00234523
US-MT,2025-06,2.8343e-7,0.0000393071,0.0274981,1.48217e-9,1.41759e-9,0.00777907,0.000754428,1.34371e-7,0.0028297
US-NC,2025-06,6.05206e-7,0.0000554706,0.00905835,3.44884e-10,1.31886e-9,0.00491221,0.00100362,7.71998e-7,0.00343264
US-ND,2025-06,2.25246e-7,0.0000200507,0.0262195,2.17469e-9,1.06306e-9,0.00472413,0.000389424,2.81066e-10,0.00256964
US-NE,2025-06,2.29503e-7,0.0000233714,0.0204386,1.68464e-9,9.37178e-10,0.00402513,0.000384019,1.96094e-7,0.00237549
US-NH,2025-06,4.60761e-8,0.000104894,0.00383951,1.74195e-10,8.06769e-10,0.00445377,0.000199386,0.00000354559,0.00361018
US-NJ,2025-06,2.13658e-7,0.0000328502,0.00284783,1.16034e-10,5.31794e-10,0.00205643,0.000355319,7.65582e-7,0.00164022
US-NM,2025-06,0.00000118843,0.0000695368,0.0354631,2.48275e-9,2.76003e-9,0.0100002,0.00187869,2.83217e-8,0.00663696
US-NV,2025-06,0.00000185569,0.000103945,0.0258942,1.00914e-9,3.57897e-9,0.0123188,0.00298584,9.2264e-8,0.0083587
US-NY,2025-06,3.10905e-7,0.0000505294,0.0118831,4.86975e-10,1.05114e-9,0.00508933,0.00065146,9.08376e-7,0.00265133
US-OH,2025-06,3.89361e-7,0.0000258256,0.00617673,2.94253e-10,7.9095e-10,0.00276849,0.000624641,1.63352e-7,0.00193808
US-OK,2025-06,3.0277e-7,0.0000312717,0.029156,2.48755e-9,1.28216e-9,0.00541744,0.000485261,2.87965e-7,0.00332305
US-OR,2025-06,5.20146e-7,0.0000849577,0.0303853,1.57291e-9,2.05792e-9,0.0103654,0.0011595,0.00000130878,0.00492174
US-PA,2025-06,6.20039e-8,0.0000155489,0.00170284,1.00553e-10,2.14511e-10,0.000938163,0.000112171,4.20485e-7,0.000713037
US-RI,2025-06,5.2517e-7,0.0000778398,0.00779181,3.59519e-10,1.30909e-9,0.0050509,0.000870618,0.00000177061,0.0039853
US-SC,2025-06,2.2275e-7,0.0000476398,0.00353967,1.29284e-10,6.56595e-10,0.00277384,0.000395346,0.00000124605,0.00214636
US-SD,2025-06,5.10939e-7,0.0000452879,0.044634,3.3122e-9,2.08751e-9,0.00960865,0.000971211,5.98876e-10,0.00476236
US-TN,2025-06,1.09614e-7,0.0000243683,0.00425732,9.36624e-11,4.26365e-10,0.0022473,0.000263079,5.06003e-7,0.00109102
US-TX,2025-06,7.58651e-7,0.0000476546,0.0241974,1.72724e-9,1.82029e-9,0.00668283,0.00120194,1.18219e-7,0.00443406
US-UT,2025-06,0.00000109502,0.0000637778,0.0161858,6.87016e-10,2.14754e-9,0.00743683,0.00176086,1.37108e-7,0.00507092
US-VA,2025-06,5.71916e-7,0.000100145,0.00762074,3.11576e-10,1.49643e-9,0.005903,0.00095985,0.00000248666,0.00478715
US-VT,2025-06,9.74297e-7,0.000505381,0.0370592,1.63647e-9,5.34729e-9,0.0270027,0.00225832,0.0000153297,0.0196403
US-WA,2025-06,1.58882e-7,0.0000646541,0.0254881,8.1127e-10,1.46602e-9,0.0095551,0.0007738,9.58135e-7,0.00288736
US-WI,2025-06,4.42277e-7,0.0000661343,0.00803833,3.76489e-10,1.15343e-9,0.00462026,0.000754481,0.00000146147,0.003418
US-WV,2025-06,4.77203e-8,0.00000387449,0.00250371,1.48488e-10,1.52945e-10,0.000705203,0.0000932236,4.57671e-11,0.00032932
US-WY,2025-06,2.39709e-7,0.0000174411,0.017506,1.41536e-9,8.40297e-10,0.00348496,0.00039318,2.06304e-10,0.00203458
CA-AB,2025-07,4.54351e-7,0.000159886,0.0152238,1.03465e-9,1.90735e-9,0.00859597,0.00084076,0.00000472173,0.00690937
CA-BC,2025-07,7.53588e-8,0.0000548773,0.0262446,4.6447e-10,1.40605e-9,0.0103656,0.000797131,4.80167e-7,0.00211771
CA-MB,2025-07,7.56877e-8,0.0000451787,0.0283275,4.99009e-10,1.4275e-9,0.0107259,0.000843213,2.22723e-8,0.00181494
CA-NB,2025-07,9.21873e-8,0.0000931644,0.013242,6.2744e-10,1.09329e-9,0.00637534,0.000389651,0.00000273168,0.00360189
CA-NL,2025-07,6.34533e-8,0.0000463547,0.0271551,3.79989e-10,1.3938e-9,0.0106397,0.000831866,8.69983e-8,0.0017465
CA-NS,2025-07,1.63159e-7,0.000147034,0.0146531,1.19843e-9,1.45285e-9,0.00719705,0.000374157,0.00000479561,0.005917
CA-NT,2025-07,1.49831e-7,0.000131351,0.0123319,4.11256e-10,1.38731e-9,0.00794526,0.000539127,0.00000395107,0.00482937
CA-NU,2025-07,5.45371e-8,0.000172212,0.000919332,6.37279e-11,1.11957e-9,0.00589508,0.000207735,0.0000060608,0.00575341
CA-ON,2025-07,1.54298e-7,0.0000633883,0.0109877,4.00034e-10,9.3188e-10,0.00524515,0.000456266,0.00000159238,0.00263743
CA-PE,2025-07,0.00000130525,0.0000862082,0.0735316,5.9853e-9,3.93344e-9,0.0152814,0.00204094,7.21493e-8,0.00970834
CA-QC,2025-07,9.16534e-8,0.0000464064,0.0293618,6.59246e-10,1.46687e-9,0.0107319,0.000843052,7.0386e-8,0.00200061
CA-SK,2025-07,1.14786e-7,0.000149553,0.00972196,6.20052e-10,1.31368e-9,0.00696956,0.000354993,0.00000493255,0.00550222
CA-YT,2025-07,1.99899e-7,0.0000810297,0.0224612,3.82068e-10,1.56151e-9,0.0101826,0.000891443,0.00000143203,0.00322967
US-AK,2025-07,1.65637e-8,0.000020264,0.00611812,8.23933e-11,3.75986e-10,0.00273157,0.000198849,3.65762e-7,0.000715003
US-AL,2025-07,7.81608e-8,0.0000552679,0.00226478,6.50573e-11,4.99876e-10,0.00256806,0.000192628,0.00000176296,0.00201037
US-AR,2025-07,4.16644e-7,0.0000463569,0.00656176,2.44259e-10,9.69044e-10,0.00375288,0.000704826,8.07085e-7,0.00263072
US-AZ,2025-07,8.1845e-7,0.0000493593,0.0134506,5.91287e-10,1.65698e-9,0.00590469,0.00133303,1.22505e-7,0.0038916
US-CA,2025-07,0.00000178732,0.000147919,0.0325565,1.45484e-9,3.9606e-9,0.0149518,0.00298445,0.00000159633,0.00989534
US-CO,2025-07,7.83847e-7,0.0000500716,0.0277369,1.98946e-9,1.96175e-9,0.00739056,0.00125802,9.7319e-8,0.00473668
US-CT,2025-07,1.12898e-7,0.0000346542,0.00170031,6.70871e-11,3.9166e-10,0.00171269,0.000204806,0.00000101405,0.0014303
US-DC,2025-07,0.00000172735,0.000638232,0.0233665,1.00674e-9,6.5349e-9,0.0288299,0.00313893,0.000019532,0.0253895
US-DE,2025-07,1.32957e-7,0.0000155061,0.00176747,7.12829e-11,3.01312e-10,0.00111801,0.000217583,2.99676e-7,0.000860014
US-FL,2025-07,4.6753e-7,0.000049335,0.00619029,2.46722e-10,1.0281e-9,0.00376204,0.000761787,8.67495e-7,0.00285322
US-GA,2025-07,4.42505e-7,0.0000865418,0.00615351,2.44818e-10,1.22198e-9,0.00495063,0.000756145,0.00000223391,0.00399857
US-HI,2025-07,7.70325e-7,0.000072126,0.0153384,8.62527e-10,1.76929e-9,0.00656432,0.00125341,0.00000103957,0.004696
US-IA,2025-07,3.5881e-7,0.0000313698,0.026891,2.24177e-9,1.29582e-9,0.0053097,0.00057211,2.15552e-7,0.0032996
US-ID,2025-07,7.54669e-7,0.000119536,0.0269477,1.13844e-9,2.4628e-9,0.0116657,0.00153492,0.00000218736,0.00631604
US-IL,2025-07,2.56125e-7,0.000017432,0.00701291,4.75173e-10,5.94226e-10,0.00216478,0.000407445,9.89053e-8,0.00147102
US-IN,2025-07,4.17042e-7,0.000026375,0.00784165,4.32004e-10,8.69121e-10,0.00306023,0.00066658,1.18706e-7,0.00210954
US-KS,2025-07,3.22989e-7,0.0000254417,0.0292309,2.52022e-9,1.26713e-9,0.00518669,0.000498827,6.52849e-8,0.00320525
US-KY,2025-07,1.35406e-7,0.0000203891,0.00295072,8.63959e-11,3.79108e-10,0.00167943,0.000256046,4.05465e-7,0.00102716
US-LA,2025-07,1.5074e-7,0.0000473578,0.00221656,8.83282e-11,5.27482e-10,0.00230603,0.000273026,0.0000013955,0.00194446
US-MA,2025-07,5.93275e-7,0.000100265,0.00847345,3.50951e-10,1.549e-9,0.00613974,0.00100122,0.00000243032,0.00486462
US-MD,2025-07,2.15815e-7,0.0000284998,0.00409105,1.64406e-10,5.50528e-10,0.00224549,0.000377097,5.56767e-7,0.00153067
US-ME,2025-07,9.06074e-7,0.000331057,0.0245371,1.32358e-9,3.7685e-9,0.0173945,0.00175546,0.00000979638,0.0136844
US-MI,2025-07,2.05171e-7,0.0000485607,0.00514354,3.37244e-10,6.71586e-10,0.00281468,0.000352253,0.0000013213,0.00227219
US-MN,2025-07,4.43109e-7,0.0000700659,0.0152223,1.09336e-9,1.34605e-9,0.00546754,0.000738814,0.00000155908,0.00401228
US-MO,2025-07,2.06188e-7,0.0000155416,0.0063863,4.23724e-10,5.10495e-10,0.00195523,0.000338167,1.10649e-7,0.00125766
US-MS,2025-07,2.33584e-7,0.000047265,0.00324723,1.40567e-10,6.52494e-10,0.00263416,0.000396464,0.0000012423,0.00217013
US-MT,2025-07,2.12168e-7,0.0000292705,0.0205978,1.15062e-9,1.05357e-9,0.0057114,0.000551146,1.17608e-7,0.00214254
US-NC,2025-07,5.40411e-7,0.0000527283,0.00806718,3.12884e-10,1.19508e-9,0.00447018,0.000896229,8.07781e-7,0.00317243
US-ND,2025-07,1.62341e-7,0.0000144984,0.0189215,1.56708e-9,7.67513e-10,0.0034162,0.000281557,2.03456e-10,0.00185318
US-NE,2025-07,1.83118e-7,0.000018717,0.0158824,1.30962e-9,7.36834e-10,0.00314993,0.000304949,1.65906e-7,0.00187576
US-NH,2025-07,4.01676e-8,0.0000978548,0.00299966,1.36156e-10,7.30278e-10,0.00400739,0.000173152,0.000003333,0.0033462
US-NJ,2025-07,1.7549e-7,0.0000260681,0.00233385,9.47235e-11,4.31204e-10,0.00165864,0.000291195,5.96144e-7,0.0013172
US-NM,2025-07,0.0000012087,0.0000701669,0.0334669,2.28004e-9,2.74036e-9,0.00985354,0.00191256,3.23052e-8,0.0065742
US-NV,2025-07,0.00000182332,0.000101761,0.0254249,9.96932e-10,3.51264e-9,0.0120704,0.0029311,8.15689e-8,0.00820483
US-NY,2025-07,2.67142e-7,0.0000427203,0.00916982,3.41051e-10,8.70001e-10,0.00417424,0.000553144,7.76705e-7,0.00220713
US-OH,2025-07,3.46356e-7,0.0000228447,0.00506726,2.22348e-10,6.92253e-10,0.00240706,0.000555633,1.4504e-7,0.00169452
US-OK,2025-07,2.67588e-7,0.000027979,0.025634,2.19218e-9,1.13084e-9,0.00476657,0.000427108,2.71495e-7,0.00294434
US-OR,2025-07,5.15112e-7,0.0000854962,0.0265674,1.42711e-9,1.92483e-9,0.00935712,0.00108419,0.00000149094,0.00484823
US-PA,2025-07,5.92929e-8,0.0000156714,0.00138999,7.84957e-11,2.03284e-10,0.000883091,0.000106448,4.35659e-7,0.000696828
US-RI,2025-07,4.33869e-7,0.0000628662,0.00627055,2.81119e-10,1.06884e-9,0.00410675,0.000718392,0.00000141264,0.00323547
US-SC,2025-07,1.99786e-7,0.000044339,0.00313328,1.15779e-10,5.96889e-10,0.00252597,0.000354566,0.00000117767,0.00197745
US-SD,2025-07,4.5218e-7,0.0000396263,0.0391539,2.92161e-9,1.83221e-9,0.00838622,0.000851693,5.21256e-10,0.00419536
US-TN,2025-07,9.77546e-8,0.0000199337,0.00323775,7.65412e-11,3.47801e-10,0.00175654,0.000218301,4.17949e-7,0.000913389
US-TX,2025-07,7.19528e-7,0.0000451104,0.0214979,1.50206e-9,1.69038e-9,0.00616665,0.00114091,1.22453e-7,0.00411492
US-UT,2025-07,0.00000110574,0.0000641623,0.0166093,7.28493e-10,2.17187e-9,0.00750562,0.00177439,1.33038e-7,0.00513589
US-VA,2025-07,5.3069e-7,0.0000969363,0.00707502,2.89848e-10,1.41261e-9,0.00560883,0.000893526,0.00000245101,0.0045726
US-VT,2025-07,0.00000106877,0.00062922,0.0351299,1.45751e-9,6.14756e-9,0.0309523,0.00247626,0.0000196455,0.0237663
US-WA,2025-07,1.38216e-7,0.0000591697,0.0210865,6.39543e-10,1.26002e-9,0.00818536,0.000664046,9.68423e-7,0.00256651
US-WI,2025-07,4.02476e-7,0.000064849,0.00674459,2.98482e-10,1.06201e-9,0.00426635,0.000687316,0.00000150739,0.00323394
US-WV,2025-07,3.82251e-8,0.0000030033,0.0017721,9.95617e-11,1.15761e-10,0.00052765,0.0000739162,3.43538e-11,0.000248235
US-WY,2025-07,1.89297e-7,0.0000137885,0.0142704,1.16581e-9,6.73475e-10,0.00278726,0.000308061,1.64245e-10,0.00163863
CA-AB,2025-08,4.70677e-7,0.000160538,0.0154183,1.04693e-9,1.9353e-9,0.0086741,0.00086465,0.00000471716,0.00697703
CA-BC,2025-08,7.27222e-8,0.0000537012,0.0262834,4.41506e-10,1.40168e-9,0.0104009,0.000801747,4.2629e-7,0.00205659
CA-MB,2025-08,8.37619e-8,0.0000450956,0.0289935,5.81327e-10,1.44882e-9,0.0107553,0.000846602,1.32219e-8,0.00188598
CA-NB,2025-08,1.11697e-7,0.000147074,0.0106258,6.91205e-10,1.31987e-9,0.00702655,0.000353026,0.0000048321,0.00545932
CA-NL,2025-08,6.26764e-8,0.0000467267,0.0270183,3.71544e-10,1.39105e-9,0.0106233,0.000829733,1.05135e-7,0.00175157
CA-NS,2025-08,1.58001e-7,0.000150908,0.0134916,1.14339e-9,1.43243e-9,0.00703749,0.000352857,0.00000498266,0.00599862
CA-NT,2025-08,1.31188e-7,0.00013327,0.0113584,3.57084e-10,1.34764e-9,0.00777397,0.00050412,0.00000407567,0.00481471
CA-NU,2025-08,5.56947e-8,0.000172302,0.000934589,6.43316e-11,1.12192e-9,0.00590332,0.000209597,0.00000606179,0.00575942
CA-ON,2025-08,1.54357e-7,0.0000603816,0.0104312,4.35265e-10,8.84942e-10,0.00484391,0.000424918,0.00000153962,0.00256896
CA-PE,2025-08,0.00000153073,0.0000975906,0.0733591,5.80614e-9,4.27799e-9,0.016326,0.00240197,7.47819e-8,0.0104898
CA-QC,2025-08,8.97387e-8,0.0000464561,0.0291969,6.39516e-10,1.46175e-9,0.0107239,0.000842126,7.3919e-8,0.00198463
CA-SK,2025-08,1.03578e-7,0.000149538,0.0088801,5.13093e-10,1.28541e-9,0.00693518,0.000350279,0.00000493944,0.00540405
CA-YT,2025-08,3.10131e-7,0.0000660956,0.0278452,5.32372e-10,1.78917e-9,0.0114013,0.0011417,4.93549e-7,0.00308093
US-AK,2025-08,1.96507e-8,0.0000249054,0.00711492,9.62157e-11,4.45639e-10,0.00322005,0.000232627,4.72951e-7,0.00087615
US-AL,2025-08,7.81131e-8,0.0000610333,0.00241535,6.79574e-11,5.40035e-10,0.00280574,0.000200568,0.00000196141,0.00219826
US-AR,2025-08,4.4642e-7,0.0000502724,0.00701347,2.61626e-10,1.04122e-9,0.00403476,0.000755143,8.8734e-7,0.00283832
US-AZ,2025-08,7.29126e-7,0.000044268,0.0118293,5.10639e-10,1.47447e-9,0.00525689,0.00118846,1.20141e-7,0.00346596
US-CA,2025-08,0.00000153099,0.00012887,0.0271455,1.18859e-9,3.38531e-9,0.01276,0.00255453,0.00000145847,0.00851012
US-CO,2025-08,7.42978e-7,0.0000474929,0.0257358,1.82585e-9,1.84746e-9,0.00696316,0.0011955,9.4054e-8,0.00445163
US-CT,2025-08,1.37421e-7,0.0000383948,0.00201804,8.02308e-11,4.52176e-10,0.00194482,0.000245342,0.00000110133,0.00161753
US-DC,2025-08,0.00000168499,0.000646682,0.0228223,9.87121e-10,6.5194e-9,0.028913,0.00307918,0.0000199159,0.0255517
US-DE,2025-08,2.3373e-7,0.0000274592,0.00311189,1.25781e-10,5.31003e-10,0.00197249,0.000382638,5.33947e-7,0.00151866
US-FL,2025-08,4.41066e-7,0.0000472675,0.00582828,2.32761e-10,9.73775e-10,0.00356864,0.000718849,8.45046e-7,0.0027153
US-GA,2025-08,4.13008e-7,0.0000902971,0.00582471,2.3133e-10,1.20044e-9,0.00495657,0.000714435,0.00000242207,0.0040423
US-HI,2025-08,7.01397e-7,0.0000757823,0.0132897,7.49e-10,1.65027e-9,0.00615753,0.00114015,0.0000013297,0.0045821
US-IA,2025-08,3.9504e-7,0.0000355962,0.0292499,2.42577e-9,1.42587e-9,0.00586364,0.000633951,2.73384e-7,0.00363919
US-ID,2025-08,6.70384e-7,0.000095008,0.0260778,1.02895e-9,2.20526e-9,0.0107411,0.00141551,0.00000141958,0.00524667
US-IL,2025-08,2.99272e-7,0.0000201315,0.00814831,5.51799e-10,6.91626e-10,0.00251389,0.000475637,1.08022e-7,0.001709
US-IN,2025-08,5.40768e-7,0.0000336633,0.00968118,5.15488e-10,1.11167e-9,0.00389125,0.000863951,1.39792e-7,0.00268928
US-KS,2025-08,2.98244e-7,0.0000236832,0.0270738,2.33473e-9,1.17323e-9,0.0048055,0.000460737,6.62713e-8,0.00297075
US-KY,2025-08,1.53061e-7,0.00002211,0.00323484,9.62828e-11,4.19042e-10,0.00183396,0.000286075,4.30317e-7,0.00113037
US-LA,2025-08,1.55175e-7,0.0000515413,0.00226619,9.12886e-11,5.59024e-10,0.00245894,0.000282541,0.00000153751,0.0020925
US-MA,2025-08,6.74629e-7,0.000117787,0.00947498,3.96184e-10,1.77796e-9,0.00705417,0.00113734,0.00000290689,0.00565303
US-MD,2025-08,2.81179e-7,0.0000362616,0.00460049,2.0164e-10,6.84386e-10,0.00266032,0.00047228,7.32786e-7,0.00196191
US-ME,2025-08,0.00000100374,0.000370509,0.025616,1.34215e-9,4.15499e-9,0.0191498,0.00194091,0.0000110144,0.0152033
US-MI,2025-08,2.10062e-7,0.0000493071,0.00536536,3.51527e-10,6.88095e-10,0.00288809,0.000361307,0.00000133544,0.00231683
US-MN,2025-08,4.3289e-7,0.0000722161,0.014968,1.07183e-9,1.3409e-9,0.00549127,0.000726348,0.00000165383,0.00404385
US-MO,2025-08,1.97884e-7,0.0000149298,0.0059585,3.93354e-10,4.85374e-10,0.00184981,0.000323769,1.09804e-7,0.00119909
US-MS,2025-08,2.135e-7,0.0000446087,0.00298176,1.29912e-10,6.05139e-10,0.0024552,0.00036337,0.00000118577,0.00203011
US-MT,2025-08,2.00761e-7,0.0000293775,0.0205071,1.09403e-9,1.0477e-9,0.00582262,0.000552515,1.10794e-7,0.00207888
US-NC,2025-08,5.6363e-7,0.0000578626,0.00848254,3.28117e-10,1.26612e-9,0.0047773,0.00093841,9.41787e-7,0.00340257
US-ND,2025-08,1.80206e-7,0.0000162656,0.0210927,1.73851e-9,8.56824e-10,0.00383356,0.000315771,2.29058e-10,0.00206137
US-NE,2025-08,1.6172e-7,0.0000169507,0.0144606,1.18664e-9,6.65744e-10,0.00287508,0.000272924,1.51501e-7,0.00168881
US-NH,2025-08,4.17314e-8,0.000109273,0.00296026,1.21275e-10,8.01463e-10,0.0044107,0.00018757,0.0000037331,0.00370975
US-NJ,2025-08,2.00406e-7,0.0000319811,0.00267179,1.09007e-10,5.05806e-10,0.00196709,0.000334116,7.59937e-7,0.00157648
US-NM,2025-08,0.00000113201,0.0000657804,0.031699,2.16886e-9,2.57555e-9,0.00927138,0.00179096,2.93902e-8,0.0061808
US-NV,2025-08,0.00000164437,0.0000920008,0.0228545,8.92619e-10,3.16733e-9,0.010883,0.00264347,8.26942e-8,0.00740282
US-NY,2025-08,2.96011e-7,0.0000481176,0.0101862,3.76286e-10,9.70023e-10,0.00466486,0.000614841,8.86043e-7,0.00246963
US-OH,2025-08,4.17338e-7,0.0000268121,0.00602557,2.61163e-10,8.27746e-10,0.00286547,0.000668769,1.50397e-7,0.00201433
US-OK,2025-08,2.39386e-7,0.0000254558,0.0225704,1.922e-9,1.00627e-9,0.00425031,0.000384427,2.58489e-7,0.00262226
US-OR,2025-08,4.37499e-7,0.0000790716,0.0242848,1.16699e-9,1.75189e-9,0.00892089,0.000994273,0.00000136395,0.00428347
US-PA,2025-08,6.32691e-8,0.0000166083,0.00142542,7.8043e-11,2.14872e-10,0.000932658,0.000113643,4.61163e-7,0.000736158
US-RI,2025-08,4.33608e-7,0.000023392,0.00618701,2.69565e-10,8.30556e-10,0.0028078,0.000689822,1.70079e-10,0.0019473
US-SC,2025-08,1.78639e-7,0.0000461598,0.00280282,1.04814e-10,5.72576e-10,0.00246991,0.000321513,0.0000012866,0.00198026
US-SD,2025-08,4.78901e-7,0.0000423707,0.0414588,3.06797e-9,1.94716e-9,0.00896327,0.000910945,5.59075e-10,0.0044376
US-TN,2025-08,1.36992e-7,0.0000240756,0.00388727,9.8791e-11,4.39144e-10,0.00211637,0.000285745,4.83553e-7,0.00115314
US-TX,2025-08,7.04301e-7,0.0000443395,0.0186621,1.2463e-9,1.59761e-9,0.00576763,0.00111883,1.48019e-7,0.00388948
US-UT,2025-08,9.81334e-7,0.0000572869,0.0146632,6.3152e-10,1.92904e-9,0.00668454,0.00157769,1.26667e-7,0.00455897
US-VA,2025-08,4.9413e-7,0.0000978813,0.0066009,2.71875e-10,1.36118e-9,0.00547281,0.000837412,0.00000255504,0.00450608
US-VT,2025-08,0.00000108659,0.000700759,0.0340694,1.39099e-9,6.56453e-9,0.0331134,0.00254291,0.0000222073,0.0260878
US-WA,2025-08,1.26681e-7,0.0000589553,0.0211771,5.95611e-10,1.25728e-9,0.00831876,0.000666347,9.46147e-7,0.00249997
US-WI,2025-08,4.02105e-7,0.0000647715,0.00683778,2.98891e-10,1.06487e-9,0.00429686,0.00068952,0.00000149954,0.00323021
US-WV,2025-08,4.19448e-8,0.00000331563,0.00197008,1.10797e-10,1.2792e-10,0.000584928,0.0000813927,3.81084e-11,0.000273979
US-WY,2025-08,1.7865e-7,0.0000131188,0.0133009,1.07523e-9,6.33795e-10,0.00264007,0.000294101,1.5646e-10,0.00153312
CA-AB,2025-09,4.18219e-7,0.000158314,0.0158179,1.13844e-9,1.86364e-9,0.00844296,0.000775266,0.00000473757,0.00684222
CA-BC,2025-09,7.74357e-8,0.0000544751,0.0264027,4.70612e-10,1.41136e-9,0.0103966,0.000802394,4.56497e-7,0.00211297
CA-MB,2025-09,8.38141e-8,0.0000449125,0.0290348,5.82171e-10,1.44932e-9,0.0107624,0.000847529,4.50136e-9,0.0018805
CA-NB,2025-09,1.24843e-7,0.000147112,0.0117828,8.23433e-10,1.35891e-9,0.00711206,0.000361537,0.00000481801,0.00557886
CA-NL,2025-09,6.3932e-8,0.0000485486,0.0267567,3.81385e-10,1.39093e-9,0.0105608,0.000821314,1.90486e-7,0.0018224
CA-NS,2025-09,1.4643e-7,0.000155459,0.0114575,9.70175e-10,1.39395e-9,0.0068907,0.000336524,0.00000519023,0.00600816
CA-NT,2025-09,1.13691e-7,0.00013419,0.0114414,4.18902e-10,1.32614e-9,0.00764781,0.000463408,0.00000416282,0.00484631
CA-NU,2025-09,5.40744e-8,0.000173046,0.000914274,6.36693e-11,1.12385e-9,0.00592029,0.000207612,0.00000609153,0.00577932
CA-ON,2025-09,1.5566e-7,0.0000580966,0.0099799,4.11095e-10,8.58474e-10,0.00466839,0.000419108,0.00000147059,0.0024837
CA-PE,2025-09,0.00000119291,0.0000793448,0.0742073,6.13e-9,3.76902e-9,0.0147899,0.00185971,2.28373e-8,0.00931604
CA-QC,2025-09,9.94992e-8,0.0000465748,0.0299573,7.38338e-10,1.48713e-9,0.010752,0.000845236,7.3214e-8,0.00207743
CA-SK,2025-09,1.1994e-7,0.000147519,0.0108309,6.99839e-10,1.33863e-9,0.00710285,0.000367664,0.00000482865,0.00549828
CA-YT,2025-09,1.33351e-7,0.0000615109,0.0258241,4.66651e-10,1.493e-9,0.0104854,0.000864772,6.64316e-7,0.00247584
US-AK,2025-09,1.70915e-8,0.0000256707,0.00552335,7.65765e-11,3.85652e-10,0.00270517,0.000187116,5.92252e-7,0.000891345
US-AL,2025-09,7.59565e-8,0.0000566361,0.00217032,6.34328e-11,5.02032e-10,0.00258003,0.000188367,0.00000181993,0.00204892
US-AR,2025-09,4.49986e-7,0.0000553302,0.0070679,2.64066e-10,1.07732e-9,0.00421868,0.000764493,0.00000106122,0.00301222
US-AZ,2025-09,6.89885e-7,0.0000423371,0.0108946,4.74921e-10,1.38707e-9,0.00490063,0.00111838,1.43778e-7,0.00329016
US-CA,2025-09,0.00000147443,0.00012902,0.0257316,1.12317e-9,3.27662e-9,0.0123561,0.00245836,0.00000159366,0.00834228
US-CO,2025-09,8.30213e-7,0.0000531455,0.028982,2.0726e-9,2.06834e-9,0.00777852,0.00133194,1.12189e-7,0.00499843
US-CT,2025-09,1.24515e-7,0.0000398789,0.00184563,7.40698e-11,4.40676e-10,0.0019323,0.000226176,0.00000117961,0.00163152
US-DC,2025-09,0.00000167275,0.000438404,0.0224133,9.37182e-10,5.24938e-9,0.0220292,0.00291137,0.0000124827,0.0187366
US-DE,2025-09,2.19316e-7,0.0000296148,0.00294508,1.20764e-10,5.21872e-10,0.00197938,0.000361772,6.38637e-7,0.00155159
US-FL,2025-09,4.85758e-7,0.0000511032,0.00641771,2.56145e-10,1.06672e-9,0.00389897,0.000791006,8.96524e-7,0.00295938
US-GA,2025-09,5.27217e-7,0.000107237,0.00730094,2.92131e-10,1.47932e-9,0.00602165,0.000902889,0.00000281133,0.00489839
US-HI,2025-09,7.04641e-7,0.000099195,0.0129049,7.12682e-10,1.78486e-9,0.00688755,0.0011623,0.00000216578,0.00532554
US-IA,2025-09,4.0832e-7,0.0000375787,0.033515,2.83767e-9,1.55481e-9,0.00640632,0.000645876,2.93207e-7,0.0040014
US-ID,2025-09,6.94631e-7,0.00011957,0.025531,1.12087e-9,2.34101e-9,0.0111231,0.00141781,0.00000235061,0.00617034
US-IL,2025-09,2.86896e-7,0.0000197168,0.00820767,5.66353e-10,6.75187e-10,0.00246915,0.000455929,1.14952e-7,0.00167596
