"country","year","adpe","ap","ctue","ctuh-c","ctuh-nc","gwp","ir","pm","wu"
"LV","2019","3,584948719230535e-7","0,0005648286291653836","0,02931879086542317","1,0972458868522957e-9","4,793516553025816e-9","0,02687834901354472","0,0014333474079326449","0,000018488653667016077","0,01976060181071147"
"LB","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LS","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LR","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LY","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"LT","2019","8,123909332081368e-7","0,00033810143191930235","0,04710619971142286","2,947908954867511e-9","4,344602897306295e-9","0,021483151838073977","0,0017876499505495504","0,000009690248048016425","0,01470031911284036"
"LU","2019","9,201088372094577e-7","0,0004123654813126926","0,0445646341099142","2,6075737604294342e-9","4,865829167319893e-9","0,024027247941481655","0,0020215420470349383","0,000012161550465906975","0,017139347736455837"
"MO","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"MG","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MW","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MY","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"MV","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"ML","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MT","2019","2,1671063152364286e-7","0,00007508312170232054","0,011602305718183721","6,538666781404547e-10","1,0522407697324067e-9","0,005236265963371549","0,0004805004654294868","0,000002029671488820787","0,003343253420101939"
"MQ","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"MR","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MU","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MX","2019","0,0000012049878146257602","0,0000947441531750656","0,05142666384378546","2,934457065285821e-9","3,5038408694821685e-9","0,015544214940853979","0,002261617503359565","1,6502071749380397e-7","0,007711005921301727"
"MD","2019","5,28991569767442e-7","0,0002938333212209303","0,04453909883720931","2,7448226744186034e-9","3,6932594476744193e-9","0,01931547965116279","0,0013699927325581396","0,000008546262313590114","0,012459011627906974"
"MN","2019","6,75e-7","0,00005279999999999999","0,07479999999999999","6,5600000000000005e-9","2,9799999999999996e-9","0,012399999999999996","0,0010299999999999999","7,059999999999999e-10","0,007519999999999999"
"ME","2019","3,61247155595985e-7","0,00010903237035658894","0,0376037317196514","1,6557869501274369e-9","2,3056945545683224e-9","0,013437301968835275","0,0011638408685833081","0,0000019860836338987394","0,005333652915179364"
"MS","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
"MA","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MZ","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"MM","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"NA","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NR","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NP","2019","9,69214757709251e-7","0,0003249482378854625","0,042008975770925105","2,096492290748899e-9","4,38193832599119e-9","0,021645319383259917","0,002114476872246696","0,00000883682765969163","0,014074174008810567"
"NL","2019","0,0000018323025983980618","0,0006418072874951464","0,059195481050313505","4,269094892031592e-9","7,5670815817628e-9","0,033489047478217834","0,003287528763509137","0,00001912760232341882","0,0278509866979732"
"NC","2019","6,557839422259979e-7","0,00024363857264231086","0,04091767204757858","2,0743398470688185e-9","3,503644859813082e-9","0,01828147833474936","0,0016140696686491077","0,000006420612681393369","0,010679617672047574"
"NZ","2019","1,0819674932428883e-7","0,00006561021906931311","0,030406727707609937","7,814046204791032e-10","1,621769672504585e-9","0,01143770356659328","0,0008703182091112227","7,381577800976203e-7","0,002743208570045325"
"NI","2019","2,479663144204194e-7","0,00007256750121931392","0,03251476182734515","9,800263371809461e-10","1,8710112176881805e-9","0,01206198992033816","0,001057974313119818","7,73768022272801e-7","0,0034311103885547056"
