country,year,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
GM,2020,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GM,2021,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GM,2022,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GM,2023,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GM,2024,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GN,2019,1.74653e-7,0.00217162,0.179452,2.29891e-9,1.12015e-8,0.350746,0.00304613,0.0000924819,0.0171116
GN,2020,1.74653e-7,0.00217162,0.179452,2.29891e-9,1.12015e-8,0.350746,0.00304613,0.0000924819,0.0171116
GN,2021,1.74653e-7,0.00217162,0.179452,2.29891e-9,1.12015e-8,0.350746,0.00304613,0.0000924819,0.0171116
GN,2022,1.74653e-7,0.00217162,0.179452,2.29891e-9,1.12015e-8,0.350746,0.00304613,0.0000924819,0.0171116
GN,2023,1.74653e-7,0.00217162,0.179452,2.29891e-9,1.12015e-8,0.350746,0.00304613,0.0000924819,0.0171116
GN,2024,1.74653e-7,0.00217162,0.179452,2.29891e-9,1.12015e-8,0.350746,0.00304613,0.0000924819,0.0171116
GP,2019,0.0000015235,0.00450743,0.362704,0.000152325,0.0000774828,0.793021,0.00639076,0.000297046,0.0588319
GP,2020,0.0000015235,0.00450743,0.362704,0.000152325,0.0000774828,0.793021,0.00639076,0.000297046,0.0588319
GP,2021,0.0000015235,0.00450743,0.362704,0.000152325,0.0000774828,0.793021,0.00639076,0.000297046,0.0588319
GP,2022,0.0000015235,0.00450743,0.362704,0.000152325,0.0000774828,0.793021,0.00639076,0.000297046,0.0588319
GP,2023,0.0000015235,0.00450743,0.362704,0.000152325,0.0000774828,0.793021,0.00639076,0.000297046,0.0588319
GP,2024,0.0000015235,0.00450743,0.362704,0.000152325,0.0000774828,0.793021,0.00639076,0.000297046,0.0588319
GQ,2019,1.75555e-7,0.00400447,0.310073,3.93429e-9,1.95154e-8,0.644037,0.00480981,0.000172365,0.0300526
GQ,2020,1.75555e-7,0.00400447,0.310073,3.93429e-9,1.95154e-8,0.644037,0.00480981,0.000172365,0.0300526
GQ,2021,1.75555e-7,0.00400447,0.310073,3.93429e-9,1.95154e-8,0.644037,0.00480981,0.000172365,0.0300526
GQ,2022,1.75555e-7,0.00400447,0.310073,3.93429e-9,1.95154e-8,0.644037,0.00480981,0.000172365,0.0300526
GQ,2023,1.75555e-7,0.00400447,0.310073,3.93429e-9,1.95154e-8,0.644037,0.00480981,0.000172365,0.0300526
GQ,2024,1.75555e-7,0.00400447,0.310073,3.93429e-9,1.95154e-8,0.644037,0.00480981,0.000172365,0.0300526
GR,2019,7.85015e-7,0.000640681,0.182798,0.00000292357,0.00000151726,0.432036,0.00737739,0.00000445355,0.0596154
GR,2020,8.44217e-7,0.000496205,0.147516,0.00000291459,0.00000150263,0.357588,0.00709092,0.00000435082,0.050428
GR,2021,8.37532e-7,0.000427873,0.136786,0.00000124963,6.5304e-7,0.335679,0.00674282,0.00000187774,0.0449047
GR,2022,0.00000100946,0.000444347,0.140068,0.00000145027,7.56134e-7,0.329507,0.00672471,0.00000217669,0.0450618
GR,2023,0.00000129531,0.000417148,0.130423,0.00000170799,8.8544e-7,0.289431,0.00658221,0.00000254153,0.0419765
GR,2024,0.0000011558,0.000376588,0.126862,9.54776e-7,5.00871e-7,0.271858,0.00602018,0.00000142693,0.0385252
GT,2019,7.8877e-7,0.00187428,0.185696,0.0000533151,0.0000271427,0.402654,0.0041732,0.0000968531,0.0597533
GT,2020,7.8877e-7,0.00187428,0.185696,0.0000533151,0.0000271427,0.402654,0.0041732,0.0000968531,0.0597533
GT,2021,7.8877e-7,0.00187428,0.185696,0.0000533151,0.0000271427,0.402654,0.0041732,0.0000968531,0.0597533
GT,2022,7.8877e-7,0.00187428,0.185696,0.0000533151,0.0000271427,0.402654,0.0041732,0.0000968531,0.0597533
GT,2023,7.8877e-7,0.00187428,0.185696,0.0000533151,0.0000271427,0.402654,0.0041732,0.0000968531,0.0597533
GT,2024,7.8877e-7,0.00187428,0.185696,0.0000533151,0.0000271427,0.402654,0.0041732,0.0000968531,0.0597533
GU,2019,4.36585e-7,0.00565931,0.429298,5.51901e-9,2.73969e-8,0.908079,0.006769,0.000243967,0.0427337
GU,2020,4.36585e-7,0.00565931,0.429298,5.51901e-9,2.73969e-8,0.908079,0.006769,0.000243967,0.0427337
GU,2021,4.36585e-7,0.00565931,0.429298,5.51901e-9,2.73969e-8,0.908079,0.006769,0.000243967,0.0427337
GU,2022,4.36585e-7,0.00565931,0.429298,5.51901e-9,2.73969e-8,0.908079,0.006769,0.000243967,0.0427337
GU,2023,4.36585e-7,0.00565931,0.429298,5.51901e-9,2.73969e-8,0.908079,0.006769,0.000243967,0.0427337
GU,2024,4.36585e-7,0.00565931,0.429298,5.519e-9,2.73969e-8,0.908079,0.006769,0.000243967,0.0427337
GW,2019,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GW,2020,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GW,2021,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GW,2022,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GW,2023,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GW,2024,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
GY,2019,3.33179e-7,0.00540796,0.387893,5.02204e-9,2.64193e-8,0.830648,0.00623352,0.000231143,0.047884
GY,2020,3.33179e-7,0.00540796,0.387893,5.02204e-9,2.64193e-8,0.830648,0.00623352,0.000231143,0.047884
GY,2021,3.33179e-7,0.00540796,0.387893,5.02204e-9,2.64193e-8,0.830648,0.00623352,0.000231143,0.047884
GY,2022,3.33179e-7,0.00540796,0.387893,5.02204e-9,2.64193e-8,0.830648,0.00623352,0.000231143,0.047884
GY,2023,3.33179e-7,0.00540796,0.387893,5.02204e-9,2.64193e-8,0.830648,0.00623352,0.000231143,0.047884
GY,2024,3.33179e-7,0.00540796,0.387893,5.02204e-9,2.64194e-8,0.830648,0.00623352,0.000231143,0.047884
HK,2019,4.81156e-7,0.00122309,0.327522,0.0000035164,0.00000185712,0.760449,0.00853741,0.00000563026,0.0931334
HK,2020,4.85995e-7,0.00121612,0.326314,0.00000303709,0.00000161317,0.757221,0.00852116,0.00000511821,0.0928433
HK,2021,4.95074e-7,0.00121715,0.326463,0.00000296939,0.00000157876,0.756705,0.00851946,0.00000510613,0.0928349
HK,2022,5.08125e-7,0.00121422,0.325317,0.0000030319,0.00000161024,0.753441,0.0085046,0.00000522552,0.0924971
HK,2023,5.24886e-7,0.00121229,0.325433,0.0000030215,0.00000160504,0.753116,0.00852186,0.00000504713,0.0926306
HK,2024,5.24104e-7,0.00122744,0.328669,0.00000319347,0.00000169325,0.761022,0.0085791,0.00000530615,0.0935533
HN,2019,0.00000119002,0.00324076,0.235983,0.0000642637,0.0000326905,0.487174,0.00474344,0.000183884,0.0366137
HN,2020,0.00000119002,0.00324076,0.235983,0.0000642637,0.0000326905,0.487174,0.00474344,0.000183884,0.0366137
HN,2021,0.00000119002,0.00324076,0.235983,0.0000642637,0.0000326905,0.487174,0.00474344,0.000183884,0.0366137
HN,2022,0.00000119002,0.00324076,0.235983,0.0000642637,0.0000326905,0.487174,0.00474344,0.000183884,0.0366137
HN,2023,0.00000119002,0.00324076,0.235983,0.0000642637,0.0000326905,0.487174,0.00474344,0.000183884,0.0366137
HN,2024,0.00000119002,0.00324076,0.235983,0.0000642637,0.0000326905,0.487174,0.00474344,0.000183884,0.0366137
HR,2019,7.75303e-7,0.00081298,0.119257,0.0000672762,0.0000342225,0.270902,0.00512116,0.0000727663,0.0449363
HR,2020,8.16827e-7,0.000796793,0.108188,0.0000733603,0.0000373122,0.254199,0.00498684,0.0000787451,0.0412509
HR,2021,7.73475e-7,0.000758999,0.10499,0.0000675678,0.0000343672,0.236039,0.00450389,0.0000728453,0.0382225
HR,2022,7.76211e-7,0.000766111,0.117442,0.000058237,0.0000296255,0.270121,0.00510017,0.0000638879,0.0431944
HR,2023,5.88831e-7,0.000584925,0.0983258,0.0000370914,0.0000188703,0.215897,0.00414606,0.0000426425,0.0326424
HR,2024,5.40327e-7,0.000478067,0.0726314,0.0000342486,0.000017418,0.15801,0.00381007,0.0000402953,0.0264249
HT,2019,2.01761e-7,0.00490722,0.374536,4.75049e-9,2.36474e-8,0.788419,0.00571481,0.000211658,0.0365253
HT,2020,2.01761e-7,0.00490722,0.374536,4.75049e-9,2.36474e-8,0.788419,0.00571481,0.000211658,0.0365253
HT,2021,2.01761e-7,0.00490722,0.374536,4.75049e-9,2.36474e-8,0.788419,0.00571481,0.000211658,0.0365253
HT,2022,2.01761e-7,0.00490722,0.374536,4.75049e-9,2.36474e-8,0.788419,0.00571481,0.000211658,0.0365253
HT,2023,2.01761e-7,0.00490722,0.374536,4.75049e-9,2.36474e-8,0.788419,0.00571481,0.000211658,0.0365253
HT,2024,2.01761e-7,0.00490722,0.374536,4.75049e-9,2.36474e-8,0.788419,0.00571481,0.000211658,0.0365253
HU,2019,6.1757e-7,0.000633177,0.125548,0.0000107256,0.0000054738,0.283915,0.0101512,0.0000198209,0.0892075
HU,2020,7.33678e-7,0.000593856,0.118908,0.0000107064,0.00000546255,0.26833,0.0100817,0.0000188147,0.086623
HU,2021,8.73251e-7,0.000580694,0.113398,0.0000103772,0.0000052935,0.255503,0.0100169,0.0000188315,0.0835503
HU,2022,9.93149e-7,0.000581548,0.113224,0.0000104384,0.00000532479,0.249929,0.01001,0.0000187881,0.0828735
HU,2023,0.00000120018,0.000509485,0.106559,0.0000065221,0.0000033325,0.221578,0.0100608,0.0000134599,0.0809947
HU,2024,9.1593e-7,0.000534121,0.108872,0.00000752309,0.00000384129,0.236328,0.00967994,0.0000153765,0.0799022
ID,2019,0.00000108312,0.00194454,0.321683,0.000113201,0.0000576201,0.753372,0.00754434,0.000125753,0.0898474
ID,2020,0.00000108322,0.00194439,0.321657,0.000113191,0.0000576148,0.753302,0.00754399,0.000125742,0.0898412
ID,2021,0.00000108342,0.00194441,0.32166,0.000113189,0.0000576141,0.753291,0.00754396,0.000125742,0.089841
ID,2022,0.0000010837,0.00194435,0.321636,0.000113191,0.0000576147,0.753221,0.00754364,0.000125744,0.0898337
ID,2023,0.00000108406,0.00194431,0.321638,0.000113191,0.0000576146,0.753214,0.00754401,0.000125741,0.0898366
ID,2024,0.00000108404,0.00194463,0.321708,0.000113194,0.0000576165,0.753384,0.00754524,0.000125746,0.0898564
IE,2019,3.97342e-7,0.000795064,0.136856,3.44834e-7,1.83744e-7,0.334541,0.00593186,0.0000248205,0.0360232
IE,2020,4.1151e-7,0.000634208,0.127993,1.53234e-7,8.58187e-8,0.308367,0.00567919,0.0000176063,0.0344286
IE,2021,4.22639e-7,0.000813427,0.15829,8.41544e-7,4.43641e-7,0.375861,0.00615879,0.0000212323,0.0427138
IE,2022,4.18251e-7,0.000687669,0.147753,2.34454e-7,1.32908e-7,0.353537,0.00598782,0.0000161684,0.0400696
IE,2023,5.11641e-7,0.000507247,0.124453,0.0000015614,8.03927e-7,0.295858,0.00586798,0.0000114357,0.0377029
IE,2024,4.85628e-7,0.000485532,0.121424,0.00000145379,7.48759e-7,0.272163,0.00535089,0.0000111426,0.0351443
IL,2019,5.20238e-7,0.00084064,0.227458,3.29113e-9,4.02925e-8,0.603895,0.00899633,0.00000409831,0.071206
IL,2020,5.20238e-7,0.00084064,0.227458,3.29113e-9,4.02925e-8,0.603895,0.00899633,0.00000409831,0.071206
IL,2021,5.20238e-7,0.00084064,0.227458,3.29113e-9,4.02925e-8,0.603895,0.00899633,0.00000409831,0.071206
IL,2022,5.20238e-7,0.00084064,0.227458,3.29113e-9,4.02925e-8,0.603895,0.00899633,0.00000409831,0.071206
IL,2023,5.20238e-7,0.00084064,0.227458,3.29113e-9,4.02925e-8,0.603895,0.00899633,0.00000409831,0.071206
IL,2024,5.20238e-7,0.00084064,0.227458,3.29113e-9,4.02925e-8,0.603895,0.00899633,0.00000409831,0.071206
IN,2019,6.32789e-7,0.0013131,0.356025,7.21759e-7,4.47807e-7,0.758188,0.00759011,0.00000166969,0.0973589
IN,2020,6.88033e-7,0.00129233,0.348396,0.00000221056,0.00000120277,0.74143,0.00756157,0.0000031688,0.0955782
IN,2021,7.19248e-7,0.00133503,0.358061,0.00000350681,0.0000018643,0.760597,0.00762314,0.00000443661,0.0974938
IN,2022,7.88425e-7,0.00133725,0.357888,0.00000373186,0.00000197884,0.757017,0.00762721,0.0000046537,0.0972074
IN,2023,8.32443e-7,0.0013563,0.363897,0.00000371763,0.00000197294,0.769818,0.00777524,0.00000452757,0.0986951
IN,2024,8.28613e-7,0.00146527,0.387519,0.00000357629,0.00000190727,0.826644,0.00820513,0.00000498252,0.105901
IQ,2019,2.6022e-7,0.00204619,0.215054,6.89035e-8,4.7826e-8,0.571814,0.00803201,0.0000790629,0.0460544
IQ,2020,2.6022e-7,0.00204619,0.215054,6.89035e-8,4.7826e-8,0.571814,0.00803201,0.0000790629,0.0460544
IQ,2021,2.6022e-7,0.00204619,0.215054,6.89035e-8,4.7826e-8,0.571814,0.00803201,0.0000790629,0.0460544
IQ,2022,2.6022e-7,0.00204619,0.215054,6.89035e-8,4.7826e-8,0.571814,0.00803201,0.0000790629,0.0460544
IQ,2023,2.6022e-7,0.00204619,0.215054,6.89035e-8,4.7826e-8,0.571814,0.00803201,0.0000790629,0.0460544
IQ,2024,2.6022e-7,0.00204619,0.215054,6.89035e-8,4.7826e-8,0.571814,0.00803201,0.0000790629,0.0460544
IR,2019,2.22924e-7,0.000902334,0.142663,1.69866e-9,9.11151e-9,0.446263,0.00810284,0.0000276755,0.0445044
IR,2020,2.28765e-7,0.00102226,0.152156,1.81686e-9,9.7256e-9,0.470565,0.00833298,0.0000327296,0.0459941
IR,2021,2.34087e-7,0.000943286,0.149493,2.10057e-9,9.7396e-9,0.474322,0.00860543,0.0000287602,0.0474449
IR,2022,2.33332e-7,0.00100687,0.153011,2.12058e-9,9.94517e-9,0.478854,0.00854822,0.0000317106,0.0472074
IR,2023,2.30783e-7,0.000892551,0.145165,1.80422e-9,9.33281e-9,0.462343,0.00847167,0.0000266779,0.0466046
IR,2024,2.35262e-7,0.00204425,0.216011,2.64491e-9,1.37635e-8,0.583711,0.00827796,0.0000788425,0.047135
IS,2019,0.00000433525,0.00347727,0.0193418,0.000719474,0.000365784,0.146222,0.000662645,0.000719475,0.0113789
IS,2020,0.00000433525,0.00347727,0.0193418,0.000719474,0.000365784,0.146222,0.000662645,0.000719475,0.0113789
IS,2021,0.00000433525,0.00347727,0.0193418,0.000719474,0.000365784,0.146222,0.000662645,0.000719475,0.0113789
IS,2022,0.00000433525,0.00347727,0.0193418,0.000719474,0.000365784,0.146222,0.000662645,0.000719475,0.0113789
IS,2023,0.00000433525,0.00347727,0.0193418,0.000719474,0.000365784,0.146222,0.000662645,0.000719475,0.0113789
IS,2024,0.00000433525,0.00347727,0.0193418,0.000719474,0.000365784,0.146222,0.000662645,0.000719475,0.0113789
IT,2019,9.76073e-7,0.000836865,0.119682,0.0000453082,0.000023049,0.328428,0.00673288,0.0000569988,0.0464079
IT,2020,0.00000103663,0.000846872,0.112953,0.0000480854,0.0000244593,0.310659,0.00655139,0.0000607722,0.0440964
IT,2021,0.00000101589,0.000798863,0.113675,0.0000452266,0.0000230063,0.312684,0.00669508,0.0000560305,0.0453634
IT,2022,0.00000109265,0.000896617,0.131212,0.000045004,0.0000228964,0.352383,0.00707055,0.000057957,0.0489662
IT,2023,0.00000117095,0.0008486,0.116645,0.0000458962,0.000023347,0.302946,0.00659343,0.0000590255,0.0443252
IT,2024,9.46146e-7,0.000833778,0.111476,0.0000458469,0.00002332,0.29421,0.00641594,0.0000598292,0.0440112
JM,2019,3.77282e-7,0.00385715,0.313976,4.36512e-9,2.02513e-8,0.696789,0.00662579,0.000162557,0.0415757
JM,2020,3.77282e-7,0.00385715,0.313976,4.36512e-9,2.02513e-8,0.696789,0.00662579,0.000162557,0.0415757
JM,2021,3.77282e-7,0.00385715,0.313976,4.36512e-9,2.02513e-8,0.696789,0.00662579,0.000162557,0.0415757
JM,2022,3.77282e-7,0.00385715,0.313976,4.36512e-9,2.02513e-8,0.696789,0.00662579,0.000162557,0.0415757
JM,2023,3.77282e-7,0.00385715,0.313976,4.36512e-9,2.02513e-8,0.696789,0.00662579,0.000162557,0.0415757
JM,2024,3.77282e-7,0.00385715,0.313976,4.36512e-9,2.02513e-8,0.696789,0.00662579,0.000162557,0.0415757
JO,2019,8.11503e-7,0.000577503,0.125216,3.63241e-9,9.448e-9,0.397036,0.00867973,0.0000122337,0.0451594
JO,2020,8.11503e-7,0.000577503,0.125216,3.63241e-9,9.448e-9,0.397036,0.00867973,0.0000122337,0.0451594
JO,2021,8.11503e-7,0.000577503,0.125216,3.63241e-9,9.448e-9,0.397036,0.00867973,0.0000122337,0.0451594
JO,2022,8.11503e-7,0.000577503,0.125216,3.63241e-9,9.448e-9,0.397036,0.00867973,0.0000122337,0.0451594
JO,2023,8.11503e-7,0.000577503,0.125216,3.63241e-9,9.448e-9,0.397036,0.00867973,0.0000122337,0.0451594
JO,2024,8.11503e-7,0.000577503,0.125216,3.63241e-9,9.448e-9,0.397036,0.00867973,0.0000122337,0.0451594
JP,2019,8.62078e-7,0.00112362,0.218736,0.0000221949,0.0000113225,0.529447,0.008297,0.0000365242,0.0717669
JP,2020,9.33535e-7,0.00111416,0.217428,0.0000228322,0.0000116465,0.525793,0.00806677,0.0000362915,0.0694795
JP,2021,9.87431e-7,0.00116636,0.216373,0.0000229656,0.0000117144,0.51451,0.00808819,0.0000390535,0.0708196
JP,2022,0.00000104142,0.00122031,0.220054,0.0000228072,0.0000116345,0.520689,0.00802392,0.0000408374,0.0705331
JP,2023,0.00000110155,0.00114412,0.206177,0.0000232269,0.000011846,0.484542,0.00812853,0.0000390967,0.0715888
JP,2024,9.49161e-7,0.00115569,0.218848,0.0000207095,0.000010569,0.519941,0.00822875,0.0000355268,0.0744609
KE,2019,0.00000659997,0.00580469,0.067869,0.00107238,0.000545206,0.318291,0.00141317,0.00109954,0.0234276
KE,2020,0.00000633584,0.00533481,0.047319,0.00103182,0.000524581,0.264649,0.00110556,0.0010472,0.0202514
KE,2021,0.00000600555,0.00521811,0.0653102,0.00096575,0.000490994,0.287508,0.00143097,0.000989274,0.0221058
KE,2022,0.00000637411,0.00556741,0.0737115,0.00101271,0.000514868,0.314778,0.00165282,0.00104149,0.0241361
KE,2023,0.00000677114,0.00576118,0.0719541,0.00107337,0.000545708,0.328407,0.00183335,0.0010968,0.0264307
KE,2024,0.00000679738,0.00569023,0.0673539,0.00108361,0.000550918,0.3319,0.00198286,0.00110049,0.0279322
KG,2019,9.59408e-8,0.000172767,0.0611417,8.85635e-10,9.95962e-9,0.0875077,0.00144119,2.6557e-9,0.010894
KG,2020,9.59408e-8,0.000172767,0.0611417,8.85635e-10,9.95962e-9,0.0875077,0.00144119,2.6557e-9,0.010894
KG,2021,9.59408e-8,0.000172767,0.0611417,8.85635e-10,9.95962e-9,0.0875077,0.00144119,2.6557e-9,0.010894
KG,2022,9.59408e-8,0.000172767,0.0611417,8.85635e-10,9.95962e-9,0.0875077,0.00144119,2.6557e-9,0.010894
KG,2023,9.59408e-8,0.000172767,0.0611417,8.85635e-10,9.95962e-9,0.0875077,0.00144119,2.6557e-9,0.010894
KG,2024,9.59408e-8,0.000172767,0.0611417,8.85635e-10,9.95962e-9,0.0875077,0.00144119,2.6557e-9,0.010894
KH,2019,4.39807e-7,0.00120463,0.252188,0.00000355781,0.00000186132,0.529421,0.0053727,0.000018935,0.0652351
KH,2020,4.44705e-7,0.00119758,0.250965,0.0000030727,0.00000161442,0.526154,0.00535625,0.0000184167,0.0649415
KH,2021,4.53894e-7,0.00119862,0.251116,0.00000300417,0.00000157959,0.525632,0.00535453,0.0000184045,0.064933
KH,2022,4.67103e-7,0.00119566,0.249956,0.00000306744,0.00000161146,0.522328,0.00533949,0.0000185253,0.064591
KH,2023,4.84066e-7,0.0011937,0.250074,0.00000305692,0.0000016062,0.521999,0.00535696,0.0000183448,0.0647262
KH,2024,4.83275e-7,0.00120903,0.253349,0.00000323097,0.00000169547,0.530001,0.00541489,0.0000186069,0.06566
KI,2019,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KI,2020,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KI,2021,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KI,2022,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KI,2023,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KI,2024,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KM,2019,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KM,2020,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KM,2021,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KM,2022,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KM,2023,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KM,2024,2.3e-7,0.00588,0.444,5.63e-9,2.81e-8,0.944,0.00669,0.000254,0.0435
KN,2019,2.50247e-7,0.00561486,0.427201,5.67231e-9,2.6957e-8,0.901612,0.00643247,0.000242443,0.0418629
KN,2020,2.50247e-7,0.00561486,0.427201,5.67231e-9,2.6957e-8,0.901612,0.00643247,0.000242443,0.0418629
KN,2021,2.50247e-7,0.00561486,0.427201,5.67231e-9,2.6957e-8,0.901612,0.00643247,0.000242443,0.0418629
KN,2022,2.50247e-7,0.00561486,0.427201,5.67231e-9,2.6957e-8,0.901612,0.00643247,0.000242443,0.0418629
KN,2023,2.50247e-7,0.00561486,0.427201,5.67231e-9,2.6957e-8,0.901612,0.00643247,0.000242443,0.0418629
KN,2024,2.50248e-7,0.00561486,0.427201,5.67232e-9,2.6957e-8,0.901612,0.00643247,0.000242443,0.0418629
KP,2019,1.52012e-7,0.000347251,0.107146,1.61099e-9,2.16056e-8,0.191804,0.00226903,5.1671e-9,0.0234621
KP,2020,1.52012e-7,0.000347251,0.107146,1.61099e-9,2.16056e-8,0.191804,0.00226903,5.1671e-9,0.0234621
KP,2021,1.52012e-7,0.000347251,0.107146,1.61099e-9,2.16056e-8,0.191804,0.00226903,5.1671e-9,0.0234621
KP,2022,1.52012e-7,0.000347251,0.107146,1.61099e-9,2.16056e-8,0.191804,0.00226903,5.1671e-9,0.0234621
KP,2023,1.52012e-7,0.000347251,0.107146,1.61099e-9,2.16056e-8,0.191804,0.00226903,5.1671e-9,0.0234621
KP,2024,1.52012e-7,0.000347251,0.107146,1.61099e-9,2.16056e-8,0.191804,0.00226904,5.1671e-9,0.0234621
KR,2019,7.41237e-7,0.00111577,0.236497,0.0000414208,0.000021107,0.549253,0.00999074,0.000046111,0.0999344
KR,2020,6.33734e-7,0.000949447,0.219566,0.0000170878,0.00000873139,0.506696,0.0102309,0.0000227853,0.0987911
KR,2021,6.95541e-7,0.000910686,0.213073,0.0000209104,0.0000106734,0.498799,0.0101644,0.0000246068,0.0965053
KR,2022,7.48034e-7,0.000889505,0.202869,0.0000232065,0.0000118388,0.472254,0.0102346,0.000026861,0.0969075
KR,2023,7.94357e-7,0.000893149,0.197269,0.0000272939,0.0000139157,0.458519,0.0102574,0.0000310893,0.0968165
KR,2024,6.95073e-7,0.000931021,0.20404,0.0000302292,0.0000154099,0.475675,0.0102583,0.0000339662,0.0991421
KW,2019,2.3808e-7,0.00242802,0.240138,2.95742e-9,1.52902e-8,0.627019,0.0082749,0.0000961319,0.0476643
KW,2020,2.37584e-7,0.0026399,0.252651,3.12146e-9,1.60765e-8,0.646475,0.00817762,0.000105822,0.0474087
KW,2021,2.37583e-7,0.00264037,0.252679,3.12183e-9,1.60783e-8,0.646519,0.0081774,0.000105844,0.0474081
KW,2022,2.37583e-7,0.00264044,0.252683,3.12188e-9,1.60785e-8,0.646525,0.00817737,0.000105847,0.047408
KW,2023,2.37584e-7,0.00263985,0.252648,3.12142e-9,1.60763e-8,0.646471,0.00817765,0.00010582,0.0474087
KW,2024,2.37589e-7,0.00263757,0.252514,3.11966e-9,1.60679e-8,0.646262,0.00817869,0.000105716,0.0474115
KY,2019,3.79578e-7,0.00572021,0.433355,5.54963e-9,2.75909e-8,0.917991,0.0067472,0.000246736,0.0429452
KY,2020,3.79578e-7,0.00572021,0.433355,5.54963e-9,2.75909e-8,0.917991,0.0067472,0.000246736,0.0429452
KY,2021,3.79578e-7,0.00572021,0.433355,5.54963e-9,2.75909e-8,0.917991,0.0067472,0.000246736,0.0429452
KY,2022,3.79578e-7,0.00572021,0.433355,5.54963e-9,2.75909e-8,0.917991,0.0067472,0.000246736,0.0429452
KY,2023,3.79578e-7,0.00572021,0.433355,5.54963e-9,2.75909e-8,0.917991,0.0067472,0.000246736,0.0429452
KY,2024,3.79578e-7,0.00572021,0.433355,5.54963e-9,2.75909e-8,0.917991,0.0067472,0.000246736,0.0429452
KZ,2019,4.43863e-7,0.00127293,0.354117,5.44658e-9,8.07386e-8,0.796241,0.00804459,1.1398e-7,0.09571
KZ,2020,4.80945e-7,0.00124572,0.346942,5.36013e-9,7.86093e-8,0.782287,0.0080705,1.6003e-7,0.0941554
KZ,2021,4.95261e-7,0.00122681,0.340668,5.28575e-9,7.65351e-8,0.771348,0.00810162,5.49205e-7,0.0927791
KZ,2022,5.08252e-7,0.00124514,0.347321,5.43735e-9,7.87492e-8,0.779631,0.00803585,1.0372e-7,0.094014
KZ,2023,5.18334e-7,0.00123279,0.344442,5.46285e-9,7.79164e-8,0.771177,0.00796909,1.31829e-7,0.0930885
KZ,2024,4.74856e-7,0.00125114,0.349299,5.56549e-9,7.89927e-8,0.782703,0.00799798,2.71354e-7,0.0942811
LA,2019,2.35078e-7,0.000652055,0.175427,2.69757e-9,3.92384e-8,0.348795,0.00352373,0.000001622,0.0436644
LA,2020,2.35078e-7,0.000652055,0.175427,2.69757e-9,3.92384e-8,0.348795,0.00352373,0.000001622,0.0436644
LA,2021,2.35078e-7,0.000652055,0.175427,2.69757e-9,3.92384e-8,0.348795,0.00352373,0.000001622,0.0436644
LA,2022,2.35078e-7,0.000652055,0.175427,2.69757e-9,3.92384e-8,0.348795,0.00352373,0.000001622,0.0436644
LA,2023,2.35078e-7,0.000652055,0.175427,2.69757e-9,3.92384e-8,0.348795,0.00352373,0.000001622,0.0436644
LA,2024,2.35078e-7,0.000652055,0.175427,2.69757e-9,3.92384e-8,0.348795,0.00352373,0.000001622,0.0436644
LB,2019,2.51283e-7,0.00554639,0.420312,6.39082e-9,2.71767e-8,0.891344,0.00642248,0.00023935,0.0414725
LB,2020,2.51283e-7,0.00554639,0.420312,6.39082e-9,2.71767e-8,0.891344,0.00642248,0.00023935,0.0414725
