continent,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
Europe,2022-11,2.31074e-7,0.000087128,0.0160574,9.83438e-10,1.26496e-9,0.00640568,0.000535125,0.00000234911,0.0039742
Europe,2022-12,1.74611e-7,0.000084479,0.0144351,8.62089e-10,1.14091e-9,0.00598453,0.000449443,0.00000236534,0.00367726
Europe,2023-01,2.22197e-7,0.0000827756,0.0171123,1.07172e-9,1.25663e-9,0.00640417,0.000523014,0.00000219002,0.00386796
Europe,2023-02,2.77787e-7,0.0000861468,0.0159506,9.40555e-10,1.31443e-9,0.00650148,0.000607166,0.00000223142,0.00402417
Europe,2023-03,3.59346e-7,0.0000917554,0.0182667,1.07014e-9,1.51121e-9,0.0072826,0.000746876,0.00000224743,0.00447839
Europe,2023-04,4.70906e-7,0.000100676,0.0188029,9.90343e-10,1.7253e-9,0.00811428,0.000944241,0.00000233251,0.00497389
Europe,2023-05,5.67291e-7,0.000100799,0.0202771,1.01306e-9,1.89008e-9,0.00870921,0.00110943,0.00000212368,0.0052149
Europe,2023-06,6.16206e-7,0.0000982397,0.0192799,8.81668e-10,1.91165e-9,0.0086657,0.00118552,0.00000195186,0.0051616
Europe,2023-07,5.9531e-7,0.0000977272,0.0199472,1.02008e-9,1.88822e-9,0.00849726,0.00113147,0.00000199952,0.00518952
Europe,2023-08,5.40671e-7,0.000095419,0.0185228,9.24802e-10,1.77178e-9,0.0080919,0.00104576,0.00000202784,0.00492532
Europe,2023-09,5.07986e-7,0.0000955024,0.0182084,9.39133e-10,1.72037e-9,0.00790323,0.000988141,0.00000210405,0.00486217
Europe,2023-10,3.75585e-7,0.0000908965,0.0189657,1.11636e-9,1.5447e-9,0.00740583,0.000773682,0.00000217671,0.00451779
Europe,2023-11,2.74131e-7,0.0000883828,0.0186982,1.1297e-9,1.403e-9,0.00707648,0.000625244,0.00000225212,0.00420492
Europe,2023-12,2.34203e-7,0.0000844207,0.0183068,1.1246e-9,1.31951e-9,0.00677097,0.000559226,0.00000218751,0.00397991
Europe,2024-01,2.51779e-7,0.000084251,0.0182738,1.11627e-9,1.33824e-9,0.00679505,0.000584066,0.00000215435,0.00401071
Europe,2024-02,3.17457e-7,0.0000902687,0.0193713,1.17255e-9,1.48273e-9,0.00731925,0.000690148,0.00000224162,0.00439588
Europe,2024-03,4.17005e-7,0.0000975786,0.0192212,1.05924e-9,1.65153e-9,0.00792124,0.000860532,0.00000230964,0.004791
Europe,2024-04,5.71539e-7,0.000107159,0.0224483,1.20968e-9,1.98728e-9,0.00919433,0.00112061,0.00000232116,0.00555742
Europe,2024-05,6.74724e-7,0.00011418,0.0214652,1.00847e-9,2.13975e-9,0.00972062,0.00129947,0.00000237592,0.00589455
Europe,2024-06,7.02304e-7,0.000109178,0.0215613,1.02019e-9,2.14246e-9,0.00959002,0.00133111,0.00000215939,0.00580608
Europe,2024-07,7.03305e-7,0.000105816,0.0205118,9.78886e-10,2.08772e-9,0.00920328,0.00131134,0.00000207997,0.00567693
Europe,2024-08,6.90559e-7,0.000105498,0.0204201,1.01215e-9,2.06197e-9,0.00905435,0.0012802,0.00000211095,0.0056605
Europe,2024-09,5.63474e-7,0.000101848,0.0202749,1.08402e-9,1.87953e-9,0.00854578,0.00108111,0.00000220695,0.0052905
Europe,2024-10,4.13871e-7,0.0000955901,0.0188752,1.0502e-9,1.62353e-9,0.00774851,0.000847239,0.0000022594,0.00471486
Europe,2024-11,2.86053e-7,0.0000875471,0.0166913,9.83921e-10,1.35476e-9,0.0067136,0.000627412,0.00000224832,0.00411544
Europe,2024-12,2.52517e-7,0.0000827683,0.017502,1.10066e-9,1.30132e-9,0.00650305,0.000565274,0.00000213971,0.00395836
Europe,2025-01,2.69738e-7,0.0000855436,0.0171014,1.03793e-9,1.33182e-9,0.00663513,0.00059885,0.00000220441,0.00404735
Europe,2025-02,3.3348e-7,0.0000889402,0.016271,9.07206e-10,1.41237e-9,0.00686397,0.000703893,0.00000221492,0.004222
Europe,2025-03,4.91519e-7,0.0000966601,0.0188675,1.04002e-9,1.71816e-9,0.00789358,0.000953611,0.00000218445,0.00492806
North America,2019-01,1.50248e-7,0.0000674129,0.00978677,5.09588e-10,8.83045e-10,0.00462958,0.000379644,0.0000018793,0.00284449
North America,2019-02,1.65184e-7,0.0000707892,0.0101248,5.22559e-10,9.31527e-10,0.00484722,0.000407955,0.0000019655,0.00299672
North America,2019-03,1.99653e-7,0.0000727592,0.0109828,5.78925e-10,1.00706e-9,0.00511496,0.000462411,0.00000196643,0.00317764
North America,2019-04,2.3167e-7,0.0000752649,0.0122564,6.62314e-10,1.09534e-9,0.00547839,0.000517783,0.00000197928,0.00338664
North America,2019-05,2.20038e-7,0.0000715487,0.0110799,5.67527e-10,1.02856e-9,0.00516446,0.000495245,0.00000188226,0.00317837
North America,2019-06,2.16896e-7,0.000068597,0.00996017,5.03514e-10,9.72766e-10,0.00482239,0.000475825,0.00000181473,0.00303681
North America,2019-07,1.97476e-7,0.0000637734,0.00889625,4.53064e-10,8.87466e-10,0.00438471,0.000430686,0.0000017071,0.00280495
North America,2019-08,1.92901e-7,0.0000640208,0.00849662,4.27401e-10,8.71987e-10,0.00430931,0.000421129,0.00000173271,0.00278634
North America,2019-09,1.98549e-7,0.0000664415,0.00936287,5.10365e-10,9.13689e-10,0.00449106,0.000429186,0.0000018044,0.00293189
North America,2019-10,2.05935e-7,0.0000711993,0.0105284,5.88971e-10,9.8436e-10,0.00487454,0.000452036,0.00000193605,0.00315228
North America,2019-11,1.78413e-7,0.0000709699,0.010407,5.64537e-10,9.51564e-10,0.00485825,0.000420082,0.00000195979,0.00306235
North America,2019-12,1.62521e-7,0.0000694904,0.0102564,5.57142e-10,9.20077e-10,0.00475638,0.000395856,0.00000193419,0.00297208
North America,2020-01,1.76066e-7,0.0000699486,0.0107023,5.74488e-10,9.53163e-10,0.00490461,0.000422016,0.00000191372,0.00302878
North America,2020-02,2.03301e-7,0.0000724925,0.0116392,6.31676e-10,1.02714e-9,0.00521034,0.000469532,0.00000194075,0.00321108
North America,2020-03,2.27249e-7,0.0000752612,0.0119426,6.49863e-10,1.07972e-9,0.00539084,0.000506433,0.00000199784,0.00336912
North America,2020-04,2.69988e-7,0.0000794265,0.0128674,7.07082e-10,1.18024e-9,0.00576237,0.000575219,0.00000206207,0.00364117
North America,2020-05,2.78713e-7,0.0000769782,0.0126464,6.6831e-10,1.17308e-9,0.00571472,0.000591149,0.00000195419,0.00355641
North America,2020-06,2.55876e-7,0.0000688626,0.0115647,6.2159e-10,1.06285e-9,0.00514825,0.000537231,0.00000173682,0.00321243
North America,2020-07,2.30041e-7,0.0000629466,0.00957009,4.78976e-10,9.41926e-10,0.00457278,0.00048513,0.00000160487,0.0028701
North America,2020-08,2.21041e-7,0.0000639279,0.00942737,4.85184e-10,9.30818e-10,0.00452538,0.000467474,0.00000166491,0.00288577
North America,2020-09,2.27302e-7,0.0000692569,0.0101163,5.39305e-10,9.88446e-10,0.00481612,0.000482773,0.00000183444,0.00310764
