subdivision,period,adpe,ap,ctue,ctuh-c,ctuh-nc,gwp,ir,pm,wu
CA-ON,2020-03,3.8500226028469536e-7,0.0001280905687785463,0.047006959209762854,1.6958525648489033e-7,9.241359832427721e-8,0.04896395001372054,0.00901656775588234,0.0000014344622524991163,0.07997909553953739
CA-MB,2020-03,7.873868258263749e-8,0.00004828023493755992,0.02925913033873497,8.024337929902906e-9,5.369833311154522e-9,0.012560499865359754,0.0008676429579255825,6.458081392717302e-8,0.002045904660096118
CA-SK,2020-03,3.488584842484816e-7,0.0010035291210805086,0.20030329999262672,0.000002026422734710877,0.0000010648598965884177,0.5006618023852896,0.006878610434460432,0.00001723410532178271,0.06195872162156613
CA-AB,2020-03,4.071638307476777e-7,0.0011519252883104396,0.2279766524051867,0.00000233954061198813,0.0000012291830213511512,0.5763940003690375,0.007817690407273335,0.000019896372515500377,0.0713961056182177
CA-BC,2020-03,1.0491370449031374e-7,0.00014770105926926699,0.046910081850356396,2.181263833629114e-7,1.1566138125569238e-7,0.06336830180006828,0.0014928862509029025,0.0000018519891754365718,0.008264099745764818
CA-YT,2020-03,1.5083044095072663e-7,0.00037060219871891983,0.08554201800858086,6.894303065364892e-7,3.6310272665216985e-7,0.17733594475644557,0.0028915716467657004,0.0000058626121238483954,0.022095712339596073
CA-NT,2020-03,2.9823400223720666e-7,0.0007843892340396664,0.1606818800064092,0.0000015618724539738354,8.210472802157043e-7,0.38839165697775113,0.0055178989456703,0.000013282783481162611,0.048191069394846096
CA-NU,2020-03,3.929052183173588e-7,0.0012454856230031946,0.24179664110756122,0.000002538118972310969,0.00000133352387113951,0.6243952609158678,0.008395631522896699,0.000021588958525026624,0.07692167199148028
CA-NL,2020-04,7.302150018618608e-8,0.00007879966824389482,0.033645929214933444,7.513483379757346e-8,4.0597392036400786e-8,0.02822683774864251,0.001056736262622336,6.181046173687037e-7,0.003836536228667732
CA-PE,2020-04,6.781863499448376e-7,0.00006356993707531458,0.07626445027174684,2.9538291001000637e-8,1.5055531693295056e-8,0.01781037043288174,0.001103915941151328,1.909514765201169e-7,0.008150244538665778
CA-NS,2020-04,3.778777149090778e-7,0.0009106390545663466,0.18781940702658514,0.0000018886577930147321,9.914128304626995e-7,0.45327466600180444,0.006313860191759444,0.00001558799314497298,0.056653614579295374
CA-NB,2020-04,2.502802760004963e-7,0.00019519508193473,0.05741657350893654,3.2983310153161054e-7,1.7560172073745015e-7,0.08582669738757946,0.0070014382342205835,0.00000271800018697983,0.06147543074712702
CA-QC,2020-04,1.0485543072017908e-7,0.0000572931696481161,0.03264199223292006,2.7471332183224524e-8,1.5499925622133592e-8,0.01707175835865488,0.000929800452146429,2.213314299434769e-7,0.002817075011859505
CA-ON,2020-04,3.9588726253593125e-7,0.00009473644619148034,0.04042389604318111,1.0040723279643238e-7,5.6207154887761624e-8,0.03144024137692689,0.009184552080417087,8.219110829987794e-7,0.08124964397668694
CA-MB,2020-04,7.77873490567918e-8,0.000049919845375061784,0.029445055920388784,1.1871912367585099e-8,7.387505151270967e-9,0.013405755447598266,0.0008777015591476476,9.460879736276419e-8,0.002136506562891105
CA-SK,2020-04,3.5254748140278353e-7,0.0010072845351776834,0.20116461367578564,0.000002100539476908956,0.00000110266600950862,0.502910440579803,0.006910980354469858,0.00001734209002615461,0.06226012585362037
CA-AB,2020-04,4.0523951719189864e-7,0.0011484819847177076,0.22723399723783455,0.000002408164295579951,0.0000012639580771384926,0.5750200209633821,0.007805717900933091,0.00001988150980864502,0.07121665965571639
CA-BC,2020-04,1.1764167042975684e-7,0.00016687477527189813,0.05088667227095874,2.6689854891983476e-7,1.4110457718666768e-7,0.07317735365446612,0.001616276654429538,0.000002200010962370819,0.009535378421846095
CA-YT,2020-04,1.6722826696793346e-7,0.00042902588508008987,0.09598994949499137,8.393396373521828e-7,4.4135672194575283e-7,0.2073250555391562,0.0032624412407044247,0.000006929168802141378,0.02577605298064123
CA-NT,2020-04,3.022234948026285e-7,0.0007061236854330286,0.14679238083429907,0.000001439459465602694,7.560727128288405e-7,0.34815502876686877,0.0050601474706991134,0.000011883372396952875,0.04335821176282472
CA-NU,2020-04,3.9321197144426133e-7,0.0012439747391543108,0.2415686941241076,0.00000261745239978034,0.0000013738046787479402,0.6240443712246018,0.00839646677649643,0.00002161286300933553,0.07688665568369028
CA-NL,2020-05,7.799462003630434e-8,0.00009180317297904704,0.03603972247335405,1.1198748191586253e-7,5.977417831847195e-8,0.03476089526781518,0.001137284618427295,8.667922530688723e-7,0.004647182000939803
CA-PE,2020-05,6.781485615061493e-7,0.00006297006814494378,0.07617696060878057,3.003939578713354e-8,1.5286428727808758e-8,0.017483379756145088,0.0010995993806196408,1.8334985214819265e-7,0.008111853630597687
CA-NS,2020-05,3.836322896789042e-7,0.000887838597005801,0.18408605634714187,0.000001990314636733882,0.0000010421020703433713,0.43961333535702524,0.006143012737278088,0.00001543670282127675,0.055029312203917095
CA-NB,2020-05,2.468781207497446e-7,0.0001587426710661774,0.05083390394669712,2.7098487202328875e-7,1.4448724284096683e-7,0.06681127449782893,0.007094787374759387,0.000002097606177880983,0.06229194969465747
CA-QC,2020-05,1.0098567043386335e-7,0.000058202850913277715,0.03248491383593688,3.1913191881804034e-8,1.779993641186268e-8,0.01752328266865892,0.000934144506358051,2.4283936608697096e-7,0.0028333936559861426
CA-ON,2020-05,4.0699688139507347e-7,0.0001148387684911828,0.04353110924032752,1.5429303784629322e-7,8.422675585907035e-8,0.04135831360829757,0.009062391306691191,0.0000011910688402308516,0.07991186971953422
CA-MB,2020-05,7.957988613896074e-8,0.00004819995888914946,0.029304492587647394,8.695542950663872e-9,5.705111548342841e-9,0.012508532874743293,0.0008672749275628208,6.412915572678747e-8,0.00204704912900692
CA-SK,2020-05,3.0088170025007875e-7,0.0008771035236286872,0.17617754471466748,0.0000019667052194345263,0.000001029967797601299,0.43447797295869794,0.006057779104080536,0.000015259773792318714,0.05366360089827039
CA-AB,2020-05,4.017694346350884e-7,0.0011195424132679186,0.22162301364634368,0.000002538325251145704,0.000001328905236198741,0.5577005236789843,0.00758699566873348,0.000019693361456580832,0.0690532615307737
CA-BC,2020-05,1.104464538609933e-7,0.00013347424767260252,0.0450101421990844,2.099351776156019e-7,1.109552278448365e-7,0.05588301788536168,0.0014032458764074455,0.0000016252763736717728,0.007426556856275625
CA-YT,2020-05,1.108565661995701e-7,0.00022606085270702761,0.059603911891046454,4.291912542343075e-7,2.2571608354699282e-7,0.10311954728852753,0.0019773272254053655,0.000003328770597681708,0.012981433194459257
CA-NT,2020-05,2.9633254092612905e-7,0.0007502309822129118,0.15438922566460248,0.0000016646023535164882,8.719374283598047e-7,0.3694656666846311,0.005289157371107522,0.000012914434411235198,0.045869586367951465
CA-NU,2020-05,3.9440466228332337e-7,0.0012504291691572027,0.2418629360430365,0.0000028486957322175737,0.0000014913663000597725,0.6245516437537358,0.008394139868499701,0.00002210517760908548,0.07685708308427973
CA-NL,2020-06,7.225763860568811e-8,0.00007705522819197306,0.033325344227552386,7.275966704005445e-8,3.933300328192329e-8,0.027368719807987284,0.0010460041357746442,5.856509332581373e-7,0.0037278081586710195
CA-PE,2020-06,6.806265931108828e-7,0.00006307066358711389,0.07618062875882627,2.8625319707273145e-8,1.4574369617678037e-8,0.017515490697768206,0.001103888264544475,1.7946954826931953e-7,0.008123361916901784
CA-NS,2020-06,3.9388172464163147e-7,0.0010210830951804585,0.20681223349238018,0.0000021726890852342746,0.0000011398112429763814,0.5107923101883459,0.007015965140294408,0.000017548807342853848,0.0635463379050366
CA-NB,2020-06,3.0998228083779673e-7,0.00019057698290794115,0.05651653064778197,3.271136637317304e-7,1.750129029878742e-7,0.08257632413393472,0.010069552226775186,0.0000026376612882739164,0.09093717117248974
CA-QC,2020-06,9.2248996067489e-8,0.000056240211261287324,0.031530785748846005,2.590938538381592e-8,1.470756216189464e-8,0.01659563308826758,0.0009205278890779897,2.049769726395347e-7,0.002644553224505196
CA-ON,2020-06,4.134186719953757e-7,0.0001432454103438299,0.047437934497086484,2.077521946104958e-7,1.1250512914890832e-7,0.05591110023228328,0.009383094835856682,0.0000016733795398876172,0.08282188822344054
CA-MB,2020-06,7.836661039302589e-8,0.0000476936676590164,0.029139382139554422,7.122372001400209e-9,4.8917384424966e-9,0.012265612167218084,0.0008639635515039784,5.411313043791328e-8,0.002007704270837216
CA-SK,2020-06,3.029871107581896e-7,0.0008463353501679771,0.17234089075784081,0.0000017846024239816562,9.365177738209756e-7,0.42143718214755355,0.005903822498299627,0.000014416432622304905,0.05219989759342738
CA-AB,2020-06,3.9183154271882627e-7,0.0010854415673752919,0.216612108015079,0.0000023160816640479583,0.0000012150343834274593,0.5438037790326161,0.007420427114355756,0.000018709331665978457,0.06739302993745094
CA-BC,2020-06,1.1805290375546809e-7,0.0001402262754161348,0.046740253443108906,2.127721332187107e-7,1.1264228618891755e-7,0.05961267353282326,0.0014511914724952499,0.0000017146927742327038,0.007940487511561784
CA-YT,2020-06,8.61383722182515e-8,0.00013643686990013766,0.0437607165187475,2.0497758637665393e-7,1.086397080722812e-7,0.05780371669277906,0.0014201013210455023,0.0000016542242501934107,0.00743515292865197
CA-NT,2020-06,3.110141163929311e-7,0.0008354358343433056,0.17084825161482053,0.0000017597096506440753,9.234611767735117e-7,0.41573132073193303,0.005842256278689626,0.000014214773512080764,0.0515748079236627
CA-NU,2020-06,3.934387241186346e-7,0.0012427028539451594,0.24183066144376045,0.0000026671901175153896,0.0000013991633463905986,0.6245974258533856,0.008400395075545606,0.000021549607498601,0.07692691662003359
CA-NL,2020-07,6.881927608679451e-8,0.00006572653774778612,0.03127272690804529,4.4038018774890694e-8,2.4333856832510096e-8,0.021557531306534903,0.0009744310991384,3.799697147323196e-7,0.0030131016846312478
CA-PE,2020-07,6.834400792730643e-7,0.00007024789678960162,0.07715060683796159,4.1360006895163275e-8,2.1310616867775766e-8,0.021106849423947832,0.0011540933332253723,3.0377466817250595e-7,0.008543836561277426
CA-NS,2020-07,3.906862032667359e-7,0.0011037594836517995,0.21952953198236524,0.0000021817251162770287,0.0000011473152944023858,0.552852583684361,0.007530455173031088,0.00001894145153173402,0.06848484483066958
CA-NB,2020-07,3.357308158045259e-7,0.0002846613844826077,0.07256593067199793,4.969415030461352e-7,2.648108835076572e-7,0.13056645341729498,0.01114651107925989,0.000004310461560507777,0.1014211917027185
CA-QC,2020-07,8.442423303534068e-8,0.0000583471017986658,0.03127502530805157,2.851802643915571e-8,1.613221419609707e-8,0.017705088812184983,0.0009319046999212585,2.436361917072359e-7,0.0027032811729438494
CA-ON,2020-07,4.060878790803889e-7,0.00022630599452461665,0.06146228052424134,3.651475672102469e-7,1.954117917434491e-7,0.09881240412566407,0.009728879094136788,0.000003166269490545147,0.08641441730238505
CA-MB,2020-07,7.269497403430857e-8,0.000047563359417172475,0.02869223323766009,6.463034944881259e-9,4.5688727633802025e-9,0.01222125828795393,0.0008618687430854702,5.286947338704196e-8,0.0019503083537983224
CA-SK,2020-07,3.143240597113343e-7,0.0009044829909774588,0.1822919100674639,0.0000017716000683548625,9.31906032838752e-7,0.45091752978762817,0.006268604780950234,0.00001538163389364505,0.055788647586509164
CA-AB,2020-07,3.8477250419635346e-7,0.0010896784981027435,0.21660949879146213,0.0000021524961360932267,0.0000011319786067313245,0.5456013655243187,0.007444345921599262,0.000018688074059078587,0.06755847722391714
CA-BC,2020-07,1.0774734991058934e-7,0.00011484765295642442,0.041945431071271355,1.4475668813393196e-7,7.718020531599563e-8,0.04659693041777988,0.0012902191082022096,0.0000012524357145908557,0.006316290246773911
CA-YT,2020-07,7.439388110259392e-8,0.00009433454616767613,0.036213272094111966,1.0301095360396732e-7,5.532283782138013e-8,0.03621365842335246,0.0011543728331615119,8.92321021835537e-7,0.004788743176798162
CA-NT,2020-07,2.8615493606263726e-7,0.0007901856386129799,0.16195568220079956,0.00000153593155291851,8.080920245710413e-7,0.39235540128846624,0.00555031281707624,0.000013334861397265266,0.04862776499453665
CA-NU,2020-07,3.922480580010356e-7,0.0012426784049715171,0.2416029476954946,0.0000024685483428275507,0.0000012981041584671151,0.6241281719316416,0.008398506473329879,0.00002143559332470223,0.07688477472812015
CA-NL,2020-08,6.966890729427091e-8,0.00006546578881470522,0.031296984401625434,4.041657902851699e-8,2.2480983884364375e-8,0.021416956496357133,0.000972902622923332,3.726134496688158e-7,0.0030047084340832264
CA-PE,2020-08,6.810084051013713e-7,0.00006312402667200754,0.07618348577036904,2.5583547480150242e-8,1.3029449192701241e-8,0.017529038670948665,0.0011046823880886255,1.7794736976137e-7,0.00812627459049601
CA-NS,2020-08,4.078115856678262e-7,0.001115158999734434,0.22270029011323764,0.0000020480599342509768,0.0000010797250545166175,0.558464844457866,0.007600861320625433,0.000019015781265937107,0.06931916709464199
CA-NB,2020-08,3.6048734267864435e-7,0.000413320021586771,0.09651709239248049,7.073054669421208e-7,3.7588096549159855e-7,0.1967101447200691,0.010824606772056615,0.000006562923138814417,0.09869999913984863
CA-QC,2020-08,9.58215388696171e-8,0.00005851943802913283,0.032160321758397475,2.667810357498244e-8,1.5168527369130172e-8,0.017743988085952348,0.0009354822058478771,2.4236252118556125e-7,0.0028130753722924555
CA-ON,2020-08,4.119266095564281e-7,0.0002170202093073075,0.06027104453390716,3.2158563753351547e-7,1.7298963441220807e-7,0.09397402895066845,0.009886727803201592,0.0000029811565939990854,0.08797850401387505
CA-MB,2020-08,7.131659634542196e-8,0.00004700765801868509,0.028499400161355177,4.990870811829526e-9,3.804789755485858e-9,0.011941173470767324,0.0008580973908771585,4.293359319558079e-8,0.0019045770247112812
CA-SK,2020-08,3.346398646198142e-7,0.001011804731423494,0.2008566418665585,0.0000018510148322994793,9.760686270808655e-7,0.505752356692414,0.006939293717994143,0.000017189765026269067,0.06244192777878478
CA-AB,2020-08,3.929244202596615e-7,0.0011257674372286872,0.22303270891052304,0.0000020684197789296817,0.000001090509474779384,0.5639228497276361,0.007666594364389553,0.000019206843018820457,0.06980734181249587
CA-BC,2020-08,1.1649830174238603e-7,0.00012545814016987032,0.04429043925118071,1.5471036834876378e-7,8.259446459748248e-8,0.0519932842728639,0.0013580602596731622,0.0000014313767871444637,0.0070333119758275294
CA-YT,2020-08,7.376925197919013e-8,0.00009222475298889803,0.03583650636195903,9.166721182992278e-8,4.94824528569488e-8,0.03512629008519187,0.00114084713342021,8.489582506980948e-7,0.004655786664424497
CA-NT,2020-08,2.553177002442213e-7,0.0006743449548736385,0.1413460944299279,0.0000012049438838211319,6.357712454406737e-7,0.3329398881336738,0.004817485214255605,0.00001118773889098947,0.0413607315792433
CA-NU,2020-08,3.914157844080847e-7,0.0012433609239653515,0.24173974590952843,0.0000022941708277189617,0.0000012094876612127048,0.6242961501443697,0.008397375360923966,0.000021306635283926856,0.07691511068334939
CA-NL,2020-09,7.073508759086916e-8,0.00006626355166254045,0.03150534426188705,4.138478697489307e-8,2.299819634675012e-8,0.02182154497201861,0.0009780682501962592,3.8661889570917174e-7,0.0030610101022984226
CA-PE,2020-09,6.787043072354985e-7,0.00006446001222577465,0.07638679595674867,2.8054708169859357e-8,1.43342201773101e-8,0.018257067946415323,0.001110391474204052,2.036336930003258e-7,0.008202466055474904
CA-NS,2020-09,4.1347469983526544e-7,0.0010767243917749116,0.2171465257381752,0.000001948381683245927,0.0000010276384528950958,0.5387162976154478,0.0073596899861821455,0.000018330321544736423,0.06699356793188743
CA-NB,2020-09,3.9949094844703867e-7,0.0008606177137375393,0.1798450244847339,0.0000015403812357737323,8.130107585198925e-7,0.42757985424240624,0.007353601020924242,0.00001448818172142189,0.06658675442818693
CA-QC,2020-09,1.0716470542897754e-7,0.0000594553100407493,0.03316285684945742,2.793312517921632e-8,1.580545302012547e-8,0.018176800703697996,0.0009438336802239797,2.563462086364792e-7,0.00296778831619526
CA-ON,2020-09,4.1916363535848706e-7,0.00014444053958349872,0.04883092463865371,1.794281473105925e-7,9.811632913577948e-8,0.05660811648597425,0.00944863869152717,0.0000016809578385499258,0.08367278086925078
CA-MB,2020-09,7.900277715755683e-8,0.00004795878661363263,0.029205892897399114,6.591401045046567e-9,4.630034469427612e-9,0.012392587366826725,0.0008660343671646999,5.787934238935238e-8,0.0020266831450622817
CA-SK,2020-09,3.576968163807355e-7,0.0010324986032277156,0.20595604215739427,0.0000018655469772870883,9.841116149529362e-7,0.5162626193160555,0.007071206468842905,0.00001755479655304476,0.06383967494715954
CA-AB,2020-09,3.9876270889390593e-7,0.0011384929869505333,0.2256346502306402,0.0000020653346006087927,0.0000010893592058912996,0.5704258527025637,0.007744041817593227,0.000019434407078946324,0.07057290691211758
CA-BC,2020-09,1.228346326399364e-7,0.0001524257466320287,0.04904009078018301,2.036271856471301e-7,1.0840839686865703e-7,0.0657991226454195,0.0015275593864568606,0.000001911052753355715,0.00871065334719069
CA-YT,2020-09,8.353855861100218e-8,0.00012779749816294638,0.04220379369315679,1.5763978945332862e-7,8.42655780114001e-8,0.053332425623034196,0.0013648742859687034,0.0000014812807886136028,0.006883925657693533
CA-NT,2020-09,2.7749620384688703e-7,0.0007417486388448874,0.15388018691933836,0.0000013165005959580643,6.948159730979615e-7,0.36744574189192813,0.005239662233894931,0.000012386889611235253,0.04560002972036651
CA-NU,2020-09,3.9100237642585554e-7,0.0012443003802281368,0.2419712414448669,0.0000022658668203422052,0.0000011951131273764258,0.6247688688212928,0.008400183460076045,0.000021325253155893533,0.07690437262357415
CA-NL,2020-10,7.631456740322713e-8,0.0000905306723716065,0.03575502383979705,9.036717319884406e-8,4.875200945817721e-8,0.03423418399240135,0.001130683779245454,8.206163860322736e-7,0.00457393831094996
CA-PE,2020-10,6.764029886798204e-7,0.00006310135553238771,0.07621443968023878,2.642359843889159e-8,1.3455014159762812e-8,0.017611092553317186,0.0010986238660543324,1.8218731787818168e-7,0.008122131601531274
CA-NS,2020-10,4.1403860493009976e-7,0.0010607799868873435,0.21446043032360168,0.00000198758744461608,0.0000010469899508449682,0.5302683008091662,0.007259269424378025,0.000018099253110202804,0.06605145480900163
CA-NB,2020-10,3.1551116683049245e-7,0.0007330231525329169,0.15526212511200754,0.0000013464384755994963,7.096015603079423e-7,0.36263988659856516,0.005192491532525586,0.000012258648654520804,0.04541964031832406
CA-QC,2020-10,1.038169345678992e-7,0.00005594389321595662,0.032355166723014396,2.208617135935539e-8,1.2717186980924663e-8,0.01638702739450139,0.0009211381363670434,1.9509905795496317e-7,0.0027271366537082106
CA-ON,2020-10,3.661665215559287e-7,0.00013181187973616208,0.04642831778789412,1.6559368718772375e-7,9.066206214441973e-8,0.051057780525241056,0.009334424623684548,0.000001501407455104582,0.08302412375255233
CA-MB,2020-10,7.970055023338978e-8,0.00004711986724246393,0.029138822498744128,5.1677732770744875e-9,3.8735880823523554e-9,0.01196150299184233,0.0008607809075335395,4.29765739330091e-8,0.001983561450103005
CA-SK,2020-10,3.6241606535662825e-7,0.0010479422469061221,0.20855103832294852,0.0000019632575366185374,0.0000010343177573461014,0.5239012009347763,0.007167571423971912,0.000017882038373968458,0.06482670727572272
